ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
737,101593,101886,101441,100829,101913,96704
738,142764,126606,67887,58397,105301,105965
739,92849,94766,93894,85723,86443,84011
740,17330,19258,23416,22768,23243,23718
741,109863,79574,78440,80141,81862,84237
742,1064,2001,3796,0,0,0
743,56764,57950,57668,55024,55883,55744
744,43048,43257,44115,41112,39922,40150
745,29484,28592,16869,12713,10420,12532
746,21310,22957,24266,25556,29949,34434
747,10821,11877,13656,14949,16567,16826
748,280823,275303,271952,193403,187562,191069
749,390,390,390,4825,5202,780
750,37647,37102,36238,36374,35229,34365
751,0,0,1756,2719,4049,5176
752,84710,87334,87862,18889,-783,73568
753,48036,46787,42011,19147,2845,20041
754,43346,43976,39032,29092,22725,11590
755,873,1593,1518,285,688,2100
756,110163,112499,114837,116400,45643,51083
757,4113,6030,16025,24616,19458,20047
758,9636,10152,1817,-828,6153,12663
759,25103,21330,16024,9603,2131,64507
760,31319,31181,31540,31016,30531,30528
761,43343,43360,23417,21969,21179,18711
762,197,0,0,233,0,0
763,7967,67650,6000,0,88348,85962
764,19450,3123,2121,3113,0,0
765,240878,233838,238067,242579,238245,233710
766,2115,2116,5560,4535,3488,1116
767,81665,46070,34419,36829,38080,40434
768,11442,3738,7526,10217,11737,8114
769,158,0,0,0,0,612
770,2257,4261,1265,2473,0,0
771,10733,15206,15000,9744,11114,8123
772,316,316,316,316,316,466
773,11026,9535,10510,10472,10140,10101
774,113869,116110,111978,112822,114969,117949
775,7363,5180,31902,11044,0,0
776,29649,21657,28736,42733,46404,37993
777,12716,16164,1954,5297,1483,3393
778,1438,1261,451,-810,-420,1320
779,47858,49223,42589,639,4639,2312
780,0,0,190,0,36059,32851
781,40732,44563,42804,44020,41278,34672
782,819,3003,1677,1177,1313,1085
783,79580,81493,82759,83609,85325,87096
784,0,0,2490,0,0,0
785,87764,73526,72376,76870,75211,76645
786,31421,22150,0,0,0,0
787,929,328,0,1539,1815,0
788,2648,191,1947,11674,16160,32519
789,11894,12287,12407,14360,14657,4129
790,55064,57833,9479,0,0,0
791,25382,26480,25761,25964,26507,27249
792,-54,273,19,-254,-527,1096
793,5335,5369,-281,-281,-281,-281
794,-288,-288,-288,-288,-288,2124
795,46750,48317,48282,18299,19323,20329
796,97062,74352,75004,76705,78168,80347
797,0,0,0,0,0,0
798,13801,9549,5385,7781,0,0
799,15355,17949,18158,18365,17932,18147
800,37148,35754,34232,32331,30337,28012
801,385,12695,1290,0,0,3058
802,20610,20005,19331,19333,17363,16314
803,2000,780,0,7472,10174,11104
804,6666,6666,0,0,0,0
805,31037,6244,0,0,0,0
806,25239,25001,20800,0,0,65755
807,998,6858,1879,1145,7328,3703
808,16754,18873,19862,19245,20532,19953
809,31061,32129,33142,33726,35758,35171
810,2694,38433,38870,28574,27268,28021
811,70096,76446,73732,12329,12329,0
812,99259,102345,109636,326,2016,61707
813,0,0,0,0,1086,0
814,24921,21333,16212,11304,11396,6138
815,66055,67405,68405,69387,70727,72215
816,213738,228963,223810,158542,162244,108143
817,54968,51384,49734,50361,49185,47245
818,4101,507,3042,0,8402,6204
819,2605,2605,4590,2605,2605,3795
820,15380,4116,19453,17912,18480,18848
821,780,0,390,780,390,390
822,48861,48082,48614,26667,26036,26850
823,55336,58255,36260,35037,34631,63156
824,20243,20400,19583,19983,20196,19705
825,11058,11471,11776,12660,12660,12413
826,0,7042,2986,0,0,0
827,27087,26372,26992,27693,29237,28607
828,8755,8158,7540,8164,6963,5923
829,3035,199602,720,0,0,1500
830,20944,4696,47225,16483,9343,9693
831,2007,3477,3037,1633,3633,0
832,24310,23987,23353,22719,21796,21162
833,152478,62084,54551,14363,97440,90717
834,550,0,13013,14265,13659,0
835,17246,16988,15973,18773,0,0
836,1598,2487,0,4810,2796,3245
837,22895,23837,24253,24562,25126,25476
838,15069,16123,16850,17568,18133,18828
839,88948,79783,80575,92982,98502,103200
840,0,0,0,0,0,0
841,79318,79459,79788,29069,26551,27109
842,67648,68557,63179,57987,53948,39965
843,0,0,0,0,7463,6804
844,0,0,0,0,0,150
845,315201,332071,375070,354839,369532,367399
846,4290,4738,2803,6027,10722,8452
847,205064,-86,-86,2014,-185,1815
848,47647,50232,50510,32177,29530,29789
849,151117,153787,150320,147989,143355,143131
850,726,726,15400,15000,15000,15000
851,20035,21406,24735,24050,43317,44059
852,29095,30819,29214,29478,23384,22428
853,30400,0,0,0,0,0
854,44733,44144,44739,43455,43980,44614
855,4987,6741,9366,8566,10066,0
856,26957,26269,17036,27497,16098,7300
857,26461,29425,30145,29361,33893,34487
858,50485,51582,52141,52691,54199,53176
859,131041,133698,131990,127512,128683,129669
860,20218,19194,20112,19712,19712,6321
861,0,0,0,0,0,0
862,1086,2853,38836,45087,47201,46199
863,2450,2450,2450,2450,2450,2450
864,15915,9050,9901,9975,9736,8703
865,43515,44557,45574,49022,47459,49666
866,28234,28874,29437,27738,27268,27409
867,119333,123150,0,0,0,0
868,29109,0,0,0,0,0
869,105192,90337,74510,73876,76180,78400
870,310403,315048,314085,317631,315820,305498
871,14591,15616,16628,16958,17314,17664
872,35660,37082,38464,38922,40791,43108
873,13655,8351,2340,2340,11435,189
874,4453,3310,7226,5060,2832,1890
875,2946,0,390,390,390,390
876,30606,29579,30291,30616,30456,29818
877,45335,50262,54793,59244,64096,68837
878,5924,5174,980,3058,3158,9530
879,23587,24580,20165,10732,10566,10757
880,15294,16340,17359,17776,19293,18844
881,4935,-200,11463,11751,11772,5318
882,0,0,0,0,0,0
883,224020,227311,184500,128190,130883,133504
884,47917,48455,48120,28450,29046,29647
885,51737,27121,28103,28814,29261,29878
886,49605,51804,53041,55150,57098,59141
887,1544,1648,1284,1088,892,-304
888,2488,13476,3173,13202,6594,2549
889,24401,22771,19461,16181,14669,14422
890,149445,139794,133224,106127,51097,38555
891,772,337,618,150,150,377
892,13611,15066,15882,12599,18599,12284
893,28408,25695,11553,2350,0,0
894,137574,199563,122093,105425,100206,96073
895,238,0,0,0,0,0
896,100,100,100,100,100,100
897,92610,94755,92351,101140,99260,101577
898,131864,133897,129761,138604,136283,145012
899,11315,12340,13349,14276,13904,14184
900,3877,11496,5935,295,1867,0
901,0,2500,0,0,0,0
902,4036,0,0,2971,1607,0
903,168286,155893,119575,51317,51926,34608
904,154970,0,0,0,0,0
905,57364,58637,59863,62860,63976,63293
906,27772,30461,29325,21449,29709,29086
907,4187,5152,3679,596,446,2699
908,22431,12399,4199,3059,674,0
909,7010,9876,11115,12915,14415,0
910,79837,27456,68117,39105,54456,46153
911,86014,92898,92860,88533,90942,88813
912,386405,387910,293177,274539,253443,253671
913,68075,69972,71805,73613,75426,77169
914,17187,24045,23180,22000,22000,0
915,19882,20611,21859,22445,22935,23404
916,0,0,0,0,0,3983
917,54969,47978,48631,48351,47939,33827
918,0,0,0,0,0,0
919,471814,478380,395612,386295,356206,352257
920,22109,25011,29230,32747,38217,43744
921,0,0,0,0,1980,2500
922,27245,28300,31900,31090,31837,32555
923,8481,13066,17638,22204,26784,31352
924,1371,796,398,796,398,716
925,27391,28412,28575,28925,24159,0
926,11392,14688,14040,13440,13440,13080
927,5902,6767,8145,8153,8324,8490
928,50342,50482,49217,40882,20258,20303
929,10737,21197,11936,40420,9210,17795
930,1242,4006,941,2357,2945,1143
931,68411,60386,48663,50998,53835,56728
932,9955,3465,84421,886,11741,4317
933,1989,-8,866,0,892,0
934,7851,9065,11595,11112,12923,12566
935,16906,17645,18478,10279,10646,10776
936,21062,6495,2207,0,0,0
937,47585,52084,53817,54818,55985,57398
938,11874,5979,6938,41858,10416,1711
939,15548,15009,17752,17172,18732,23389
940,5150,10190,10190,10190,10594,11193
941,42543,34629,27095,18538,20100,19630
942,1261,1261,1261,1261,1261,1261
943,4785,3403,0,5882,5882,1013
944,1200,1200,1200,1200,600,300
945,3779,3944,2118,2259,3527,1100
946,15854,8174,1004,1004,646,3508
947,219099,217058,187841,186140,191678,191816
948,47069,48479,49520,18990,19539,19791
949,190258,181207,120318,129281,113437,164377
950,2000,1000,2125,2125,1000,2125
951,12897,13484,6655,6618,0,0
952,81074,78262,76163,76813,77511,79069
953,10889,26146,104279,103945,101945,90193
954,3135,2822,1938,5818,2628,2628
955,2410,2151,2161,1719,107591,107940
956,117126,11222,15513,18087,17499,19939
957,21780,20974,18652,13464,109722,105573
958,6206,6723,7545,362,181,488
959,4439,33720,14283,16426,10833,2261
960,1338,-24,8324,5872,23020,2367
961,8201,7882,-2,-2,-2,-2
962,396,396,396,792,396,772
963,33781,35879,26043,27497,29082,31647
964,27826,28672,29622,30271,24536,22913
965,14937,12171,3847,11117,6479,6187
966,294827,292920,291760,288024,274632,266669
967,0,0,1310,816,0,0
968,996,4102,4111,1057,990,1324
969,42784,41009,44267,47149,48497,14774
970,74189,30670,6428,4618,2708,54024
971,11973,61834,25145,37666,19453,10492
972,133461,133393,132211,101807,101083,101597
973,10159,12689,12183,13979,13621,14809
974,50,6527,2168,-7,1373,-1
975,134203,127319,107496,69218,70702,72267
976,49609,61162,31485,15281,18031,18233
977,6174,7543,7255,3887,5887,0
978,666,662,-4,55566,1056,390
979,5591,6619,10574,7733,6794,5487
980,148747,145231,145341,153833,151194,145738
981,63903,65248,62958,64209,59482,60883
982,34423,33952,33165,32391,31332,30558
983,45106,81264,18122,27229,21462,27911
984,44801,41545,40649,40843,40612,40656
985,49860,50187,50022,20114,18777,18273
986,1018,6377,-2,935,4985,1212
987,134736,135593,120909,102524,40157,40805
988,0,0,0,0,0,0
989,286732,290690,284059,294308,297916,279503
990,62847,60885,56828,55419,54054,53143
991,58300,59727,142,29886,30510,31276
992,1215,856,291,803,98,431
993,57376,58649,59873,61077,62394,63655
994,279846,169426,68810,12800,0,0
995,0,0,0,0,0,0
996,-200,-200,-200,0,60800,0
997,39716,40799,41853,44452,45433,46383
998,0,0,0,0,0,0
999,780,0,780,390,390,500
1000,113348,110119,111700,83858,86434,88802
1001,94453,95860,67782,-2618,95748,101299
1002,81865,86790,8441,97041,103541,3632
1003,4989,-818,1114,657,1332,780
1004,0,0,0,0,0,0
1005,456,9664,3420,2527,0,0
1006,2937,5150,1514,2573,495,1744
1007,1371,4068,0,0,0,980
1008,166246,169163,136604,136607,133199,135242
1009,19785,24633,23961,23289,22779,51224
1010,80000,0,0,0,0,0
1011,164736,170564,150666,133465,133536,132964
1012,2744,2041,630,-736,-1591,-2303
1013,29747,53311,10920,8072,22809,12415
1014,79148,52174,44275,42029,33838,29757
1015,92961,76243,51722,-8,-8,-16
1016,129689,107070,103942,94623,90556,92394
1017,2198,11155,0,12315,0,11855
1018,131795,134083,125360,99313,90623,92425
1019,-55,-55,3545,1338,1075,1744
1020,4148,0,0,0,0,0
1021,69398,70352,69936,68118,65942,62495
1022,142827,126317,75324,78773,95375,57663
1023,138398,109115,101912,62959,60767,41150
1024,9918,10971,11817,17865,18239,14527
1025,4040,4048,3959,205,3199,5104
1026,153099,150227,138313,137274,147314,129870
1027,62198,35674,34979,510,2166,765
1028,11343,75083,25273,85357,27745,1990
1029,-5,3465,3191,1873,90687,4577
1030,30374,29038,27737,29499,30124,26855
1031,1107,3891,120338,8318,8488,130
1032,764,1100,500,2499,1500,600
1033,652,326,326,326,476,326
1034,64195,65565,66870,68752,70485,71887
1035,-1540,-1930,-2320,-1220,0,0
1036,43356,42381,46663,49877,50734,49764
1037,11109,83376,79726,76986,78038,78321
1038,149698,137260,124500,111430,98182,84598
1039,43979,33403,20879,18573,17318,17936
1040,2562,8743,-290,18115,18495,18804
1041,70,-620,-620,-1400,0,0
1042,1292,3943,1990,1499,593,2553
1043,55349,52914,49483,49292,49460,49470
1044,90922,80980,66503,67347,68509,67588
1045,16233,20547,20542,19572,20437,19994
1046,26847,24815,21681,22293,17155,13470
1047,162105,170592,173969,183030,181385,174107
1048,42897,45739,46468,45422,46371,47297
1049,3000,3300,0,0,610,2165
1050,34704,30906,28325,22160,18842,17023
1051,279,279,279,279,129,179
1052,10000,10000,10000,123693,116843,110059
1053,28033,17085,200,323,29525,0
1054,70476,68539,69520,51605,50311,50729
1055,1350,0,0,0,0,470
1056,18852,16648,19395,20271,20445,17532
1057,115056,108137,89722,69861,49894,49727
1058,15890,13995,13375,14205,15869,16666
1059,20255,18885,21529,29236,10662,2408
1060,20500,16237,20960,6914,1017,780
1061,9928,11261,12853,12352,12703,13338
1062,10750,8755,8684,5983,4252,5034
1063,284204,284041,283396,213294,213384,213604
1064,120151,89618,47857,48128,50332,23688
1065,29278,30393,29785,30377,30155,31098
1066,21586,239499,203867,188064,147915,139976
1067,87579,72308,53505,43371,48125,40388
1068,291,291,291,291,291,291
1069,2159,760,2775,22813,10526,326
1070,32691,36344,36055,36163,37028,38250
1071,1477,3699,2252,4932,2783,7411
1072,390,5104,10318,5775,14441,780
1073,148341,8095,15047,3220,20461,3249
1074,47615,74976,4040,151858,48580,1451
1075,-19,3894,5570,10516,-3,-3
1076,94925,95130,60003,38500,4681,76728
1077,204198,201648,197549,192093,187726,183860
1078,172041,70011,12976,34469,27425,28506
1079,316,316,316,316,316,316
1080,2384,3500,471,-203,2371,1949
1081,61383,49560,40183,61820,8322,6182
1082,8425,8148,9481,9180,10052,10091
1083,34735,33895,36530,37133,37893,37131
1084,47054,48008,48913,49847,50840,49502
1085,57314,58489,50452,51573,49061,33931
1086,108616,114854,105275,107561,105502,103813
1087,354506,363666,369776,368779,369358,368043
1088,0,342,0,0,0,0
1089,28786,26496,25098,26209,25325,26400
1090,36513,37628,39579,40879,85,4381
1091,22578,23606,24619,25107,25634,26143
1092,215316,198490,169014,167776,168110,168505
1093,198510,194040,199393,194538,195990,194136
1094,0,0,0,0,0,0
1095,48657,45079,47714,19586,19143,20051
1096,244663,243209,229265,228114,232795,237726
1097,2343,32278,24175,15182,12805,14415
1098,0,0,0,0,0,2485
1099,390,0,780,0,0,0
1100,36802,38210,40259,41585,42913,44197
1101,5816,5579,20079,17309,2310,241
1102,24238,26996,26269,27734,27151,28199
1103,18256,19556,18136,24018,21490,18196
1104,1723,2292,240,683,3486,5390
1105,18648,18061,21034,20419,19289,19600
1106,6614,54457,47872,24543,0,0
1107,7812,0,0,1115,0,0
1108,1188,2512,3444,1742,502,346
1109,76962,79463,79761,30286,29898,30364
1110,31089,10989,11997,12397,13043,13325
1111,83687,85360,86274,84001,85897,88759
1112,3424,155,1922,1473,1865,835
1113,84148,79847,75576,75266,74431,68399
1114,12633,88334,53978,23687,26567,8435
1115,38607,39681,40717,41682,42857,45581
1116,11862,1856,-14,4839,9567,11407
1117,80463,82513,84271,43832,33963,34638
1118,18738,18016,7190,7190,0,0
1119,-150,-150,-150,-150,-150,-150
1120,-9,898,7752,4447,8495,0
1121,176502,176297,162826,160186,161965,152361
1122,19977,21359,20581,19860,19690,1735
1123,48221,49629,48868,49668,49780,49980
1124,18012,18367,16996,11461,8150,5584
1125,75912,85276,88498,90289,92485,95630
1126,2285,0,0,0,0,0
1127,22369,14100,24754,21443,13892,11241
1128,2995,2401,2277,500,3586,7399
1129,0,0,0,0,0,0
1130,47053,47835,51109,51713,52738,48789
1131,234328,234211,157345,155335,153427,150514
1132,0,3346,0,465,1775,8722
1133,256402,264267,271951,278509,283545,278436
1134,45159,49125,47956,43578,35126,34420
1135,15764,15718,17164,16594,18158,19554
1136,59643,61279,61017,30117,29526,29201
1137,2522,0,18171,17051,390,16526
1138,19339,20424,20086,18600,19153,19289
1139,109006,110256,113283,101247,96939,81977
1140,147300,121855,102074,94225,96616,95849
1141,3400,4129,0,0,3244,3314
1142,19801,20449,19798,20217,21435,19239
1143,8432,6977,6727,6864,5253,3388
1144,2515,0,0,0,2243,5530
1145,98845,95265,98571,99322,96661,95951
1146,127418,135942,132640,135320,138523,141618
1147,2400,2400,2400,2400,2400,2400
1148,71195,60553,60158,16672,35039,8320
1149,149389,145757,144229,144470,144386,120586
1150,2072,1532,3106,2721,780,0
1151,396,590,2042,1646,396,396
1152,191493,187913,169223,153063,133490,130377
1153,50420,51818,52372,52917,54123,55176
1154,10705,5416,5162,4068,249,249
1155,19739,19137,19857,15422,19279,9537
1156,8760,5882,9845,4677,5767,6532
1157,3820,2640,30403,9630,7120,3940
1158,0,0,0,0,0,0
1159,4052,0,4105,2895,2895,2360
1160,77389,75585,80300,75724,77504,79715
1161,70524,70740,46740,0,0,0
1162,5990,1677,2920,2683,1674,3273
1163,21494,25600,0,0,36565,37353
1164,26749,34451,25200,19850,15530,13021
1165,780,0,390,390,780,0
1166,137606,140557,111000,3238,89437,91136
1167,115702,113576,109812,104567,100541,96495
1168,47822,36488,36811,13234,11543,10751
1169,3526,6687,4356,3450,4318,0
1170,1445,3410,5338,7239,9112,10949
1171,9305,13614,13103,14077,15189,16275
1172,1262,1642,1975,672,5112,3932
1173,20000,3450,5516,47619,28800,8561
1174,666,666,666,666,666,666
1175,81764,92071,43777,22806,12643,29707
1176,10022,12847,12351,12350,12608,12892
1177,14536,15694,16431,17056,17581,18089
1178,97474,78520,80131,70788,68927,70678
1179,50958,50889,49697,9176,9368,9554
1180,49144,20818,17890,18310,17931,18633
1181,1874,-200,-200,-200,-200,-200
1182,386301,392458,290201,295606,300709,305904
1183,81998,83674,80890,31565,33049,22694
1184,194241,193425,196537,195268,192829,192499
1185,410033,385394,325663,324067,324749,327929
1186,3714,4158,4654,3080,0,0
1187,1261,2835,2522,1261,1261,930
1188,1232,1846,697,364,0,760
1189,90258,76099,56776,37484,37906,18387
1190,169263,174532,176686,165491,169222,173246
1191,3093,2322,8186,3980,0,0
1192,584,3291,8660,7495,1120,62
1193,381,3376,2958,4154,5885,3129
1194,123337,11148,19165,21171,17762,23670
1195,100036,100041,100402,97141,97143,97532
1196,710,666,403,1650,336,790
1197,81841,74516,69485,30396,30595,29033
1198,29547,23154,18637,14691,8769,4166
1199,142836,145125,146682,150407,147868,149349
1200,0,394,11142,0,0,0
1201,108300,108538,94833,49078,40643,4200
1202,30101,31281,30180,30471,31110,31728
1203,247279,235093,224062,212480,202148,186955
1204,2516,0,0,0,1524,25421
1205,106724,109251,103733,102027,103453,103651
1206,209807,123664,51353,43485,44784,45685
1207,21024,21790,21142,23772,24930,25709
1208,50612,10537,5552,2506,9443,11818
1209,51802,53956,56968,58099,59318,60504
1210,3675,19316,19844,19844,20388,19554
1211,211749,205947,201848,168664,172013,175557
1212,390,390,390,390,390,390
1213,1312,1312,1311,1486,1488,1650
1214,63677,64162,38141,38190,38586,39962
1215,4134,2128,960,6658,0,0
1216,164634,166134,142049,106677,88091,60929
1217,16230,-200,0,0,69000,2500
1218,351828,280067,259651,243094,223907,216912
1219,8537,9591,10581,10818,11050,10880
1220,89394,81223,77198,29891,34528,35229
1221,97043,39837,6928,17006,17363,17707
1222,3019,1479,18860,950,5660,0
1223,1360,0,0,3620,0,0
1224,3260,2270,5887,3935,3935,3935
1225,20297,17054,2333,1300,0,0
1226,19624,16972,0,0,0,0
1227,5325,-5,-5,1074,1972,1876
1228,16984,86772,53170,28622,19140,0
1229,12770,14241,14895,25195,23769,2269
1230,50131,28152,20746,27624,16015,16746
1231,50834,50770,50215,29386,29527,30125
1232,18314,16088,17806,15498,13810,164969
1233,45717,47974,49837,50807,49947,50424
1234,326,326,652,326,326,326
1235,270276,506260,263734,268216,262895,264508
1236,26278,24767,27533,26400,25620,390
1237,23901,13262,8643,7382,1975,50514
1238,8308,7565,8373,7565,7565,7565
1239,118709,120580,118684,88557,91124,88094
1240,2890,9796,13443,396,396,396
1241,140,94,39,44,0,0
1242,18317,17330,11400,11120,10914,11315
1243,0,0,0,1468,0,0
1244,110537,99734,99973,71008,66735,68621
1245,7877,8918,9864,9673,9414,9156
1246,10750,100,200,100,9894,20699
1247,74298,80073,81959,89991,88018,86299
1248,2667,2667,0,0,0,0
