ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
699,41346,52110,35752,3955,13939,4437,0
700,1655,1797,750,0,561,500,0
701,8235,0,0,1524,0,385,0
702,105,105,0,7384,8588,1304,0
703,2000,1036,0,0,0,0,1
704,0,0,2000,1000,1000,1600,1
705,4600,0,0,0,2200,2500,0
706,1500,2000,1500,1200,900,1000,1
707,2500,2500,2000,2000,3200,2000,0
708,0,1970,0,1000,1500,0,0
709,1000,688,0,0,650,0,0
710,1441,1400,368,376,200,0,0
711,1611,2000,780,1000,1000,2000,0
712,1755,1500,1000,1909,1000,2000,0
713,0,3828,2000,319,0,0,0
714,1690,0,0,0,4750,0,0
715,770,667,1256,0,2184,0,0
716,1613,2000,1500,2000,1645,1064,0
717,4000,4000,3500,4000,4000,2500,0
718,2382,2025,1000,25,0,1651,1
719,0,0,0,0,0,0,0
720,3000,3413,2000,5000,17236,2000,0
721,5300,0,1000,3352,2300,0,0
722,2000,1000,500,1500,0,2500,1
723,3338,3333,3333,3333,3333,3333,0
724,13942,4022,316,8420,316,516,0
725,2000,2338,2000,0,2500,0,0
726,1400,1700,0,400,600,200,1
727,4484,19623,222,5355,998,9004,0
728,2582,0,0,0,500,2515,0
729,90000,3000,5000,8875,49880,519,0
730,0,500,1000,0,582,0,1
731,1234,2000,297,1000,307,361,0
732,6000,5000,5000,5000,4917,10000,0
733,0,621,0,0,0,0,0
734,316,0,316,632,0,316,0
735,2306,2111,3009,1725,1500,0,0
736,1041,18862,640,663,666,690,0
737,4000,4032,3410,4000,3665,3050,0
738,6540,2100,2150,50000,4700,2000,0
739,4346,4075,3144,3238,3167,3202,0
740,3000,4790,0,816,833,2000,1
741,4380,3000,3000,3000,4000,4500,0
742,2007,3796,0,0,0,0,0
743,2115,2004,1941,2073,1909,2132,0
744,3000,4000,0,1500,3000,5000,0
745,10000,3000,12713,10420,12532,12151,0
746,2000,2000,2000,5000,5000,5000,0
747,1221,2000,1500,2000,2000,4000,0
748,11000,12000,7200,6500,6173,5500,1
749,390,390,4825,5202,780,0,1
750,0,0,1000,0,0,3000,1
751,0,1756,1000,1537,1200,2000,0
752,4000,3258,1000,0,77500,0,0
753,2100,1227,383,2000,20000,649,1
754,4006,2383,1126,782,596,1572,0
755,1005,1000,285,688,2100,1014,0
756,5600,5700,5000,1855,6400,0,0
757,2000,16025,24616,1000,1000,1000,0
758,1222,1837,0,7863,12675,2959,1
759,1509,1067,3061,2210,64524,2324,0
760,1564,1800,1100,1500,1500,3000,0
761,1300,1400,920,1700,0,900,1
762,0,0,233,0,0,0,0
763,67650,6000,0,88348,5000,25000,0
764,0,3509,3113,0,0,0,0
765,10000,11000,10000,10000,10000,8000,0
766,1117,4560,91,69,1116,2115,0
767,2460,2000,3000,2000,3000,5000,0
768,3738,7526,5000,5000,162,27760,0
769,0,0,0,0,612,1863,0
770,4266,1667,2473,0,0,0,0
771,15206,15032,9769,11114,8123,8736,0
772,316,316,316,316,466,316,0
773,1174,1149,501,356,507,458,0
774,5498,5500,4000,4300,5012,4003,0
775,39,32013,11079,0,0,0,0
776,0,8000,15000,9000,10000,0,0
777,16244,1963,3359,4849,3410,2994,0
778,1261,451,0,780,2130,0,0
779,2500,3000,7000,4000,2413,2000,1
780,0,190,0,36059,0,2420,0
781,5000,0,3000,0,3000,3000,0
782,2184,5,1180,1316,1088,0,0
783,3790,3200,3100,3200,3332,3280,1
784,0,2490,0,0,0,0,1
785,2630,2614,6000,0,3000,2800,1
786,22157,0,0,0,0,0,0
787,328,0,1539,1815,0,0,0
788,200,1950,11692,10000,20000,6000,0
789,1284,1047,2000,359,175,1000,0
790,5000,1033,0,0,0,0,0
791,1800,0,928,960,1181,967,0
792,600,19,0,0,1896,0,0
793,5400,0,0,0,0,0,0
794,0,0,0,0,2412,0,0
795,2320,1282,3299,1323,1329,1114,0
796,2800,2700,5400,3500,3500,3200,0
797,0,0,0,0,0,0,0
798,1372,1275,7900,0,0,0,0
799,3164,800,800,0,662,3000,0
800,2000,2000,2444,1342,1038,2000,0
801,13032,1290,0,0,3058,3768,0
802,0,0,500,715,326,0,1
803,780,0,7472,3000,1104,1000,0
804,6666,0,0,0,0,0,0
805,3050,0,0,0,0,0,0
806,1713,1000,0,0,65755,3000,0
807,6861,11,1146,7329,3704,426,0
808,2400,1600,0,1600,209,0,1
809,1750,1720,1300,2600,0,1400,0
810,35888,1325,891,1000,1098,426,0
811,8100,0,247,0,0,0,0
812,5000,10000,326,2016,61707,17785,0
813,0,0,0,1086,0,0,0
814,2000,3000,0,5000,6202,0,0
815,3000,2700,2700,2600,2800,0,1
816,20300,0,5600,6300,4000,4000,0
817,0,2100,1950,1900,2219,2100,1
818,507,3042,0,8402,0,4739,0
819,2605,4590,2605,2605,3795,10675,0
820,4147,19435,1000,1000,1000,1000,0
821,0,390,780,0,390,390,0
822,2000,2233,1083,1100,1400,3000,1
823,5085,4000,0,2000,30000,5000,0
824,1410,1200,534,700,1000,0,0
825,2000,1500,2330,2300,1000,2078,1
826,7042,2986,0,0,0,0,0
827,0,1400,1100,2100,0,1000,0
828,1167,1022,1036,0,2700,0,0
829,199646,720,0,0,1500,185652,0
830,2360,49325,3001,1882,500,503,0
831,2000,1000,1633,2000,0,3000,0
832,0,0,0,0,0,0,0
833,3001,4005,2021,97441,5001,5001,1
834,0,13013,1252,3659,0,0,0
835,2000,2000,3000,0,0,0,0
836,2487,0,4810,2796,3245,7305,1
837,1600,1100,1000,1100,906,0,0
838,1600,1300,1000,1000,1000,1000,0
839,30000,10575,15000,10000,10000,20000,0
840,0,0,0,0,0,0,1
841,2000,2201,2000,1000,1000,2000,0
842,3039,2047,1750,1703,1721,784,0
843,0,0,0,7463,6804,4985,0
844,0,0,0,0,300,102,1
845,25000,50000,20000,19586,14122,12022,0
846,4738,2803,6027,10722,6000,1139,0
847,0,0,2100,0,2000,5000,0
848,3700,3700,0,1072,1500,1132,1
849,6500,0,512,0,4388,4221,1
850,0,15400,0,0,0,100,0
851,2000,4000,0,20000,2000,0,0
852,2500,0,910,1000,1000,1000,0
853,500,0,0,0,0,0,0
854,2100,2027,1800,1600,1750,1700,0
855,2000,3000,1500,1500,0,0,0
856,1333,2256,27497,787,200,0,0
857,3400,1500,0,5000,1300,0,1
858,2200,2000,2000,2500,0,4500,1
859,7000,5151,4464,5000,4702,8000,0
860,1482,1400,0,0,0,0,0
861,0,0,0,0,0,0,0
862,3552,38836,20000,15000,15000,10000,0
863,0,0,0,0,0,0,1
864,2330,2200,1000,333,311,322,0
865,1739,1756,2662,1726,3000,2500,0
866,1484,1436,1120,995,989,800,0
867,6000,0,0,0,0,0,0
868,0,0,0,0,0,47970,0
869,3000,6000,4000,4000,4000,3000,0
870,12012,12012,11016,11088,12031,12031,0
871,1265,1277,607,629,638,641,0
872,2000,2000,1397,2500,3000,1600,0
873,8351,2340,2340,11435,189,5391,0
874,3310,7228,5060,2832,1890,2576,0
875,0,390,390,390,390,780,0
876,1800,1512,1259,2500,0,1000,0
877,6000,6000,6000,6000,6001,6000,0
878,5174,1078,3058,3158,9530,0,0
879,1800,1775,10732,384,757,501,0
880,1300,1300,700,1800,0,1000,0
881,0,11663,9363,3232,3000,1000,0
882,0,0,0,0,0,0,1
883,8750,7470,4540,4710,4750,4900,0
884,1988,1989,1018,1054,1084,1048,0
885,2930,1447,1158,1041,1082,994,1
886,3000,2700,3000,3000,3000,4700,0
887,1300,1000,1000,1000,304,39544,0
888,13476,3173,13212,6594,2549,1000,0
889,1454,1384,407,673,0,102,0
890,8046,5150,5297,5084,5065,5042,0
891,340,618,150,150,227,0,0
892,3019,5014,3,7040,2006,2005,0
893,1259,1035,1600,0,0,0,0
894,6048,6371,3043,3031,3066,3031,0
895,0,0,0,0,0,0,1
896,100,100,100,100,100,100,0
897,4500,0,11300,0,4100,0,1
898,5600,0,11000,0,11000,5656,1
899,1212,1221,1148,0,510,525,1
900,11496,1011,297,2923,0,0,0
901,2500,0,0,0,0,0,0
902,0,0,2971,0,0,0,0
903,10000,3900,1000,1000,2000,2000,0
904,0,0,0,0,0,0,0
905,2200,2200,4000,1777,0,2000,0
906,3136,0,0,29709,0,1576,0
907,2300,0,700,0,2300,0,1
908,1500,1000,682,0,0,738,0
909,3000,1500,2000,2000,0,0,0
910,27465,50154,39105,54456,46153,40000,0
911,8300,2400,1000,4000,3600,4000,0
912,25016,20018,10000,79377,52778,10000,0
913,3000,3000,3000,3000,3000,5000,0
914,7900,0,0,0,0,0,0
915,1352,1600,949,1000,1000,1000,0
916,0,0,0,0,3983,0,0
917,2087,1989,1591,1466,2000,1500,0
918,0,0,0,0,0,0,1
919,16044,15087,12000,15000,12000,12000,0
920,6000,5000,4000,6000,8000,4000,0
921,0,0,0,1980,2500,0,0
922,1800,4400,0,1400,1400,1400,0
923,4980,5124,5256,5416,5552,5742,0
924,796,0,796,0,716,12111,0
925,1767,1700,1010,1141,0,0,0
926,3500,0,0,0,0,0,1
927,1122,1500,291,302,304,319,0
928,1896,1656,1750,717,753,1000,0
929,21197,11936,40420,9210,17795,6915,0
930,4034,945,2366,2947,1143,744,0
931,2500,4000,4000,3835,3805,3000,0
932,3465,84440,886,11533,4317,52466,1
933,0,874,0,892,0,594,1
934,1500,3000,0,2000,0,1000,1
935,1314,1147,348,512,435,190,0
936,2000,1000,0,0,0,0,0
937,10000,2600,2500,2200,2500,3000,0
938,0,6938,41877,0,1711,27162,0
939,0,3000,0,2000,5000,2000,1
940,10190,10190,10190,10594,11193,10190,0
941,1900,1428,600,3000,0,1000,0
942,1261,1261,1261,1261,1261,1261,0
943,3523,0,5882,0,1013,0,0
944,0,0,0,0,0,0,1
945,3955,2124,2266,3638,1303,0,0
946,1000,1004,1004,646,3508,0,0
947,8131,8123,6700,10000,7700,6000,0
948,2169,2210,680,855,726,687,0
949,40012,10020,40069,25005,100000,51305,0
950,0,2125,2125,1000,2125,23250,0
951,2011,2211,2101,148,0,0,1
952,3700,3400,2900,2900,2841,3100,0
953,29987,104279,2085,1130,45551,0,0
954,2833,2015,5818,2628,0,0,0
955,2151,2161,1719,107591,5000,3500,0
956,15315,15000,3000,0,3000,0,0
957,1325,1074,1000,99000,3745,4000,0
958,1120,1024,362,0,488,300,1
959,33891,16267,4027,234,1565,26346,0
960,0,8348,0,23020,2367,3117,1
961,39,0,0,0,0,0,1
962,396,396,792,0,772,0,0
963,3000,2000,2000,2000,3000,4000,0
964,1600,1500,1000,1000,1000,1000,0
965,3027,3858,11139,3009,3016,3008,0
966,20007,20026,20020,10017,15024,10002,0
967,0,1310,816,0,0,0,0
968,4102,1111,1057,990,1324,1039,0
969,3000,5000,10000,3011,2011,2011,0
970,2000,1000,0,2708,54024,2000,0
971,20979,5000,37676,8808,2000,2709,1
972,7010,6657,3899,3952,3900,4000,0
973,2710,0,2000,0,2000,2000,1
974,8589,2500,0,1380,0,2050,0
975,5000,3500,2700,2600,2742,2700,1
976,2100,2000,4000,3000,1500,1000,0
977,2000,28,0,2000,0,0,1
978,662,0,61411,1056,0,1998,0
979,1126,4081,240,504,169,62,1
980,5500,5500,11000,0,6000,5215,0
981,3000,2190,2201,2181,2413,1952,0
982,0,0,0,0,0,0,0
983,81690,18225,27365,21570,28050,17397,1
984,3000,4506,2500,1800,4200,2500,0
985,2500,1289,917,1315,5042,2512,0
986,6433,2,937,4990,1215,9546,1
987,6067,10000,3000,40157,1466,2000,0
988,0,0,0,0,0,0,0
989,10792,0,15000,5800,0,126685,0
990,2100,0,2000,2000,2455,4000,0
991,7876,161,74354,927,1089,9100,0
992,0,291,803,98,431,1104,1
993,2200,2200,2200,2300,2300,2600,0
994,7004,1793,2757,0,0,0,1
995,0,0,0,0,0,0,1
996,0,0,200,60800,0,0,0
997,1600,1600,3169,1700,1700,1495,0
998,0,0,0,0,0,0,1
999,0,780,0,390,500,18300,1
1000,0,5000,3158,3934,3802,2000,0
1001,3320,5000,0,100000,7186,0,0
1002,5000,2000,89000,6500,91,1504,0
1003,0,2806,2256,2274,780,0,0
1004,0,0,0,0,0,0,1
1005,9664,3420,2612,0,0,0,1
1006,2024,1522,2580,496,1749,2265,0
1007,4077,0,0,0,980,0,0
1008,6700,6800,4700,4700,5500,5000,0
1009,5500,0,0,0,3400,512,0
1010,0,0,0,0,0,0,0
1011,8833,12005,5000,8000,3000,5000,0
1012,2051,5,266,266,253,6384,0
1013,30323,10973,8112,22923,12476,6728,0
1014,2000,2000,1500,1500,2000,1500,0
1015,10125,13092,0,0,0,0,0
1016,5000,4400,5000,4000,3500,4000,0
1017,9155,0,12315,0,11855,0,1
1018,6743,5421,3926,3290,3310,3424,1
1019,0,3600,1338,1075,1744,0,0
1020,0,0,0,0,0,0,0
1021,2667,2321,2391,2316,2466,1451,0
1022,5000,4000,5000,40000,3000,2880,0
1023,5000,5000,2500,2800,2000,0,0
1024,1219,1165,7865,592,807,679,0
1025,4068,3964,205,3209,5109,1434,0
1026,7005,6500,5000,12042,32,1300,0
1027,1600,2600,510,903,765,773,0
1028,75459,25413,85784,27856,2000,1900,0
1029,3470,3191,0,90729,0,6266,0
1030,0,1500,2182,1200,0,2302,1
1031,3891,120407,0,170,130,8595,0
1032,1105,500,2499,1500,600,2100,0
1033,0,326,326,476,326,326,1
1034,3000,3000,3000,3000,2575,3000,0
1035,0,0,2000,2000,0,0,0
1036,0,5000,4000,1800,0,2000,1
1037,78016,3048,4000,3500,3000,3000,0
1038,4834,4371,3849,3405,2887,2402,1
1039,2000,2000,2000,1000,1000,2800,0
1040,8769,0,18650,659,1000,1000,0
1041,0,0,0,1400,0,0,0
1042,3951,1,9,594,2560,3759,1
1043,2096,2003,1802,1783,1783,1756,0
1044,4273,3200,2500,2500,2631,2646,0
1045,5383,660,0,1538,0,2658,1
1046,2500,3500,2000,3500,2000,1000,0
1047,10000,5013,10626,52,5255,4222,1
1048,3821,1775,0,1833,1850,2000,1
1049,3300,0,0,610,2165,2394,0
1050,2011,2028,10,558,1044,12,0
1051,0,0,0,0,200,0,0
1052,10000,10000,222750,5000,5008,5026,0
1053,1525,200,323,29525,0,0,0
1054,2700,3500,2000,2000,2500,2500,0
1055,0,0,0,0,470,0,0
1056,1500,4000,2000,2000,2900,2735,0
1057,0,4413,2942,2000,1583,1500,0
1058,2000,2000,1000,2000,1000,1000,0
1059,6000,5002,10662,2,2408,11662,0
1060,2191,1000,0,1017,780,6380,1
1061,1500,2090,0,700,1000,1400,1
1062,1507,3109,2209,2000,2500,3000,0
1063,10261,17003,7657,7750,7861,8083,1
1064,4229,5024,6012,5191,12139,110247,0
1065,1600,1585,1377,1155,2600,0,1
1066,239104,7098,6179,5023,6090,4000,0
1067,4172,2094,3007,10021,3012,1527,0
1068,291,291,291,291,291,291,1
1069,1086,2775,22813,10526,326,573,0
1070,4500,600,1000,1600,2000,2000,0
1071,3710,2266,7338,2791,7433,4527,0
1072,5104,10318,10355,14441,780,66950,1
1073,8405,15052,3805,20467,3253,27168,0
1074,75351,4064,152618,48822,1451,171944,0
1075,3913,5606,10568,0,0,2379,0
1076,3889,2412,1698,679,72809,2748,0
1077,7434,6342,5276,5271,5778,5029,0
1078,58761,13976,34828,28289,18175,17500,0
1079,316,316,316,316,316,316,0
1080,3603,471,203,2574,1949,1040,0
1081,1908,2000,1000,2000,3000,5000,0
1082,0,1632,0,1022,350,0,0
1083,0,3200,1500,1500,0,1700,0
1084,2000,2000,2000,1900,1900,1600,1
1085,2145,2000,2012,2049,2008,1217,0
1086,9600,0,4000,3765,4000,4200,0
1087,14600,15500,14000,13580,14000,19000,1
1088,342,0,0,0,0,0,0
1089,1500,1450,1500,1500,1500,1500,0
1090,2500,3000,1500,85,4381,11100,0
1091,1397,1410,898,931,936,970,0
1092,6845,5945,5919,6000,6059,5837,0
1093,0,10000,7000,8000,8000,7200,0
1094,0,0,0,0,0,0,1
1095,0,4300,2150,0,1204,1000,0
1096,10000,8000,8500,8190,9000,8000,0
1097,32322,1217,1000,3000,2000,390,0
1098,0,0,0,0,2485,7797,0
1099,0,780,0,0,0,0,0
1100,2000,3000,2000,2000,2000,2000,0
1101,13,17309,0,2310,241,4000,1
1102,3462,0,2200,0,1500,1500,1
1103,2934,0,8000,0,2000,8000,0
1104,6876,240,683,3486,5390,1200,0
1105,0,3292,0,0,781,701,1
1106,49094,0,24543,0,0,0,0
1107,0,0,1115,0,0,0,0
1108,2512,3444,1742,502,346,325,0
1109,4000,3500,1100,1100,1200,1000,1
1110,0,1200,600,1000,650,650,0
1111,3900,3200,0,3400,4500,2600,0
1112,155,1922,1473,1865,835,1833,0
1113,5006,4007,5006,4003,3014,4007,0
1114,80004,1500,12013,7000,2000,4000,0
1115,2000,2000,1642,2000,3600,0,0
1116,1861,0,4853,9567,2000,0,0
1117,3348,3490,1402,1233,1240,1284,1
1118,20,1500,0,0,0,0,0
1119,0,0,0,0,0,0,1
1120,907,7772,4447,8495,0,528,0
1121,8000,7300,6000,6000,6000,6000,1
1122,2000,0,0,0,500,0,1
1123,2571,1200,1000,40000,1000,0,0
1124,1385,1020,229,183,5584,888,0
1125,10000,4000,2600,3000,4000,5000,0
1126,0,0,0,0,0,0,0
1127,14128,24902,21479,11465,11356,66710,0
1128,2406,2282,500,3586,7399,600,0
1129,0,0,0,0,0,0,0
1130,1842,4116,2000,1950,0,1885,1
1131,8913,5449,5339,5370,4435,4432,1
1132,3346,0,465,1775,8722,0,0
1133,17944,18112,15405,10000,0,0,0
1134,4700,0,2004,3500,0,1000,0
1135,500,2000,0,2000,1700,0,0
1136,3200,2535,2331,0,1073,2134,0
1137,0,18171,341,0,16526,324,0
1138,1703,1306,810,1000,900,900,0
1139,4500,5000,4000,10600,0,2300,0
1140,10000,5000,4000,4000,5000,4000,0
1141,1000,0,0,3244,124,66,0
1142,3000,0,700,1500,0,323,0
1143,3746,6737,2013,10,20,10901,0
1144,0,0,0,2243,5530,4441,0
1145,4600,8002,4003,2,4005,4000,1
1146,10400,0,4500,5000,5000,5000,1
1147,0,0,0,0,0,0,1
1148,0,1399,0,35039,8320,5169,0
1149,0,5350,5555,5836,4191,4341,0
1150,0,2000,5,0,0,0,0
1151,590,2042,0,396,396,396,0
1152,1000,7600,5949,6000,5200,5117,0
1153,2500,2000,2000,2200,2100,2200,1
1154,1000,5162,1000,249,249,5565,0
1155,0,1200,0,9537,0,0,0
1156,5932,9908,4692,5787,6548,4863,0
1157,2640,30403,193,7120,79,9589,0
1158,0,0,0,0,0,789,0
1159,0,4105,0,0,2360,1090,0
1160,0,6000,0,3000,3500,3000,0
1161,2500,2000,0,0,0,0,0
1162,1677,2920,2683,1674,3273,2749,0
1163,5000,0,0,36565,1548,1000,0
1164,14000,3007,5000,1000,13021,22171,0
1165,0,390,390,780,0,0,0
1166,6000,3200,3238,89437,3228,3000,0
1167,5517,5381,3838,3589,3397,3296,0
1168,2009,2000,556,378,619,5000,0
1169,6687,1000,0,4318,0,254,0
1170,2000,2000,2000,2000,2000,2000,0
1171,4800,0,1500,1500,1500,1500,1
1172,1642,1975,672,5112,3932,20289,0
1173,3450,5549,50019,28800,8561,16599,0
1174,666,666,666,666,666,666,0
1175,20167,5000,28800,2000,20007,10009,1
1176,3000,0,500,455,491,500,1
1177,1700,1300,900,800,800,900,0
1178,2932,3000,2500,3000,2900,2918,0
1179,2042,1150,329,340,342,354,0
1180,1500,1300,700,1000,1000,1000,0
1181,0,0,0,0,0,0,0
1182,17000,11000,11000,10656,11000,12000,0
1183,4003,3000,3000,3000,2000,2000,1
1184,12000,8500,7000,10000,10000,10000,0
1185,16088,13039,11127,11017,11110,11113,0
1186,1104,1000,31,0,0,0,0
1187,2835,1000,0,1261,930,540,1
1188,1846,697,364,0,760,5862,0
1189,30000,1708,1292,1010,772,705,0
1190,8000,6700,6000,6400,7000,7000,0
1191,2000,2020,2500,0,0,85,0
1192,3307,8703,7532,1125,62,7718,0
1193,3406,2983,4172,5912,3143,0,1
1194,11202,19275,22304,23850,23784,84430,0
1195,4702,4617,3600,3865,3850,3705,0
1196,666,403,1650,336,790,1141,0
1197,4100,2507,2140,2000,1500,1000,0
1198,0,1500,486,303,83,780,0
1199,7000,5500,6027,5328,5390,6047,1
1200,394,11253,0,0,0,0,0
1201,5000,4121,2000,2000,2000,96583,0
1202,2000,2000,1090,1129,1135,1200,0
1203,10005,9500,7500,6914,6100,5500,0
1204,0,0,0,1524,25421,1000,0
1205,4037,3519,3442,3553,3625,3470,0
1206,5088,2000,1600,2000,1800,1807,1
1207,1400,0,3000,1700,1340,1100,1
1208,10023,27,2614,9454,5019,5015,0
1209,3000,3921,2079,2155,2174,2225,1
1210,19316,1261,651,803,747,155,1
1211,7000,10015,10000,5331,5748,48061,0
1212,390,390,390,390,390,390,0
1213,1318,1317,1493,1495,1657,35267,1
1214,2000,1905,1350,1388,2401,1410,0
1215,2134,982,6858,0,0,0,0
1216,7326,10000,10000,3000,2000,2000,0
1217,0,200,0,69000,2500,0,0
1218,30076,25118,20085,10041,8184,6626,0
1219,1200,1163,400,790,400,380,0
1220,5000,19153,1500,10000,1274,1275,0
1221,2000,6943,17006,630,633,657,0
1222,1479,18881,0,4710,0,7153,0
1223,0,0,3620,0,0,15513,0
1224,2270,5887,3935,3935,3935,3935,1
1225,1240,2333,0,0,0,0,0
1226,1000,0,0,0,0,0,1
1227,5,0,1079,1977,1885,1211,0
1228,87004,53192,28622,19140,0,20211,0
1229,2500,1200,10500,7000,1000,0,1
1230,1388,2011,1006,1000,1000,1000,0
1231,2200,1517,1000,1500,2005,1305,1
1232,2700,2400,600,400,161000,5800,0
1233,3000,3000,2000,0,5000,0,0
1234,326,652,0,326,326,652,0
1235,11000,10000,10004,10020,10100,10000,0
1236,1700,3400,2528,0,390,780,1
1237,4146,1200,0,0,49800,0,1
1238,7565,8373,7565,7565,7565,7565,0
1239,5000,5007,4000,4003,4003,4000,1
1240,9796,13443,396,396,0,396,0
1241,94,39,44,0,0,790,0
1242,0,1000,110,500,18963,1000,0
1243,0,0,1468,0,0,0,0
1244,0,3000,103000,2500,3000,3000,1
1245,1174,1120,310,316,1000,2000,0
1246,100,200,0,9894,20000,4100,0
1247,7000,3800,10000,0,0,3100,1
1248,2667,0,0,0,0,0,0
1249,10000,10000,17500,7000,25000,33600,0
1250,0,0,0,0,0,0,1
1251,9000,9348,10600,10300,9300,1000,0
1252,1011,31209,383,0,0,0,1
1253,1600,1550,1000,1000,5283,0,0
1254,3000,3000,2000,2000,2000,2000,0
1255,10744,6000,1573,1629,3129,105423,0
1256,0,3005,2546,2602,2430,2659,0
1257,371,461,416,566,416,0,0
1258,4369,9673,3260,13959,3000,18396,0
1259,291,291,291,441,291,291,0
1260,0,2079,693,1080,700,1004,0
1261,3000,2500,3000,3000,1546,2000,0
1262,12020,9009,6109,3000,332000,12000,1
1263,1524,1427,941,972,992,1000,0
1264,1000,0,0,316,1414,0,1
1265,5008,5007,6007,5000,4700,5503,0
1266,2600,1800,1700,1700,1700,1300,0
1267,7200,9000,10000,8000,8010,8500,0
1268,1500,2900,0,2500,4000,0,0
1269,1000,1600,800,2000,0,1600,1
1270,1582,30000,1000,1000,1000,1000,0
1271,2500,2000,2000,1746,2000,1800,0
1272,0,1006,1390,1000,1000,2000,0
1273,8162,12294,30751,30131,0,0,0
1274,1072,390,390,390,0,780,0
1275,4414,4700,4306,10006,4822,4112,0
1276,416,416,416,416,982,0,1
1277,6026,1717,1390,0,0,2300,0
1278,2000,2000,3000,0,3000,3000,0
1279,1728,1748,1500,1011,4000,0,0
1280,0,0,946,3956,2500,0,0
1281,3031,5929,3500,2000,2000,11028,0
1282,0,0,0,0,150,59,0
1283,4182,4000,4000,98000,4000,3500,0
1284,2114,1027,103,0,1150,2503,0
1285,3513,3017,2037,2019,3010,3004,0
1286,1518,5019,15027,639,547,50274,0
1287,3000,11000,15000,13000,36000,3000,0
1288,12300,32520,34,68,8334,45684,0
1289,2700,1400,0,0,0,0,1
1290,5800,3700,3505,3400,3769,3229,0
1291,0,0,19132,709,1027,600,0
1292,1600,1600,1000,710,1000,1000,0
1293,760,1000,670,9852,40063,1049,0
1294,27225,6159,25846,0,3855,3876,1
1295,1472,1000,1410,6297,0,19480,0
1296,5017,4057,4014,8531,15005,5033,0
1297,0,4500,0,1600,1600,1600,0
1298,2476,3771,4285,3023,5088,6282,0
1299,1303,1316,1000,1000,1000,933,1
1300,0,3559,189,7086,3370,0,1
1301,0,2141,2000,2000,2000,2000,0
1302,2452,7,308,320,328,1000,1
1303,4210,0,1500,1090,2000,2000,0
1304,6169,4500,4287,4500,4500,9500,1
1305,1300,1400,500,600,600,600,0
1306,435,635,2084,161110,5800,4138,0
1307,3128,4722,0,1610,0,10909,0
1308,0,780,150,320,1000,0,0
1309,2654,7230,0,463,393,151,0
1310,6200,6254,6290,6710,8250,0,0
1311,1500,2000,1500,3000,3000,1500,1
1312,0,1251,656,13180,5200,0,0
1313,3000,3000,1500,2000,3000,2000,0
1314,10000,5000,5540,8310,5640,2820,0
1315,1200,1000,91,11283,0,1000,0
1316,5012,0,0,0,0,2770,1
1317,6378,4074,116446,9335,3312,43664,0
1318,1490,2000,2000,3000,5000,865,0
1319,0,1266,0,0,0,0,0
1320,24890,48394,0,5461,15000,6000,0
1321,6266,12581,7650,48090,28973,17271,0
1322,2134,3000,2200,2300,5000,3000,0
1323,10005,20117,15018,10027,20057,17000,0
1324,1140,17227,0,365,840,4507,0
1325,2000,2000,2000,2000,3000,2000,0
1326,316,632,0,466,316,0,0
1327,5396,5000,5000,5000,5000,4000,0
1328,1257,1123,1878,0,1000,0,0
1329,5600,5600,4500,4200,4500,4500,0
1330,2018,404,19000,677,800,601,0
1331,0,0,0,0,0,0,0
1332,2518,1500,500,400,0,0,0
1333,0,0,0,0,0,0,1
1334,1013,0,0,2115,4264,0,0
1335,28232,3589,195,210,994,0,1
1336,1500,1500,1003,1500,1500,1044,0
1337,2000,5000,0,1700,0,3700,1
1338,0,480,4,69001,2500,3000,0
1339,1600,0,0,0,0,0,0
1340,0,0,0,0,0,0,1
1341,20071,20036,15022,15113,22235,3919,0
1342,6817,10671,3576,2522,934,7764,0
1343,297,3675,1392,3086,3492,3721,1
1344,10758,2679,502,224,513,9,0
1345,735,1463,15550,5045,6709,3021,1
1346,0,4000,2988,3100,3500,6382,0
1347,7583,7461,5809,5608,6500,6100,0
1348,18000,20000,12000,13000,13022,13016,0
1349,5032,3744,8059,3425,11860,7595,0
1350,0,1000,0,0,0,0,1
1351,0,0,0,0,0,0,0
1352,1000,430,2041,775,580,1029,1
1353,1161,1000,336,200,0,0,0
1354,2000,2000,0,1500,1353,0,0
1355,1140,1000,121,0,0,10620,0
1356,1273,1534,2000,1000,1000,1000,0
1357,2100,2100,1800,2000,2000,2500,0
1358,3000,0,371,1236,0,0,1
1359,10218,8035,7035,6056,8053,5603,0
1360,5000,4500,2505,50000,3000,3000,0
1361,9434,0,0,0,0,178,0
1362,2888,0,0,0,0,0,0
1363,12000,0,11000,4321,20000,27,1
1364,1964,4729,1568,4295,0,1895,0
1365,3200,1200,1200,1000,1000,0,0
1366,1280,1293,813,2770,703,0,0
1367,2101,577,0,200,0,664,0
1368,1500,1100,1000,500,500,1000,1
1369,6000,4575,0,4600,6000,3100,0
1370,0,0,0,0,0,0,0
1371,9419,15485,9995,6515,5694,12785,0
1372,1500,4911,10355,10902,3500,5493,0
1373,0,0,0,0,0,0,0
1374,3000,1500,13959,3000,1500,4000,0
1375,0,30300,14207,602,7201,383,0
1376,0,0,0,7092,0,0,0
1377,1150,1012,46,36,2081,2270,0
1378,294,6636,3559,1659,6215,325,0
1379,7822,4417,4446,4597,4677,4698,0
1380,0,6000,2800,0,7000,8,0
