ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
867,0,0,-2,-2,-2,-2
868,0,0,0,0,0,0
869,0,0,0,0,0,0
870,0,0,0,0,0,0
871,0,0,0,0,0,0
872,-2,-2,-2,-2,-2,-2
873,-1,-1,-1,-1,-1,-1
874,-1,-1,-1,-1,-1,-1
875,0,0,0,0,0,2
876,0,0,0,0,0,0
877,-1,-1,-1,-1,-1,-1
878,0,0,0,-1,0,0
879,2,0,0,0,0,2
880,-1,-1,-1,0,0,0
881,1,-2,-2,-2,-2,-2
882,0,0,0,0,0,0
883,0,0,0,0,0,0
884,0,0,0,0,0,0
885,0,0,0,0,0,0
886,-2,-2,-2,-2,-2,-2
887,-1,-1,-1,-1,-1,-1
888,0,0,0,0,0,2
889,0,0,0,0,0,0
890,-1,-1,-1,-1,-1,-1
891,1,1,1,2,0,0
892,0,0,0,0,0,-2
893,0,0,0,0,0,0
894,-1,-1,-2,-2,-2,-2
895,-2,-2,-2,-2,-2,-2
896,1,2,2,2,3,2
897,2,2,2,2,2,2
898,0,0,0,0,2,0
899,-1,-1,0,-1,-1,-1
900,-2,-1,-1,-2,-2,-2
901,-1,-1,-2,-1,0,0
902,0,0,0,0,0,0
903,0,0,-2,-2,-2,-2
904,2,0,0,0,2,2
905,-1,-1,2,0,-1,2
906,2,2,2,-1,2,2
907,0,0,0,0,0,0
908,0,0,0,0,0,0
909,0,-1,0,-1,-1,-1
910,2,2,2,2,0,0
911,-1,0,0,0,0,0
912,0,0,0,0,0,0
913,0,0,2,0,0,0
914,0,0,0,0,0,0
915,-2,-2,-2,-2,-2,-2
916,0,0,0,0,0,0
917,1,-2,-2,-2,-2,-2
918,0,0,0,0,0,0
919,0,0,0,0,0,0
920,1,-2,-2,-2,-1,-1
921,0,0,0,2,0,0
922,0,0,0,0,0,0
923,-1,-1,2,-1,0,-1
924,0,0,0,0,0,0
925,-2,-1,2,2,-2,-2
926,0,0,0,0,0,0
927,0,0,0,0,0,0
928,-2,-2,-2,-2,-2,-2
929,-2,-2,-2,-2,-2,-2
930,0,0,0,0,0,0
931,-1,-1,-1,-1,0,-1
932,2,2,-1,-1,-1,-1
933,2,0,0,2,2,2
934,0,0,0,0,0,0
935,0,0,0,0,-2,-2
936,0,0,0,0,0,0
937,1,2,-1,-1,0,-1
938,1,2,2,2,0,0
939,-1,-1,-1,-1,-1,-1
940,0,0,0,0,0,2
941,-1,-1,-1,-1,-1,-1
942,-1,-1,-1,-1,0,-1
943,2,2,5,5,4,3
944,-2,-2,-2,-2,-2,-2
945,0,0,-1,-1,-1,-1
946,0,0,0,0,0,0
947,0,0,0,0,0,0
948,0,0,0,0,0,0
949,-1,2,-1,-1,-1,-1
950,-1,0,0,0,0,-2
951,0,0,0,0,0,0
952,-2,-1,-1,0,0,0
953,-1,-1,-1,-1,-1,0
954,-1,-1,-1,-1,-1,0
955,0,-1,0,0,2,2
956,0,0,0,0,0,0
957,-1,0,0,-1,0,-1
958,-1,-1,-1,0,0,0
959,-1,-1,-1,0,-1,-1
960,1,2,2,-2,-2,-2
961,-1,-1,-1,-1,0,-1
962,0,0,0,0,0,0
963,-1,0,0,0,0,0
964,0,0,-1,-1,0,0
965,0,0,0,0,0,0
966,1,-2,-1,-1,-1,-2
967,-1,-1,0,-1,-1,-1
968,0,0,0,-1,0,0
969,0,0,0,0,-1,-1
970,-1,0,0,-1,0,0
971,0,0,0,0,0,0
972,2,2,2,2,2,0
973,-2,-2,-2,-2,-2,-2
974,0,0,0,0,0,0
975,0,0,0,0,0,0
976,1,2,2,0,0,0
977,-1,-1,-1,-1,-1,-1
978,0,0,0,0,0,0
979,-1,0,0,0,2,0
980,0,0,0,0,0,0
981,8,7,6,5,4,3
982,-2,-2,-2,-2,-2,-2
983,0,0,0,0,0,0
984,-2,-2,-2,-2,-2,-2
985,1,-1,-1,-2,-1,-1
986,-2,-2,-2,-1,-1,0
987,-2,-2,-2,-2,-2,-2
988,2,2,2,2,2,2
989,1,2,2,0,0,0
990,0,0,2,-1,0,0
991,-1,2,2,-1,-1,-2
992,0,0,0,0,0,0
993,0,0,0,0,0,-2
994,1,-2,-2,-2,-2,-2
995,-2,-2,-2,-2,-2,-2
996,0,0,0,0,2,2
997,1,-2,-2,-2,-2,-2
998,-1,-1,-1,0,-1,-1
999,2,2,0,0,0,0
1000,0,0,0,0,-1,-1
1001,0,0,0,0,0,0
1002,-1,-1,-1,-1,-1,-1
1003,1,-2,-2,-2,-2,-2
1004,-2,-2,-2,-2,-2,-2
1005,-1,-1,-1,-1,-1,-1
1006,-1,-1,-1,-2,-2,-1
1007,0,0,0,0,0,0
1008,0,0,4,3,2,0
1009,0,0,-2,-2,-2,-2
1010,0,0,0,0,0,2
1011,-1,-1,2,2,-2,-2
1012,-1,0,-1,-1,-1,-1
1013,0,0,0,0,0,0
1014,0,0,0,0,-2,-2
1015,0,0,0,0,0,0
1016,0,0,0,-1,-1,-1
1017,2,0,0,0,0,0
1018,1,-2,-1,-1,-1,-1
1019,-1,-1,-2,-2,-2,-2
1020,0,0,0,0,0,0
1021,0,0,0,0,0,0
1022,-2,-2,-2,-2,-2,-2
1023,-1,0,0,0,0,0
1024,-2,-2,-2,-2,-2,-2
1025,0,0,0,0,0,2
1026,0,0,0,-1,-1,-1
1027,-1,-1,-1,-1,-1,-1
1028,1,-1,-1,0,-1,-1
1029,2,2,0,0,2,2
1030,-1,-1,-1,0,0,-1
1031,-1,-1,-1,-1,-1,-1
1032,-1,2,-1,-1,-1,-1
1033,0,0,0,0,0,0
1034,1,-2,-2,-2,-2,-2
1035,1,2,0,0,2,2
1036,0,0,0,0,0,0
1037,0,0,0,0,0,0
1038,0,0,0,0,0,0
1039,-1,-1,-1,-1,0,0
1040,-1,-1,-2,-2,-2,-2
1041,2,-1,2,0,-1,-1
1042,0,0,0,0,0,0
1043,0,0,0,0,0,0
1044,2,2,2,2,2,2
1045,0,0,0,0,0,0
1046,0,0,0,0,2,0
1047,1,2,2,2,0,0
1048,-2,-2,-2,-2,-2,-2
1049,0,0,0,2,0,0
1050,2,2,3,3,2,-1
1051,0,-1,-1,-1,0,0
1052,0,0,-1,-1,-1,-1
1053,0,0,0,0,0,0
1054,2,2,-2,-2,-2,-1
1055,0,0,0,0,0,0
1056,1,2,0,0,0,0
1057,0,0,0,0,0,0
1058,0,0,0,0,0,-1
1059,2,0,0,0,0,-2
1060,0,0,0,2,0,0
1061,0,0,0,0,0,0
1062,0,0,0,0,0,0
1063,0,0,0,0,0,0
1064,2,0,0,0,0,0
1065,0,0,0,0,0,0
1066,0,0,0,0,0,0
1067,-1,-1,-1,-1,-1,-1
1068,-1,-1,-1,-1,-1,-1
1069,0,0,2,2,0,0
1070,-1,-1,-1,-1,-1,-1
1071,-1,-1,-1,-1,-1,-1
1072,-1,-1,-1,-1,-1,-1
1073,-1,-1,-1,-1,-1,-1
1074,1,-1,-1,-1,-1,-2
1075,0,0,0,0,0,0
1076,0,0,0,0,0,0
1077,-1,0,-1,-1,-1,0
1078,-1,-1,-1,-1,-1,-1
1079,1,-1,-1,-1,-2,-1
1080,0,0,0,0,0,0
1081,1,2,2,2,2,2
1082,2,2,2,2,2,2
1083,1,2,2,2,2,2
1084,-1,0,0,0,0,0
1085,0,0,2,0,0,0
1086,0,0,0,0,0,0
1087,1,-1,-1,-2,-2,-2
1088,0,0,0,0,0,0
1089,0,0,0,0,-1,-1
1090,0,0,0,0,0,0
1091,0,0,0,0,0,0
1092,1,2,0,0,0,0
1093,1,-2,-2,-2,-2,-2
1094,1,2,0,0,2,0
1095,0,0,0,0,0,0
1096,-1,-1,0,0,0,0
1097,1,-2,-2,-2,-2,-1
1098,-1,-1,-1,-1,-2,-2
1099,0,0,0,0,0,0
1100,1,2,0,0,-1,-1
1101,0,0,2,2,2,0
1102,0,0,2,2,2,0
1103,-2,-1,-1,-1,-1,-1
1104,1,2,2,3,2,0
1105,-1,-1,-2,-2,-2,-2
1106,-2,-2,-2,-2,-2,-2
1107,-1,-1,-1,-1,-1,-1
1108,0,0,0,0,0,0
1109,1,2,0,0,0,0
1110,1,2,2,2,0,0
1111,-1,-1,-1,-1,-1,-1
1112,0,0,0,0,0,0
1113,0,0,0,0,0,0
1114,0,0,0,0,0,0
1115,-2,-2,-2,-2,-1,-1
1116,0,0,0,0,0,0
1117,1,2,0,0,0,-2
1118,1,-2,-2,-2,-2,-2
1119,1,-1,-1,-1,-1,-1
1120,2,0,0,0,0,0
1121,1,2,4,3,2,2
1122,0,0,0,0,0,0
1123,0,0,0,0,0,-1
1124,-2,-1,0,0,0,0
1125,-1,-1,-2,-2,-2,-2
1126,-1,-1,-1,-1,0,-1
1127,-1,-1,-2,-2,-2,-2
1128,1,-2,-2,-2,-2,-2
1129,0,0,0,2,2,2
1130,0,0,0,0,0,0
1131,1,-1,-1,-1,-1,-1
1132,3,3,4,4,4,4
1133,2,2,2,0,0,2
1134,1,2,2,2,0,0
1135,0,0,0,0,2,0
1136,-1,-1,-1,0,0,-1
1137,0,0,0,0,0,0
1138,0,0,0,0,0,2
1139,0,0,0,0,0,0
1140,0,0,0,-2,-1,0
1141,0,0,2,0,0,2
1142,-1,0,-1,0,0,0
1143,-1,-1,-2,-2,-1,-1
1144,2,0,0,2,2,0
1145,2,2,2,0,0,0
1146,2,2,7,7,7,7
1147,1,2,0,0,-1,-1
1148,1,2,0,0,0,0
1149,-1,2,0,0,0,0
1150,-1,-1,-1,0,-1,-1
1151,1,2,2,0,0,0
1152,2,2,2,2,2,2
1153,-1,0,-1,0,-1,-1
1154,1,2,0,0,0,2
1155,-1,-1,-1,-1,-1,-1
1156,-1,-1,-1,0,-1,0
1157,1,-2,-2,-2,-2,-2
1158,-1,-1,-1,0,0,-1
1159,1,2,2,2,0,0
1160,0,0,0,0,-2,-2
1161,-2,-2,-2,-2,-2,-2
1162,0,0,0,-2,-1,0
1163,0,0,0,0,0,-1
1164,-1,-1,-1,-1,-1,-1
1165,2,0,0,-1,-1,0
1166,0,0,0,0,0,0
1167,0,0,0,0,0,0
1168,-1,-1,0,0,-1,-1
1169,0,0,0,0,0,0
1170,0,0,2,0,0,0
1171,-1,-1,-1,-1,-1,-1
1172,-1,-1,-1,-1,-1,-1
1173,-1,-1,-1,-1,-1,-1
1174,0,0,0,0,0,0
1175,2,2,2,0,0,0
1176,0,0,0,0,0,0
1177,0,0,0,0,0,0
1178,0,0,0,0,0,0
1179,0,0,0,0,0,0
1180,-1,-1,-2,-2,-2,-2
1181,2,0,0,0,0,0
1182,2,2,0,0,0,0
1183,0,0,0,0,0,0
1184,0,0,0,0,0,0
1185,0,0,0,0,0,-2
1186,-1,-1,0,0,-1,-1
1187,-1,-1,-1,-1,-2,-1
1188,0,0,0,0,0,0
1189,0,0,0,0,0,0
1190,0,0,0,0,0,-2
1191,-2,-2,-2,-2,-2,-2
1192,-1,-1,-1,-1,-1,-1
1193,0,0,0,0,0,0
1194,0,0,0,0,0,0
1195,-2,-2,-2,-2,-2,-2
1196,0,0,0,0,0,0
1197,-1,2,0,0,0,0
1198,0,0,0,0,0,0
1199,-2,-1,-1,-1,-2,-2
1200,0,0,0,0,0,0
1201,0,0,0,0,0,0
1202,0,0,0,0,0,0
1203,2,2,-2,-2,-1,-1
1204,0,0,0,0,0,0
1205,0,0,0,0,0,0
1206,2,2,2,2,2,2
1207,0,0,2,-1,-1,0
1208,0,0,0,0,0,0
1209,-1,-1,0,0,0,0
1210,0,0,0,0,0,0
1211,-1,-1,-1,-1,-1,-1
1212,-1,-1,-1,-1,-1,-1
1213,0,0,0,0,0,0
1214,-1,-1,-2,-2,-2,-2
1215,0,0,0,0,0,0
1216,-2,-2,-2,-2,-2,-1
1217,0,0,0,0,0,0
1218,0,0,0,0,0,0
1219,0,0,0,0,0,0
1220,0,0,-1,-1,0,0
1221,-1,-1,-1,0,0,0
1222,-1,-1,-2,-1,-1,-2
1223,-1,-1,-1,-1,-1,-1
1224,0,0,-1,0,0,-2
1225,0,0,0,-2,-2,-2
1226,-1,-1,-2,-1,-1,-1
1227,-2,-1,-1,-1,-1,-1
1228,0,0,0,0,0,0
1229,0,0,0,0,0,0
1230,0,0,0,0,0,0
1231,0,0,0,0,0,0
1232,0,0,2,2,2,2
1233,-1,-1,-1,0,-1,-1
1234,0,0,0,0,0,0
1235,0,0,0,0,0,0
1236,2,2,0,0,0,0
1237,-1,-1,-1,-1,-1,-1
1238,0,0,0,0,0,0
1239,-1,-1,-1,-1,-1,0
1240,-1,-1,-1,-1,-1,-2
1241,2,2,0,0,0,-1
1242,-2,-2,-2,-2,-2,-2
1243,2,2,2,-1,0,0
1244,0,0,0,0,0,0
1245,-1,-1,-1,-1,-1,0
1246,2,2,2,2,4,3
1247,-1,-1,-1,-2,-2,-2
1248,0,0,0,0,0,0
1249,2,2,7,7,7,7
1250,0,0,0,-1,-1,-1
1251,0,0,-1,0,0,-2
1252,0,0,0,0,0,0
1253,0,0,0,0,0,0
1254,0,0,0,0,0,0
1255,1,2,0,0,0,0
1256,-2,-2,-2,-2,-2,-2
1257,-1,-1,-1,-1,-1,0
1258,-1,-1,-1,-1,-1,-1
1259,2,2,0,0,0,0
1260,0,0,0,0,0,0
1261,0,0,0,0,0,0
1262,0,0,0,0,0,0
1263,-1,-1,2,0,-1,-1
1264,0,0,0,0,0,0
1265,0,0,0,0,0,0
1266,0,0,0,0,0,0
1267,1,2,2,2,0,0
1268,-1,2,0,0,0,2
1269,0,0,0,0,0,0
1270,0,0,0,0,0,0
1271,1,2,0,0,0,0
1272,-1,-1,-1,-1,-1,0
1273,-1,0,-1,-1,-1,-1
1274,0,0,0,0,0,0
1275,-1,-1,-1,-1,-1,-1
1276,-2,-2,-2,-2,-2,-2
1277,0,0,0,0,2,0
1278,0,0,0,0,0,0
1279,-2,-2,-2,-2,-2,-2
1280,0,0,0,0,0,0
1281,1,-2,-2,-2,-2,-1
1282,0,0,0,0,0,0
1283,-2,-2,-2,-2,-2,-2
1284,0,0,0,0,0,0
1285,0,0,0,0,0,0
1286,0,0,0,0,0,0
1287,-2,-2,-2,-2,-2,-1
1288,1,2,2,3,2,2
1289,0,0,0,0,0,0
1290,0,0,-2,-1,0,0
1291,0,0,0,0,0,0
1292,1,-1,-1,-1,-1,-1
1293,0,-1,-1,0,0,0
1294,0,0,0,-1,-1,2
1295,0,0,0,0,0,0
1296,1,2,2,2,0,0
1297,-2,-2,-2,-1,-1,-1
1298,0,0,0,0,0,0
1299,-1,2,0,0,-1,-1
1300,3,2,0,0,0,0
1301,0,0,2,0,0,0
1302,0,0,2,0,0,0
1303,2,0,0,0,0,0
1304,0,0,0,0,0,0
1305,-1,-1,-1,-1,-1,0
1306,-1,-1,-1,-1,-1,-1
1307,-1,-1,-1,-1,-1,-1
1308,0,0,0,2,0,0
1309,0,0,0,0,0,0
1310,3,2,0,0,0,0
1311,3,2,0,0,-1,-1
1312,0,0,0,0,0,0
1313,0,0,0,0,0,0
1314,2,0,0,0,-1,2
1315,-1,-1,2,0,0,-2
1316,-2,-2,-2,-2,-2,-2
1317,0,0,0,0,0,0
1318,1,-2,-1,-1,-2,-2
1319,-1,-1,-1,0,0,-1
1320,-2,-2,-2,-2,-2,-2
1321,0,0,0,0,0,0
1322,0,0,0,0,0,0
1323,1,-1,-1,0,0,-1
1324,0,0,0,0,0,0
1325,2,-1,-1,0,-1,-1
1326,0,0,0,0,0,0
1327,0,0,0,0,2,2
1328,0,0,0,0,0,0
1329,0,0,-1,-1,0,0
1330,-2,-2,-2,-2,-2,-2
1331,0,0,0,0,0,0
1332,1,-2,-2,-2,-2,-2
1333,-2,-2,-2,-2,-2,-1
1334,-2,-2,-2,-2,-2,-2
1335,0,0,0,0,0,0
1336,2,2,2,3,2,2
1337,-1,-1,-1,-1,-1,0
1338,0,0,0,-2,-2,-2
1339,1,-2,-2,-2,-2,-2
1340,-1,-1,0,0,0,-1
1341,-2,-2,-2,-2,-2,-2
1342,-1,-1,-1,-1,-1,-1
1343,2,-1,0,0,0,0
1344,-1,-1,-1,-1,-1,-1
1345,1,2,0,0,0,0
1346,0,0,0,0,0,0
1347,0,0,0,0,0,0
1348,-1,-1,-1,-1,-1,-1
1349,1,2,0,0,0,0
1350,1,-2,-2,-2,-2,-2
1351,-1,0,-1,-1,-1,-1
1352,0,0,0,0,0,0
1353,0,0,0,2,0,0
1354,0,0,0,0,0,0
1355,0,0,0,0,0,0
1356,0,0,0,0,0,0
1357,2,2,2,0,0,0
1358,0,0,0,0,0,0
1359,0,0,0,0,0,0
1360,0,-1,-1,-2,-2,-2
1361,-1,-1,-1,-2,-2,-2
1362,2,2,2,0,0,0
1363,1,-2,-1,-1,-1,-1
1364,0,0,2,2,2,2
1365,0,0,0,0,0,2
1366,-1,-1,-1,-1,-1,-1
1367,0,0,0,0,0,0
1368,2,2,2,2,0,0
1369,1,-2,-2,-2,-2,-2
1370,-1,-1,-1,-1,-1,-1
1371,0,0,0,0,0,0
1372,2,2,5,5,4,3
1373,0,0,0,0,0,0
1374,-1,-1,-1,-1,0,-1
1375,-2,-2,-2,-2,-1,2
1376,0,0,0,0,0,-1
1377,-1,-1,-1,-1,-1,-1
1378,0,0,0,0,0,0
1379,1,2,2,2,2,2
1380,0,0,0,3,2,2
1381,0,0,0,2,0,0
1382,0,0,0,0,0,0
1383,-1,-1,-1,0,0,0
1384,0,0,0,0,-1,0
1385,-1,-1,-1,-1,0,-1
1386,-1,-1,-1,0,0,0
1387,1,2,2,0,-1,-1
1388,0,0,0,0,0,0
1389,0,0,2,0,0,2
1390,3,4,3,2,2,2
1391,-1,0,-1,-1,0,-1
1392,0,0,0,0,0,0
1393,0,0,0,0,0,0
1394,-2,-2,-2,-2,-2,-2
1395,-2,-2,-2,-2,-2,-2
1396,1,2,2,2,2,2
1397,0,0,0,-1,-1,0
1398,2,0,0,0,0,0
1399,0,0,0,0,0,2
1400,0,0,0,0,0,0
1401,2,2,0,0,0,0
1402,0,0,0,0,0,0
1403,-1,-1,-1,0,0,-1
1404,-1,-1,-2,-2,-2,-2
1405,-1,-1,-1,0,0,-1
1406,-2,-2,-2,-2,-2,-2
1407,0,0,0,0,0,0
1408,0,0,0,0,0,0
1409,-2,-2,-2,-2,-2,-2
1410,-2,-2,-2,-2,-2,-2
1411,-1,-1,-1,-1,-1,-1
1412,-1,-1,-1,-1,-1,-1
1413,-1,-1,-1,-1,-1,-1
1414,-1,0,0,0,0,0
1415,0,0,0,0,0,0
1416,-1,-1,-1,-1,-1,-1
1417,-2,-2,-1,2,2,3
1418,0,0,0,0,0,0
1419,-2,-2,-2,-2,-2,-2
1420,0,0,0,0,0,0
1421,0,0,0,0,0,0
1422,0,0,0,0,0,0
1423,1,-2,-2,-2,-2,-2
1424,0,0,0,0,0,0
1425,-1,-1,-1,-1,0,0
1426,-2,-2,-2,-2,-2,-2
1427,2,3,2,2,2,0
1428,2,2,2,2,2,2
1429,0,0,0,0,0,0
1430,0,0,0,0,0,0
1431,2,2,2,2,2,2
1432,2,2,2,2,2,2
1433,0,0,0,0,0,0
1434,-1,0,-1,0,-1,-1
1435,2,2,2,2,2,2
1436,0,0,0,2,0,0
1437,0,0,0,0,0,0
1438,1,2,0,0,0,0
1439,0,0,0,0,0,0
1440,0,0,2,2,2,2
1441,0,0,0,0,0,0
1442,-1,-1,-1,-1,-1,-1
1443,-1,-1,-1,-1,0,-1
1444,1,2,0,0,0,3
1445,2,3,2,2,2,2
1446,1,-1,-1,-1,-1,-1
1447,-1,-1,-1,2,-1,-1
1448,0,0,0,0,0,0
1449,0,0,0,0,0,0
1450,0,0,0,0,0,0
1451,-1,-1,-1,-1,-1,-1
1452,-2,-2,-2,-2,-2,-2
1453,0,0,0,0,2,2
1454,0,0,0,0,0,0
1455,0,0,0,0,0,2
1456,0,0,0,0,0,0
1457,1,-1,2,2,0,0
1458,-1,-1,-1,-1,-1,-2
1459,0,0,0,0,0,0
1460,2,2,3,3,3,3
1461,0,0,2,0,0,2
1462,0,0,0,0,0,0
1463,-1,-1,-1,0,0,0
1464,-1,0,0,0,0,0
1465,0,0,0,0,0,0
1466,1,-2,-2,-2,-2,-2
1467,-1,-1,-1,-1,0,-1
1468,-1,-1,-1,-2,-2,-2
1469,1,-2,-2,-2,-2,-2
1470,0,0,0,0,0,0
1471,0,0,2,0,0,-2
1472,0,0,-1,0,0,0
1473,-1,-1,-1,-1,-1,-1
1474,0,0,0,0,0,0
1475,0,0,0,0,0,0
1476,-1,-1,0,0,0,0
1477,0,0,0,0,0,0
1478,1,-2,-2,-2,-1,-1
1479,1,-2,-1,0,-1,-1
1480,0,0,0,-1,-1,0
1481,0,0,0,0,0,-2
1482,0,0,0,0,0,0
1483,-1,-1,-1,-1,-1,-1
1484,0,0,0,0,0,0
1485,2,2,7,7,7,6
1486,0,0,0,0,0,0
1487,0,0,0,0,0,-1
1488,3,2,2,0,0,0
1489,0,0,2,2,2,2
1490,0,0,0,0,0,0
1491,0,0,0,0,0,0
1492,2,0,0,0,0,0
1493,-1,-1,0,0,0,-1
1494,0,-1,-1,0,-1,0
1495,2,2,2,0,0,0
1496,2,2,2,0,0,0
1497,0,0,0,2,0,0
1498,1,-1,-1,-1,-1,-1
1499,1,2,-1,-1,0,0
1500,0,0,0,0,0,0
1501,1,-2,-2,-2,-2,-2
1502,-2,-2,-2,-2,-2,-2
1503,0,0,0,-1,-1,0
1504,0,0,0,0,0,0
1505,0,0,0,0,0,0
1506,-1,-1,-1,-1,-1,-1
1507,1,-2,-1,0,0,0
1508,0,0,0,0,0,0
1509,2,2,2,2,2,0
1510,0,0,0,0,0,0
1511,2,0,0,0,0,0
1512,0,0,0,-1,0,0
1513,1,-2,-1,-1,-1,-1
1514,0,0,0,0,0,0
1515,1,-2,-1,-1,-1,-2
1516,0,0,0,-1,-1,2
1517,2,2,2,2,2,2
1518,2,0,0,0,2,2
1519,0,0,0,0,0,0
1520,2,0,0,0,0,0
1521,3,3,5,4,3,2
1522,0,0,0,0,0,0
1523,2,2,2,2,2,2
1524,-1,-1,-2,-1,-1,-2
1525,-1,2,2,2,2,2
1526,0,0,0,0,0,0
1527,0,0,0,0,0,0
1528,1,-2,-2,-2,-2,-2
1529,-1,-1,-1,-1,-1,-1
1530,-2,-2,-2,-2,-2,-2
1531,-2,-1,0,-1,-1,-1
1532,0,0,2,2,4,3
1533,0,0,0,0,0,0
1534,0,0,0,0,0,0
1535,-1,-1,0,0,0,0
1536,-1,2,-1,-1,0,0
1537,2,-1,-1,-1,2,-1
1538,-1,-1,-1,-1,-1,-1
1539,0,0,2,2,0,0
1540,1,2,0,0,0,0
1541,1,-2,-2,-2,-2,-2
1542,0,0,0,0,0,0
1543,0,0,0,-2,-2,-2
1544,1,-2,-2,-1,-1,-2
1545,-1,-1,-1,-1,-1,-1
1546,0,-1,-1,-1,-1,-2
1547,0,0,0,0,2,0
1548,-1,-1,-1,2,-1,-1
1549,0,0,0,0,0,0
1550,0,0,0,0,0,0
1551,0,0,0,0,0,0
1552,0,0,0,0,0,0
1553,1,-2,-2,-2,-2,-1
1554,1,2,0,0,0,0
1555,-2,-2,-2,-2,-2,-2
1556,0,0,0,0,0,0
1557,-1,-1,-1,-1,-1,-1
1558,1,2,2,2,2,2
1559,0,0,2,0,0,0
1560,0,0,0,0,0,0
1561,-2,-1,2,0,0,-2
1562,0,0,0,0,0,0
1563,0,0,2,2,0,0
1564,0,0,0,0,0,0
1565,0,0,0,0,0,0
1566,0,0,0,0,0,0
1567,0,0,0,0,0,0
1568,1,-1,-1,-1,0,0
1569,-1,0,0,0,0,-1
1570,1,2,0,0,0,0
1571,1,2,2,0,0,2
1572,0,0,0,2,0,0
1573,0,0,0,0,0,0
1574,1,-1,2,-1,0,-1
1575,0,0,0,0,0,2
1576,-2,-2,-2,-2,-2,-2
1577,0,0,0,0,0,0
1578,1,-1,-1,-1,-1,-1
1579,-1,-1,-1,-1,-1,-1
1580,0,0,0,2,0,0
1581,0,0,0,0,0,0
1582,0,0,0,0,0,0
1583,2,2,0,0,0,0
1584,0,0,0,0,0,0
1585,0,0,0,0,0,-1
1586,-1,-1,-1,-2,-2,-1
1587,0,0,0,0,0,0
1588,-1,-1,-1,-1,-1,-1
1589,-1,-1,-1,0,0,0
1590,0,0,0,0,0,0
1591,1,2,2,0,0,0
1592,0,0,0,0,0,0
1593,-2,-2,-2,-2,-1,-1
1594,-1,-1,-1,-2,-2,-1
1595,-1,2,-1,-1,2,0
1596,-1,2,2,-2,-1,-1
1597,0,0,2,0,0,0
1598,-1,-1,-1,0,0,0
1599,0,0,0,0,0,0
1600,-1,-1,-1,-1,-1,-1
1601,1,-2,-2,-2,-2,-2
1602,0,0,0,0,0,0
1603,-2,-2,-2,-2,-2,-2
1604,-2,-2,-2,-2,-2,-2
1605,0,0,-2,-2,-2,-1
1606,2,3,2,0,0,0
1607,-1,-1,-1,-1,-1,-1
1608,-1,-1,0,0,0,0
1609,0,0,0,0,2,0
1610,0,0,0,2,0,0
1611,-1,-1,0,0,-1,-1
1612,0,0,0,0,0,0
1613,-1,-1,-1,-1,-1,-1
1614,0,0,0,0,2,0
1615,1,-2,-2,-2,-2,-2
1616,1,-2,-2,-2,-2,-2
1617,-2,-2,-2,-2,-2,-2
1618,0,0,0,0,-1,0
1619,0,0,-1,-1,0,0
1620,-1,-1,-1,-1,-1,2
1621,0,0,0,0,0,0
1622,0,0,0,0,0,0
1623,-1,-1,-1,-1,-1,-1
1624,0,0,0,0,0,0
1625,2,2,2,2,2,0
1626,0,0,2,0,0,0
1627,0,0,0,0,0,0
1628,2,2,2,2,2,2
1629,0,0,0,0,2,0
1630,0,0,0,0,0,0
1631,-1,-1,-1,-1,-1,-1
1632,0,0,0,0,-1,-1
1633,-2,-2,-2,-2,-2,-2
1634,0,0,0,0,0,0
1635,0,0,0,0,0,0
1636,0,0,0,0,0,0
1637,2,2,2,2,0,0
1638,1,3,2,0,0,0
1639,-1,-1,-1,-1,-1,-1
1640,-1,-1,-1,-1,-1,-1
1641,-1,-1,-1,-2,-2,-2
1642,0,0,0,0,0,0
1643,-1,-1,-2,-2,-2,-2
1644,2,0,0,0,2,2
1645,0,0,0,0,0,0
1646,1,2,2,2,2,2
1647,0,0,0,0,0,0
1648,-2,-2,-2,-2,-2,-2
1649,0,0,0,0,0,0
1650,-1,-1,-1,-1,-1,-1
1651,-1,-1,-1,-1,-1,-1
1652,-1,-1,-1,-2,-2,-2
1653,1,-2,-2,-2,-2,-2
1654,0,0,0,0,0,0
1655,-1,-1,-1,-2,-2,-2
1656,0,0,2,0,0,0
1657,0,0,0,0,0,0
1658,-1,-1,-1,-1,-2,-1
1659,0,0,0,0,-1,-1
1660,1,2,2,2,0,0
1661,-1,-1,-1,-1,-1,-1
1662,-2,-2,2,2,-2,-2
1663,-2,-2,-2,-2,-2,-2
1664,-1,-1,-1,-1,-1,-1
1665,0,0,0,-1,-1,-2
1666,2,2,2,2,2,2
1667,1,2,0,0,2,2
1668,-2,-2,-2,-2,-2,-2
1669,0,0,2,3,2,2
1670,0,0,0,0,0,0
1671,0,-1,0,0,0,-2
1672,-1,-1,-1,-1,-1,0
1673,-2,-2,-2,-2,-2,-2
1674,-1,-1,-1,-1,-1,-1
1675,0,0,0,0,0,0
1676,-1,-1,-1,-1,-1,-1
1677,0,0,0,0,0,0
1678,1,2,0,0,0,0
1679,0,0,0,0,0,0
1680,-1,-1,-2,-1,-1,-2
1681,0,0,-1,0,0,0
1682,0,0,0,0,0,0
1683,-1,-1,-2,-2,-2,-2
1684,0,0,0,0,0,0
1685,-2,-2,-2,-2,-2,-2
1686,0,0,0,0,0,0
1687,0,0,0,0,0,0
1688,0,0,2,0,0,0
