ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
693,0,1710,0,0,0,496,
694,16981,16424,17242,18448,19495,20026,
695,51716,113395,111693,115073,111811,111719,
696,11014,11092,692,1184,24119,24027,
697,7659,18814,19570,19967,9908,9646,
698,9015,14700,438,2575,0,4532,
699,27369,27961,28509,28628,28785,28921,
700,104801,100502,86478,81902,78616,80307,
701,83074,85834,87003,88753,90624,92455,
702,780,390,1170,780,0,390,
703,12029,13045,16024,15420,13929,11307,
704,21494,25600,0,0,36565,37353,
705,71650,0,0,0,0,0,
706,18231,20625,17443,21649,22045,18814,
707,3355,5865,3300,6290,8220,28410,
708,26566,14851,4013,2027,15090,14078,
709,4812,3072,2529,390,9478,8170,
710,15193,19734,5338,3042,2418,2233,
711,108711,107996,87817,47175,48126,49234,
712,17638,17058,17541,19338,17889,18486,
713,12051,13101,14413,14476,14792,15145,
714,121544,123615,126733,130241,132466,134808,
715,28327,27406,28400,28115,28826,27745,
716,1015,19214,15703,9914,8200,11876,
717,10406,5068,2023,1163,0,0,
718,50638,49484,45095,9299,3054,0,
719,0,0,0,700,700,0,
720,115940,100572,10776,10776,1059,0,
721,9900,0,0,0,0,2299,
722,12630,11999,12990,12793,12686,12980,
723,-141,10987,12733,6908,6713,8048,
724,11027,10710,10398,10000,10000,10000,
725,15148,14620,15322,16469,16063,17295,
726,10132,16932,13088,28540,11860,3978,
727,87313,90345,37554,7628,1026,1422,
728,53327,52513,43726,22738,29019,20328,
729,120869,0,0,0,0,0,
730,499,0,0,0,0,0,
731,35871,36312,35827,32834,29052,28288,
732,5440,7268,0,0,42362,43094,
733,8574,9434,10038,10040,10400,10490,
734,237212,228643,231156,223415,158739,159210,
735,104494,99941,95197,90508,85640,79775,
736,25369,23073,21520,18669,15710,15308,
737,41439,42455,44872,45636,46388,47398,
738,92281,92370,92446,65774,65076,64295,
739,39345,40382,40740,16316,10705,-42,
740,13080,10911,18890,11026,5863,3273,
741,24610,-310,148544,18791,5909,68988,
742,13500,6350,11670,1530,1232,201,
743,160560,158782,150844,151623,148261,153161,
744,390,1170,780,780,0,0,
745,44421,45897,46920,47864,50856,48390,
746,13348,70263,67431,64534,65873,66974,
747,6814,6167,24386,3570,3094,14645,
748,10778,6798,6221,4711,6711,6711,
749,7521,8519,8142,8235,0,0,
750,0,5072,4872,4284,4322,9887,
751,47922,49930,51980,54606,55220,56527,
752,886,0,930,0,0,0,
753,3745,4632,4979,631,1635,10244,
754,60380,55367,111334,19358,19760,20223,
755,22173,22776,23837,24166,24216,24901,
756,4674,6422,9145,8854,8563,9918,
757,17474,18396,17826,18547,19118,18679,
758,45536,11509,2110,2121,6789,14959,
759,2568,3589,4608,4919,0,0,
760,5744,33115,34131,34809,35539,36271,
761,186,186,3550,653,14353,15932,
762,50889,45881,36578,37717,58311,58467,
763,1651,631,3611,631,631,0,
764,31580,32618,33610,34281,34944,35498,
765,1076,696,316,1076,316,1226,
766,2706,1261,390,390,390,390,
767,16139,17261,14354,8713,1781,1615,
768,21786,22126,23763,25059,25641,26228,
769,2650,0,855,640,0,0,
770,121038,121211,119339,122334,121254,122094,
771,124486,106065,97979,100599,81087,82793,
772,0,0,191,2160,0,900,
773,12234,11762,13007,13590,13476,15009,
774,6071,0,3308,2527,1076,1164,
775,2730,5461,6218,5970,8945,9896,
776,396,396,396,396,1911,396,
777,29093,29532,29954,29176,29958,30520,
778,6302,6390,0,1170,9956,9992,
779,736,1237,40476,41408,36362,34213,
780,16854,18075,19020,19000,19500,10000,
781,7400,2872,212,2387,0,-2620,
782,86342,84103,86179,91608,86705,90208,
783,5094,29137,25772,48635,25907,7513,
784,50437,49317,42052,22679,19099,19648,
785,8046,2184,15475,10981,8566,4741,
786,832,416,416,416,59211,416,
787,36051,30912,33740,15272,17015,18740,
788,6271,6871,7599,9459,10303,11128,
789,71934,78695,80831,81589,83546,85362,
790,9918,10971,11817,17865,18239,14527,
791,80468,82874,84900,85758,87003,89112,
792,1749,3939,7856,3640,3656,6273,
793,5832,33559,32774,23113,19852,17308,
794,18219,19606,20980,22320,22650,23136,
795,47132,22104,983,23594,7428,29039,
796,24611,18920,13124,18859,19828,36666,
797,28700,29484,28592,16869,12713,10420,
798,1730,2500,0,0,0,0,
799,0,0,6331,6460,630,500,
800,4037,3913,6336,5361,4950,2413,
801,1000,0,0,0,490,707,
802,0,0,0,0,0,2949,
803,83412,77205,16250,13600,12640,0,
804,30123,30299,27758,22720,19136,14452,
805,227873,228009,220450,190173,192649,197269,
806,48501,51105,39094,19476,19483,19634,
807,3659,1710,5033,1125,1088,4469,
808,6500,405016,391178,392932,394410,410127,
809,7886,9085,7784,8547,8907,6844,
810,17007,16200,0,8303,8519,9371,
811,16240,0,0,0,0,0,
812,86761,84546,87251,88227,90170,92044,
813,141489,84237,82508,81808,86024,67747,
814,78063,79346,77977,79071,76918,81713,
815,22629,11332,12471,7985,13619,17997,
816,91178,99541,74718,64087,72992,74646,
817,30077,2809,7541,10661,2214,6020,
818,10447,18006,4815,10060,49264,5983,
819,43389,44381,45942,45943,20276,19515,
820,148265,158230,160242,156171,165556,169250,
821,0,0,0,0,0,0,
822,3800,3138,4150,3750,1362,8210,
823,105873,90251,62144,56728,52918,20856,
824,45841,37221,34718,32148,25380,22701,
825,25382,26480,25761,25964,26507,27249,
826,79579,70067,63951,57467,51614,46071,
827,1941,3255,3056,4998,4769,9691,
828,8040,8099,45964,6496,11108,3321,
829,19356,19754,20279,19887,19887,0,
830,114287,114746,115304,114966,113208,113504,
831,16097,16951,17090,17128,16725,17263,
832,85666,92286,93742,93369,82476,73789,
833,33561,38901,38710,38022,20256,22743,
834,1789,4249,4038,5275,0,0,
835,696,1392,696,696,873,1392,
836,48060,48923,48924,33778,19492,19582,
837,14697,17332,16770,18483,17888,19097,
838,20755,20043,19778,24939,28639,8370,
839,4673,3851,547,3913,670,2489,
840,67588,68983,70691,71692,67740,68470,
841,8857,8102,12214,27299,0,0,
842,1000,0,0,0,0,0,
843,32691,36344,36055,36163,37028,38250,
844,193355,8173,-11,-11,39618,20380,
845,102157,103182,91442,88476,72666,74561,
846,57445,57025,46484,36232,32149,24004,
847,11423,13976,13455,15227,14699,14313,
848,50482,50267,44880,45122,49518,50389,
849,23593,24787,9145,12423,41956,45112,
850,11393,2963,0,0,351,1351,
851,2395,29636,23850,8220,0,8420,
852,0,0,0,262,0,1389,
853,0,0,680,837,0,0,
854,268112,263368,259969,255832,245462,250244,
855,3377,4256,4207,694,238,0,
856,157389,158475,162309,162462,160085,158236,
857,19707,21022,22080,22810,25772,26360,
858,2199,1530,750,2280,1500,780,
859,0,0,0,0,0,0,
860,65026,29549,29705,29012,28355,16579,
861,172850,182810,169529,153501,136920,139506,
862,9286,10176,12298,11809,12333,11986,
863,66072,68223,70638,72955,74877,76334,
864,6000,6000,6228,6000,6000,6000,
865,115400,26721,8581,2475,2654,2676,
866,0,0,0,0,0,0,
867,32685,36546,37152,36258,38512,37741,
868,0,0,6204,6204,0,0,
869,75830,50787,51524,31783,33993,36783,
870,2500,0,0,0,0,0,
871,78700,80348,81630,82890,84709,86252,
872,30226,31237,13511,13781,14070,14350,
873,16260,11613,12893,10841,11900,0,
874,13053,4078,0,0,0,0,
875,4684,18412,16580,416,416,416,
876,0,0,0,0,0,0,
877,43913,44911,45772,46611,47508,48476,
878,84672,86821,88892,90944,93739,96428,
879,52079,52083,46703,47500,45030,48249,
880,257884,254863,24810,27502,3490,99514,
881,8840,1369,5924,1759,1824,7022,
882,26846,27879,28870,27806,25142,25667,
883,43627,39981,40205,43024,39908,40731,
884,59184,58316,56942,58004,59187,61950,
885,13219,1179,0,0,0,35752,
886,1999,3769,1999,1999,1500,1500,
887,13817,15398,15852,16862,17197,17558,
888,29060,23546,0,1473,780,0,
889,172933,184761,164009,161843,151862,0,
890,89309,88544,88888,48534,49874,32078,
891,159637,155003,158156,153699,127366,117812,
892,45465,46232,31233,22768,22588,22172,
893,131297,128743,129104,125887,112439,104537,
894,10131,10833,20583,19996,19879,18065,
895,171,1058,3494,6339,2131,535,
896,86345,88492,81753,84368,80262,80529,
897,0,1473,1863,0,112978,115357,
898,56685,55208,59175,60218,55447,55305,
899,106260,0,0,0,390,86188,
900,2479,3554,4746,2377,2390,3504,
901,390,1726,390,390,390,390,
902,12695,15453,13420,15211,14395,16141,
903,1033,1533,0,0,0,0,
904,2588,38981,6267,19774,12297,2700,
905,56252,57760,58250,56352,57930,16563,
906,9061,8769,9680,9376,9720,10962,
907,81382,72937,65480,66777,68176,69547,
908,51997,0,0,0,0,0,
909,43719,44624,40881,39008,47638,27519,
910,45771,23343,0,3400,2769,0,
911,11968,14564,27820,15824,15761,12510,
912,1164,1844,-7809,120680,63530,63552,
913,18172,19559,20437,26591,28350,27758,
914,26697,26319,79424,77920,55625,30092,
915,132970,136435,138696,139673,141573,140474,
916,2629,1076,1613,993,7881,1516,
917,23396,25723,49223,66006,47412,29290,
918,12818,17522,35727,82517,91873,41628,
919,-300,-690,-1080,-1470,-1860,-2250,
920,27216,28420,27929,28920,27997,28378,
921,146736,149030,148258,106114,105951,78487,
922,8562,9478,8198,9752,9447,10290,
923,35116,26171,25088,21090,21749,22386,
924,18486,0,0,0,0,0,
925,47234,48147,45958,43437,41444,35501,
926,154336,125684,111298,82204,82792,83832,
927,195524,196119,197690,182112,166822,143166,
928,5719,6633,3461,4471,4560,4656,
929,24048,1999,109104,110336,67197,67910,
930,181870,186428,190995,165452,170786,174213,
931,236767,236769,238769,235603,233374,230897,
932,83399,86010,87736,90373,91980,94502,
933,144761,146271,128105,130555,133985,136151,
934,1694,5499,1384,2085,5351,3179,
935,50239,49642,48381,44113,8522,17948,
936,49073,49531,44002,44356,19344,19354,
937,344011,336175,333048,277250,256365,243600,
938,68152,71459,73690,71908,76294,74788,
939,109372,111564,112482,115046,80987,85921,
940,30447,9428,11704,19036,41147,53733,
941,92076,84598,90102,90198,89822,95856,
942,218094,225070,227528,121751,219354,111792,
943,9042,10038,9784,9984,9780,0,
944,0,0,16248,17105,16842,21842,
945,19350,20703,10403,10927,11598,13235,
946,204773,188704,185257,188344,179764,167051,
947,73983,75454,77738,77235,76835,34751,
948,316,586,5842,9422,8956,316,
949,110970,117076,113778,117989,118803,121434,
950,30689,31895,32808,28298,26538,24645,
951,17517,27856,16285,9632,15025,53941,
952,101084,103476,111998,112290,106721,107636,
953,277523,117239,121284,93951,58200,52585,
954,305575,231984,228765,185694,179853,178763,
955,172041,70011,12976,34469,27425,28506,
956,0,0,0,0,0,0,
957,45687,31114,21867,13190,27817,22001,
958,706,195,504,-627,-918,-1209,
959,49828,50467,48964,49447,44067,44760,
960,256402,264267,271951,278509,283545,278436,
961,3316,3385,6186,6695,7173,5094,
962,39587,17900,5307,23102,64617,10542,
963,0,0,300,0,0,0,
964,56272,58756,59587,60997,62856,66897,
965,366193,372700,375948,195991,152127,155182,
966,17365,19001,20269,18654,18914,20200,
967,76187,84734,91142,88800,90750,88591,
968,0,7400,-600,-600,-600,-600,
969,3388,-12,1081,1884,2089,7097,
970,-58,-58,2786,0,116,0,
971,55064,57833,9479,0,0,0,
972,652,326,326,26370,24572,24918,
973,5636,6737,7832,8624,8800,9300,
974,450,450,450,450,1450,1150,
975,-66,-66,460,-201,1600,0,
976,191865,186841,183151,170838,80934,80821,
977,0,0,0,0,0,0,
978,37017,39980,39063,41592,39101,40310,
979,48120,47824,48954,46716,18685,19076,
980,3689,3992,503,503,503,503,
981,396,396,396,0,688,396,
982,74917,70878,68463,52987,46867,16335,
983,1121,-13,2254,1338,0,757,
984,1986,1050,170,2785,3128,505,
985,1380,1481,2623,2457,4912,3669,
986,67206,65537,69361,67647,72524,74068,
987,55349,52914,49483,49292,49460,49470,
988,4030,592,2483,4556,1606,2047,
989,27943,30734,28092,29112,29555,28536,
990,23900,0,0,150,205150,0,
991,12485,13119,13716,13598,16256,16442,
992,0,0,0,0,0,0,
993,36890,36023,36993,38427,39875,39272,
994,8091,5344,5117,4730,6634,3477,
995,-709,-709,-709,-2898,-3272,-3272,
996,1041,654,0,780,70,430,
997,874,0,0,0,305,20502,
998,-191,-191,-191,-191,-191,209,
999,15585,12430,8186,1127,10880,10143,
1000,3035,199602,720,0,0,1500,
1001,52824,53165,54842,54868,56286,56621,
1002,47529,40605,39394,37686,38810,31548,
1003,1469,1340,9794,15792,8944,88643,
1004,12521,18746,47535,186,38169,2665,
1005,348526,345128,337816,316739,167616,364940,
1006,47384,48814,49771,19375,71,19661,
1007,43293,28305,22298,22161,18667,19381,
1008,0,0,0,4279,488,659,
1009,390,390,780,780,390,390,
1010,13770,14024,9232,4173,4408,5846,
1011,1884,1077,4886,3682,3190,2451,
1012,6346,7364,8374,8540,8719,8905,
1013,22320,21674,22995,24310,23781,25383,
1014,0,0,0,0,0,0,
1015,26648,27536,28203,29048,29903,30431,
1016,38483,43627,35893,40883,16256,14354,
1017,194,6479,-200,-200,23560,0,
1018,170971,165806,146001,113907,115578,111863,
1019,51400,0,0,0,0,0,
1020,18631,18831,15729,11907,14103,14413,
1021,2400,2400,2400,2400,2400,1800,
1022,92007,87939,82094,59105,53442,46775,
1023,2615,0,679,3390,5784,5784,
1024,3177,0,0,1672,0,986,
1025,136378,129545,131045,128104,121641,123470,
1026,30347,28517,29709,29833,29306,29348,
1027,0,1386,5275,198,3992,8893,
1028,59902,61336,61792,57619,12996,2054,
1029,5062,5687,6132,5851,5735,6087,
1030,2147,1173,912,1140,293,0,
1031,4942,2554,1249,2959,7079,1880,
1032,192821,196113,202774,176737,147151,148866,
1033,39663,40664,42742,43730,44721,45764,
1034,89240,92016,92971,94817,96756,98325,
1035,172511,177587,175867,159053,126688,122947,
1036,32108,32784,29891,24531,19391,8850,
1037,31960,33429,34887,35607,36514,37921,
1038,405366,397754,389903,384981,381863,359314,
1039,88627,86357,84131,85225,90347,85725,
1040,54713,58184,62286,61305,62846,42634,
1041,0,0,8061,8061,9390,4337,
1042,11805,12186,9331,6927,12457,8900,
1043,5065,4840,6100,5856,6432,6182,
1044,97531,99413,96194,96089,92505,74760,
1045,247280,250007,261236,223092,185522,170190,
1046,17189,6013,1717,1385,0,0,
1047,5014,59970,18585,13835,45476,25125,
1048,26000,26310,26662,26166,26176,25442,
1049,6390,5454,5540,4605,2880,2516,
1050,34871,37999,37089,39464,38698,40051,
1051,2716,0,1106,1323,2098,0,
1052,23690,67560,26649,15830,20025,21404,
1053,78562,56877,57761,58707,56220,60463,
1054,416090,422898,409626,417113,363553,357476,
1055,101596,102860,104694,103058,71095,47379,
1056,4202,5146,6494,1264,948,632,
1057,14149,15171,14635,15318,14930,16562,
1058,27866,1062,27610,18133,2506,169233,
1059,26760,747,2652,-11,-213,-213,
1060,48050,47238,47722,32920,28471,28834,
1061,0,0,0,0,0,0,
1062,135775,136946,142735,149574,151108,142190,
1063,792,264,264,264,260,4738,
1064,1330,950,1330,950,950,11786,
1065,29654,28570,31085,29945,30373,29476,
1066,109424,111606,111704,110578,109932,111127,
1067,154714,150011,139854,138054,136674,136196,
1068,10371,11895,11228,2475,5341,6255,
1069,14273,13327,11789,11200,13244,13539,
1070,17676,18833,19002,18982,13762,0,
1071,213236,207648,212177,2,197544,201886,
1072,105476,109153,109501,105290,78812,78503,
1073,9422,10106,14127,14598,14069,14690,
1074,209263,199834,200957,205454,205710,210115,
1075,19247,1230,2910,0,0,0,
1076,16195,10713,11340,10390,620,10390,
1077,0,0,3210,0,0,2712,
1078,133899,137171,139414,97268,99960,86728,
1079,1876,1876,1876,2848,1876,4634,
1080,5553,2294,359,0,353,342,
1081,4168,19169,22893,52002,16521,-38,
1082,71574,74755,76945,82914,83733,80498,
1083,3148,4206,30770,949,3359,619,
1084,37234,37942,38003,11625,18442,9743,
1085,124375,133384,135691,137675,135371,138455,
1086,158805,159093,153056,140518,70901,72539,
1087,95878,97594,99835,102801,106263,98797,
1088,2908,3408,2908,9283,2908,2908,
1089,44593,33019,13552,0,28105,29684,
1090,27293,27898,28574,29059,29244,29462,
1091,127204,247984,125502,129589,133145,139322,
1092,108784,110405,106317,30906,31457,32134,
1093,13145,15549,21375,9312,23958,10825,
1094,-60,2400,595,1810,737,2555,
1095,168899,174479,157088,136787,139385,122947,
1096,316,316,316,316,316,316,
1097,8909,9812,9511,10828,11346,11589,
1098,15018,17365,19114,14093,16005,4935,
1099,60511,41296,2181,1175,-13,2487,
1100,70723,72151,73888,75345,75040,75211,
1101,277569,246380,236139,241056,246297,246072,
1102,9861,6486,2636,4652,6390,8880,
1103,0,0,3544,0,0,0,
1104,18398,19014,17836,19410,18512,14483,
1105,225995,231382,224420,136324,137929,114249,
1106,67612,65997,70604,68904,70369,71682,
1107,0,582,0,582,291,1027,
1108,28518,27774,28987,24960,14358,16123,
1109,111541,113676,114223,110876,107710,90071,
1110,11026,9459,9929,1595,3630,3516,
1111,41402,41742,42758,43510,44420,45319,
1112,128442,131185,134297,208396,106524,104447,
1113,0,18000,18485,17406,19345,21134,
1114,17612,18820,19717,18701,18726,18501,
1115,390,390,390,390,390,390,
1116,0,0,330,330,990,0,
1117,0,4835,2220,11303,9359,9041,
1118,36541,17625,26243,25829,-175,664,
1119,0,0,0,0,0,0,
1120,22504,23547,24877,21465,21218,21300,
1121,6443,443,-1327,28484,47711,34755,
1122,187649,141353,142923,145149,132948,85677,
1123,0,0,0,0,0,281,
1124,500,1000,1000,0,0,0,
1125,13701,13034,4119,2705,2855,1411,
1126,136302,127178,78950,80457,41150,-10193,
1127,387,2120,15094,4140,747,1053,
1128,216482,220889,133616,136378,139219,142172,
1129,1106,2199,2997,735,1104,0,
1130,75953,84005,86472,87457,88281,86749,
1131,43221,41539,40356,39672,39863,40319,
1132,8920,9538,10174,11036,10552,9934,
1133,1200,2100,0,0,0,0,
1134,34480,31159,18580,1400,6297,977,
1135,65779,34480,33632,35747,38981,43331,
1136,49444,50621,49326,29584,19665,19799,
1137,38160,40213,41167,41890,42605,41792,
1138,1672,0,836,836,571,1735,
1139,1288,0,1999,0,0,842,
1140,73462,82677,76248,79684,58231,7100,
1141,3933,5924,39167,4683,7222,35746,
1142,2183,2000,700,0,0,0,
1143,39416,40784,42791,43797,44938,47177,
1144,232,91,85,105,80,95,
1145,14352,1843,9190,2072,637,238,
1146,0,0,0,0,0,0,
1147,845,1423,6649,3051,1926,51669,
1148,26846,27718,28067,28334,28984,14769,
1149,998,6858,1879,1145,7328,3703,
1150,82939,82814,71541,59493,67821,71546,
1151,14557,14039,13528,13810,14488,13971,
1152,76737,70614,68502,27160,27712,29245,
1153,37850,68187,1207,2632,8654,0,
1154,164691,167489,170329,173033,175678,179707,
1155,104163,92199,85868,74198,69783,66132,
1156,42437,35082,19538,13277,3200,0,
1157,9928,11446,13150,13233,13663,13994,
1158,5869,11556,156,2403,1546,7915,
1159,0,0,0,0,166,541,
1160,8424,4310,16990,3820,4350,3180,
1161,204144,175748,172758,175030,174122,175472,
1162,1365,84118,44404,27113,801,28027,
1163,64553,52484,41048,31786,29105,28294,
1164,13896,12906,13983,10983,5400,0,
1165,6630,3842,3631,1950,1170,1170,
1166,0,0,0,0,0,0,
1167,0,0,0,0,0,0,
1168,989,989,989,989,990,702,
1169,696,546,-150,1692,846,846,
1170,25989,27052,28111,29138,29852,30717,
1171,46835,45781,47040,47807,50711,40166,
1172,131762,106130,66523,55678,20290,14802,
1173,17356,18205,10140,10345,7552,8001,
1174,6959,6891,980,4059,2473,3332,
1175,4177,2657,2752,1048,462,830,
1176,126937,109884,49475,50840,50090,48345,
1177,13438,9241,7924,13416,2228,4490,
1178,68963,64880,60536,55708,51724,48671,
1179,0,0,550,0,0,0,
1180,326,326,326,5676,476,326,
1181,390,390,390,0,780,390,
1182,190693,169931,173389,154440,155592,116249,
1183,7272,7906,8717,9046,9369,10165,
1184,28885,27924,27709,27457,26848,26407,
1185,191953,189147,191673,192051,193348,193337,
1186,389,376,467,78,399,10,
1187,19450,18844,19853,19894,19993,20030,
1188,50894,49333,9923,10126,10113,10130,
1189,48619,48647,49859,50700,46174,47430,
1190,98440,100802,104378,106651,108362,96168,
1191,19027,19656,18781,20632,20042,20090,
1192,229398,202429,206210,208752,209083,208463,
1193,5352,8240,76653,75117,76616,78248,
1194,435,435,1887,435,435,435,
1195,-1590,-6256,-10922,-15588,-20254,-24920,
1196,5334,697,12791,12490,13990,300,
1197,79435,75332,128630,69040,64657,54363,
1198,2992,0,0,0,0,150,
1199,257156,257576,256014,245244,239441,242025,
1200,7026,8106,9363,9559,9855,10042,
1201,396,396,792,396,396,396,
1202,18978,20675,23329,24940,24404,27227,
1203,142903,152574,150080,47214,144862,148153,
1204,0,0,0,0,0,0,
1205,70411,75874,76710,74792,79636,77757,
1206,2828,1473,8404,8875,8509,4630,
