ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
994,160000,2,2,1,41,
995,50000,2,1,2,24,
996,300000,2,2,2,36,
997,120000,2,2,2,37,
998,90000,2,2,1,36,
999,100000,1,1,2,36,
1000,200000,2,2,1,58,
1001,180000,2,3,2,55,
1002,150000,1,2,1,36,
1003,310000,2,2,2,29,
1004,360000,2,1,2,31,
1005,500000,2,2,1,31,
1006,50000,1,3,2,41,
1007,60000,1,3,1,34,
1008,180000,2,1,2,34,
1009,50000,1,2,1,47,
1010,90000,2,2,1,29,
1011,50000,2,1,2,34,
1012,10000,2,2,2,26,
1013,30000,1,3,1,50,
1014,50000,2,2,1,32,
1015,30000,2,2,1,27,
1016,140000,2,2,2,24,
1017,210000,2,1,2,41,
1018,150000,2,2,2,24,
1019,50000,1,3,1,59,
1020,150000,2,2,2,34,
1021,20000,1,2,2,23,
1022,120000,1,2,1,44,
1023,290000,2,3,1,44,
1024,360000,2,2,1,33,
1025,130000,1,5,2,27,
1026,30000,2,2,1,25,
1027,130000,2,1,2,27,
1028,60000,2,2,3,49,
1029,10000,1,3,2,31,
1030,200000,2,2,2,32,
1031,230000,2,2,1,30,
1032,200000,2,2,1,42,
1033,80000,2,1,2,28,
1034,300000,2,2,1,31,
1035,180000,1,3,2,27,
1036,270000,1,2,1,51,
1037,40000,2,3,2,52,
1038,400000,1,2,1,40,
1039,90000,2,1,2,28,
1040,200000,1,1,2,33,
1041,80000,2,1,2,29,
1042,20000,1,3,2,38,
1043,20000,2,2,2,50,
1044,290000,1,1,1,38,
1045,290000,1,1,2,35,
1046,480000,2,2,1,54,
1047,330000,2,1,2,30,
1048,180000,2,2,1,29,
1049,30000,1,2,1,33,
1050,40000,1,2,1,36,
1051,150000,1,1,1,42,
1052,360000,1,2,1,39,
1053,80000,1,3,2,34,
1054,430000,2,2,2,51,
1055,120000,2,2,1,30,
1056,170000,2,3,1,38,
1057,30000,2,2,2,25,
1058,500000,2,3,1,36,
1059,500000,1,1,2,31,
1060,50000,2,2,1,40,
1061,210000,2,2,2,45,
1062,200000,1,3,1,60,
1063,290000,1,2,2,30,
1064,90000,2,2,1,39,
1065,30000,2,2,1,24,
1066,340000,1,3,1,44,
1067,210000,1,1,1,33,
1068,40000,1,1,1,28,
1069,20000,2,1,2,24,
1070,20000,1,2,2,22,
1071,350000,1,2,1,49,
1072,110000,2,3,1,51,
1073,20000,1,2,2,22,
1074,250000,1,3,1,39,
1075,170000,1,3,1,43,
1076,400000,2,1,1,38,
1077,260000,2,1,2,32,
1078,140000,1,2,1,46,
1079,230000,2,3,2,39,
1080,200000,2,1,1,39,
1081,500000,2,1,2,37,
1082,200000,2,1,2,26,
1083,220000,2,1,1,47,
1084,50000,2,3,1,55,
1085,140000,2,1,1,37,
1086,210000,2,2,1,30,
1087,340000,2,2,1,26,
1088,170000,1,2,2,31,
1089,50000,2,2,2,22,
1090,60000,1,2,2,51,
1091,150000,2,1,2,36,
1092,150000,2,2,1,37,
1093,200000,2,2,1,39,
1094,80000,2,1,1,44,
1095,250000,1,2,1,36,
1096,120000,2,1,2,26,
1097,70000,1,3,3,61,
1098,330000,2,2,1,43,
1099,240000,1,2,1,31,
1100,80000,2,1,2,28,
1101,360000,2,2,2,34,
1102,50000,2,1,2,23,
1103,140000,2,1,2,27,
1104,20000,1,2,1,54,
1105,380000,2,2,1,30,
1106,130000,2,2,1,37,
1107,210000,1,1,2,27,
1108,30000,2,2,2,25,
1109,110000,1,2,2,28,
1110,150000,2,2,1,41,
1111,180000,2,1,2,25,
1112,270000,2,1,1,35,
1113,240000,2,1,2,36,
1114,20000,2,2,1,51,
1115,160000,2,3,2,26,
1116,150000,2,1,2,25,
1117,180000,2,3,2,39,
1118,30000,2,1,2,28,
1119,240000,2,2,1,32,
1120,60000,2,1,2,24,
1121,320000,1,2,1,32,
1122,350000,2,2,2,33,
1123,100000,2,1,2,28,
1124,160000,1,1,1,40,
1125,80000,1,3,1,52,
1126,140000,2,3,1,33,
1127,80000,2,3,1,51,
1128,150000,1,5,1,36,
1129,150000,2,2,1,38,
1130,280000,2,3,1,33,
1131,60000,2,2,2,44,
1132,130000,2,2,1,41,
1133,100000,1,2,1,29,
1134,300000,1,2,2,41,
1135,70000,1,1,2,31,
1136,50000,1,2,1,37,
1137,50000,1,1,2,26,
1138,40000,1,2,1,48,
1139,70000,2,1,2,25,
1140,240000,1,1,2,43,
1141,500000,1,1,2,33,
1142,130000,1,2,2,33,
1143,70000,2,1,2,33,
1144,260000,1,1,1,30,
1145,270000,2,4,2,42,
1146,500000,2,1,2,36,
1147,400000,2,1,2,36,
1148,30000,2,2,1,22,
1149,80000,2,2,2,23,
1150,290000,2,1,2,31,
1151,30000,1,2,1,40,
1152,80000,2,2,2,22,
1153,630000,2,2,1,47,
1154,240000,2,1,2,37,
1155,110000,2,2,1,29,
1156,150000,2,1,2,25,
1157,80000,1,2,2,29,
1158,230000,2,1,2,33,
1159,360000,2,2,1,37,
1160,20000,1,2,1,47,
1161,220000,2,2,1,33,
1162,130000,2,1,1,33,
1163,80000,2,2,2,34,
1164,20000,1,2,2,25,
1165,30000,2,1,1,23,
1166,360000,1,1,1,37,
1167,120000,2,3,1,47,
1168,130000,2,1,1,40,
1169,360000,1,2,1,38,
1170,280000,2,2,2,26,
1171,160000,2,2,1,26,
1172,130000,1,2,2,41,
1173,20000,2,2,2,22,
1174,290000,2,2,2,41,
1175,70000,2,2,3,24,
1176,180000,1,2,1,40,
1177,210000,2,3,2,37,
1178,100000,2,2,1,24,
1179,170000,2,1,2,30,
1180,240000,1,1,2,28,
1181,160000,1,2,2,27,
1182,210000,2,2,1,43,
1183,140000,1,3,1,56,
1184,30000,2,1,2,24,
1185,200000,2,1,2,31,
1186,490000,1,3,1,51,
1187,20000,1,3,1,46,
1188,50000,2,2,2,48,
1189,50000,1,3,2,41,
1190,120000,1,2,2,30,
1191,20000,1,2,2,30,
1192,260000,2,1,2,31,
1193,460000,1,2,1,55,
1194,120000,1,2,1,39,
1195,80000,1,3,1,42,
1196,30000,2,3,2,27,
1197,400000,1,2,2,29,
1198,260000,2,1,2,36,
1199,330000,2,2,2,36,
1200,10000,1,2,2,35,
1201,270000,1,1,1,37,
1202,90000,1,2,2,28,
1203,150000,1,3,1,52,
1204,120000,2,3,1,39,
1205,80000,2,2,2,24,
1206,160000,2,2,2,39,
1207,50000,1,2,2,26,
1208,130000,2,1,2,26,
1209,50000,1,2,1,28,
1210,30000,2,3,1,28,
1211,130000,2,2,1,43,
1212,160000,2,2,2,27,
1213,50000,2,2,2,23,
1214,80000,2,1,2,29,
1215,110000,1,2,2,28,
1216,230000,2,2,2,27,
1217,30000,2,3,2,22,
1218,20000,1,3,1,51,
1219,10000,2,3,2,53,
1220,50000,1,3,1,43,
1221,50000,1,2,2,31,
1222,200000,2,3,2,33,
1223,180000,1,1,2,27,
1224,10000,1,2,1,43,
1225,360000,2,2,1,44,
1226,20000,2,1,2,23,
1227,370000,1,2,1,33,
1228,10000,2,2,2,24,
1229,80000,1,2,2,25,
1230,30000,1,2,1,30,
1231,210000,1,3,1,39,
1232,310000,2,1,1,30,
1233,180000,2,2,1,40,
1234,50000,2,2,2,23,
1235,20000,2,2,2,22,
1236,500000,1,2,2,38,
1237,170000,2,2,1,31,
1238,360000,2,1,1,42,
1239,260000,2,5,1,41,
1240,30000,2,1,1,41,
1241,30000,2,3,1,37,
1242,20000,1,3,1,26,
1243,400000,2,1,2,28,
1244,200000,1,1,2,36,
1245,200000,2,1,2,30,
1246,50000,2,2,2,35,
1247,240000,1,2,1,44,
1248,240000,2,1,2,31,
1249,50000,1,3,1,49,
1250,200000,2,2,1,42,
1251,90000,1,1,1,29,
1252,420000,2,2,2,29,
1253,80000,2,3,1,52,
1254,100000,2,1,1,26,
1255,360000,2,2,1,37,
1256,20000,2,5,2,23,
1257,30000,1,3,2,35,
1258,180000,2,1,2,35,
1259,50000,2,1,2,36,
1260,220000,1,1,1,39,
1261,80000,2,2,2,36,
1262,170000,2,2,1,40,
1263,50000,2,3,1,46,
1264,260000,2,2,1,40,
1265,20000,1,2,2,29,
1266,110000,2,2,1,33,
1267,400000,2,2,2,35,
1268,200000,1,1,1,44,
1269,80000,1,3,2,40,
1270,150000,2,1,2,36,
1271,100000,2,2,1,42,
1272,300000,2,2,2,30,
1273,300000,1,3,2,51,
1274,70000,2,1,2,24,
1275,50000,1,3,1,47,
1276,150000,2,3,2,27,
1277,70000,2,2,1,37,
1278,200000,2,1,2,32,
1279,120000,1,1,1,37,
1280,200000,2,3,1,37,
1281,30000,2,1,2,26,
1282,30000,2,2,1,36,
1283,80000,1,2,1,42,
1284,10000,2,2,2,40,
1285,380000,2,1,2,27,
1286,20000,1,2,1,48,
1287,150000,1,2,2,29,
1288,170000,2,2,1,26,
1289,20000,1,3,1,43,
1290,30000,2,2,2,22,
1291,300000,2,1,2,30,
1292,50000,1,2,2,26,
1293,50000,1,1,2,23,
1294,240000,2,2,2,32,
1295,200000,2,2,1,37,
1296,150000,2,1,2,52,
1297,30000,2,2,2,24,
1298,120000,2,1,2,28,
1299,270000,2,1,2,37,
1300,50000,2,6,1,45,
1301,180000,2,1,1,55,
1302,280000,2,2,1,43,
1303,60000,2,2,1,23,
1304,80000,1,2,2,32,
1305,170000,2,3,1,37,
1306,50000,1,2,2,42,
1307,190000,2,1,1,30,
1308,180000,2,1,2,34,
1309,360000,2,2,2,29,
1310,80000,2,3,1,35,
1311,400000,1,2,1,38,
1312,560000,1,2,1,49,
1313,100000,2,1,2,29,
1314,360000,2,2,2,46,
1315,500000,1,1,1,42,
1316,380000,2,2,1,43,
1317,240000,2,1,2,36,
1318,60000,2,2,1,39,
1319,200000,2,2,2,27,
1320,340000,2,2,1,47,
1321,50000,1,3,1,48,
1322,40000,2,2,1,30,
1323,90000,2,3,1,52,
1324,50000,2,3,1,49,
1325,170000,2,5,2,24,
1326,310000,2,1,2,36,
1327,500000,2,2,1,31,
1328,320000,2,2,1,44,
1329,130000,2,2,1,37,
1330,160000,1,2,2,25,
1331,200000,2,2,1,30,
1332,300000,2,1,1,36,
1333,370000,2,3,2,29,
1334,400000,1,2,1,46,
1335,360000,1,1,2,39,
1336,100000,2,2,1,35,
1337,90000,2,1,2,24,
1338,30000,2,3,1,48,
1339,60000,2,2,1,32,
1340,300000,2,4,1,48,
1341,90000,2,2,2,25,
1342,380000,2,1,2,31,
1343,120000,2,2,1,45,
1344,150000,2,1,2,24,
1345,500000,1,1,2,30,
1346,100000,2,1,2,30,
1347,50000,2,1,2,52,
1348,500000,1,2,1,41,
1349,360000,1,1,1,30,
1350,50000,2,1,1,25,
1351,160000,1,3,2,30,
1352,210000,2,2,1,34,
1353,80000,2,1,2,29,
1354,20000,1,2,2,52,
1355,90000,2,1,1,38,
1356,160000,2,1,1,35,
1357,180000,2,1,2,27,
1358,20000,2,1,2,24,
1359,30000,1,1,2,25,
1360,50000,1,1,1,38,
1361,150000,2,2,1,39,
1362,260000,2,1,1,38,
1363,50000,1,2,2,23,
1364,50000,2,2,1,31,
1365,30000,2,1,2,24,
1366,360000,1,1,1,42,
1367,30000,2,2,2,24,
1368,50000,1,3,2,26,
1369,480000,1,2,1,44,
1370,50000,2,2,2,39,
1371,220000,2,2,2,29,
1372,30000,2,2,1,29,
1373,500000,1,1,1,51,
1374,100000,1,1,2,28,
1375,80000,1,2,2,29,
1376,140000,2,2,1,34,
1377,280000,1,2,2,35,
1378,260000,2,1,2,28,
1379,260000,2,1,1,30,
1380,50000,2,2,1,24,
1381,320000,2,2,1,33,
1382,20000,2,3,2,44,
1383,240000,1,2,1,33,
1384,180000,1,2,1,26,
1385,20000,1,1,2,33,
1386,190000,2,1,2,30,
1387,320000,1,1,1,40,
1388,210000,2,2,2,34,
1389,210000,2,2,2,33,
1390,250000,1,2,2,31,
1391,220000,2,1,1,44,
1392,70000,1,3,1,42,
1393,400000,1,1,1,41,
1394,400000,2,2,2,30,
1395,30000,2,1,2,24,
1396,120000,1,2,1,32,
1397,80000,2,2,2,42,
1398,350000,1,1,2,35,
1399,150000,2,3,2,28,
1400,50000,1,2,2,29,
1401,230000,1,1,2,34,
1402,240000,2,2,2,30,
1403,360000,2,1,1,43,
1404,150000,2,2,2,41,
1405,80000,1,2,1,34,
1406,160000,2,2,2,35,
1407,20000,1,3,1,48,
1408,50000,1,3,1,52,
1409,210000,1,2,2,28,
1410,210000,1,1,1,39,
1411,120000,1,2,1,41,
1412,280000,2,1,1,44,
1413,230000,2,3,1,38,
1414,220000,1,1,2,35,
1415,260000,2,1,2,29,
1416,20000,1,2,2,23,
1417,500000,2,1,2,29,
1418,340000,2,2,2,27,
1419,50000,2,2,2,26,
1420,180000,2,1,1,44,
1421,210000,2,2,2,37,
1422,200000,2,1,1,32,
1423,270000,1,1,2,29,
1424,370000,2,3,2,50,
1425,130000,2,2,2,23,
1426,260000,2,1,2,36,
1427,360000,1,1,1,53,
1428,410000,2,1,2,30,
1429,200000,1,1,1,38,
1430,20000,2,2,2,26,
1431,50000,2,2,2,28,
1432,80000,2,2,2,40,
1433,60000,1,2,1,25,
1434,230000,2,2,2,26,
1435,450000,2,2,2,39,
1436,200000,1,1,1,40,
1437,30000,1,2,2,47,
1438,30000,2,3,1,40,
1439,50000,1,2,2,26,
1440,250000,1,1,1,34,
1441,30000,2,1,2,22,
1442,360000,2,2,2,34,
1443,240000,1,2,1,43,
1444,260000,2,2,2,41,
1445,260000,2,2,1,37,
1446,290000,1,2,1,40,
1447,200000,1,2,1,41,
1448,310000,2,1,2,33,
1449,110000,2,2,2,25,
1450,290000,1,2,2,26,
1451,70000,2,2,2,25,
1452,60000,1,2,2,41,
1453,70000,2,1,2,24,
1454,150000,1,1,2,28,
1455,50000,2,1,2,53,
1456,50000,2,1,1,27,
1457,210000,2,3,1,38,
1458,150000,1,1,2,36,
1459,80000,2,3,2,28,
1460,500000,2,1,2,27,
1461,140000,1,2,1,29,
1462,360000,2,1,2,31,
1463,170000,2,1,1,41,
1464,20000,2,1,2,22,
1465,10000,1,1,2,24,
1466,130000,2,3,1,49,
1467,80000,1,3,1,29,
1468,130000,1,3,2,27,
1469,260000,1,1,1,39,
1470,280000,2,1,1,49,
1471,290000,1,2,2,34,
1472,150000,2,1,2,24,
1473,180000,2,2,2,24,
1474,80000,1,1,2,29,
1475,60000,1,1,2,30,
1476,150000,1,1,2,32,
1477,20000,2,1,2,24,
1478,230000,2,2,1,39,
1479,50000,1,3,1,44,
1480,210000,1,2,2,34,
1481,120000,2,2,2,25,
1482,140000,2,3,1,60,
1483,200000,2,1,2,29,
1484,150000,1,3,1,37,
1485,200000,1,2,1,39,
1486,350000,2,1,1,41,
1487,30000,2,2,1,45,
1488,20000,2,2,2,45,
1489,130000,2,2,2,37,
1490,210000,2,3,1,34,
1491,360000,1,3,1,37,
1492,150000,1,3,1,62,
1493,270000,1,1,2,29,
1494,360000,2,1,2,29,
1495,30000,2,2,2,22,
1496,300000,1,1,2,55,
1497,180000,1,2,2,27,
1498,50000,1,2,2,56,
1499,150000,2,3,1,40,
1500,210000,1,2,1,40,
1501,140000,2,2,1,42,
1502,50000,2,3,1,48,
1503,140000,1,2,1,48,
1504,150000,1,1,2,36,
1505,180000,1,3,1,43,
1506,400000,2,1,2,41,
1507,60000,2,2,1,38,
1508,50000,2,2,1,39,
1509,290000,1,1,1,30,
1510,70000,1,3,1,45,
1511,50000,1,2,2,31,
1512,360000,2,2,2,39,
1513,30000,1,2,1,38,
1514,360000,2,3,1,43,
1515,80000,1,2,2,27,
1516,50000,1,1,1,33,
1517,50000,2,2,1,50,
1518,100000,2,1,2,37,
1519,230000,1,1,2,39,
1520,60000,2,2,2,24,
1521,130000,2,2,2,26,
1522,340000,1,1,2,33,
1523,50000,2,2,2,41,
1524,210000,2,1,1,47,
1525,50000,2,3,2,51,
1526,90000,2,3,1,55,
1527,20000,1,3,1,46,
1528,20000,1,2,1,52,
1529,50000,1,2,2,44,
1530,180000,1,3,1,39,
1531,100000,2,1,2,29,
1532,30000,1,3,2,50,
1533,200000,1,1,2,28,
1534,420000,1,2,1,34,
1535,390000,2,2,2,42,
1536,210000,1,1,2,34,
1537,180000,2,2,1,28,
1538,200000,1,2,1,45,
1539,240000,2,1,2,34,
1540,30000,1,2,2,52,
1541,90000,2,2,1,41,
1542,50000,2,2,2,23,
1543,110000,1,5,1,36,
1544,50000,1,3,1,49,
1545,30000,2,3,2,31,
1546,60000,1,2,2,25,
1547,60000,2,2,2,26,
1548,230000,1,3,2,28,
1549,300000,1,2,1,55,
1550,240000,1,2,2,26,
1551,140000,2,2,1,27,
1552,240000,2,2,2,30,
1553,140000,1,1,2,29,
1554,230000,2,2,1,33,
1555,290000,2,1,2,30,
1556,90000,2,2,2,27,
1557,300000,1,1,1,50,
1558,150000,2,2,2,32,
1559,390000,2,2,2,35,
1560,240000,2,2,1,41,
1561,80000,1,1,2,39,
1562,340000,1,3,1,43,
1563,30000,1,5,2,23,
1564,50000,1,2,1,44,
1565,130000,2,2,1,37,
1566,130000,1,2,1,49,
1567,70000,1,2,2,30,
1568,480000,1,1,1,50,
1569,230000,2,1,1,42,
1570,80000,2,2,1,36,
1571,80000,2,3,1,41,
1572,80000,2,3,2,33,
1573,110000,1,2,1,32,
1574,290000,1,1,2,32,
1575,360000,2,2,1,43,
1576,50000,2,2,2,23,
1577,200000,1,1,1,57,
1578,150000,1,1,2,41,
1579,340000,2,1,2,29,
1580,70000,1,1,2,28,
1581,210000,2,1,2,28,
1582,180000,2,2,2,29,
1583,300000,2,1,2,33,
1584,50000,2,3,2,23,
1585,480000,2,3,1,40,
1586,340000,1,1,1,42,
1587,290000,2,1,2,29,
1588,90000,2,2,2,25,
1589,110000,2,1,1,31,
1590,400000,2,2,1,44,
1591,360000,1,2,1,37,
1592,80000,1,2,1,47,
1593,20000,2,2,1,42,
1594,50000,2,3,1,25,
1595,80000,2,3,1,50,
1596,50000,2,2,2,23,
1597,80000,2,1,2,22,
1598,50000,1,1,2,27,
1599,90000,2,2,2,23,
1600,110000,1,3,1,57,
1601,200000,2,1,2,31,
1602,130000,1,1,2,29,
1603,200000,1,2,1,27,
1604,430000,1,1,1,35,
1605,20000,1,3,2,49,
1606,150000,2,1,3,30,
1607,200000,1,1,2,33,
1608,70000,2,2,1,37,
1609,80000,2,2,1,45,
1610,20000,2,2,2,55,
1611,170000,1,2,1,27,
1612,90000,1,4,2,26,
1613,150000,1,2,2,36,
1614,70000,2,2,2,26,
1615,60000,2,2,2,23,
1616,350000,1,1,2,27,
1617,20000,2,2,1,42,
1618,260000,2,2,2,33,
1619,240000,1,2,1,42,
1620,420000,2,1,2,30,
1621,240000,2,2,1,34,
1622,280000,1,2,2,31,
1623,280000,2,3,1,46,
1624,170000,2,2,2,29,
1625,150000,1,1,2,31,
1626,230000,1,3,2,30,
1627,110000,1,3,2,29,
1628,90000,2,2,2,53,
1629,30000,2,2,2,23,
1630,250000,1,3,1,28,
1631,310000,1,1,2,38,
1632,50000,2,1,2,23,
1633,50000,2,2,2,42,
1634,30000,1,2,2,35,
1635,80000,2,1,2,25,
1636,180000,2,1,2,30,
1637,60000,2,2,1,25,
1638,50000,2,2,1,27,
1639,190000,2,2,1,45,
1640,30000,2,2,1,43,
1641,80000,2,1,1,28,
1642,360000,2,1,1,35,
1643,50000,1,3,3,58,
1644,70000,2,3,1,29,
1645,80000,2,2,1,36,
1646,60000,2,3,1,38,
1647,100000,1,2,2,34,
1648,100000,2,1,3,47,
1649,50000,2,2,1,26,
1650,250000,2,1,2,27,
1651,360000,1,2,1,37,
1652,80000,1,2,2,27,
1653,200000,2,2,1,37,
1654,180000,2,2,2,28,
1655,120000,2,1,2,27,
1656,180000,1,1,1,48,
1657,260000,1,6,1,48,
1658,130000,2,2,1,31,
1659,460000,2,1,2,29,
1660,60000,1,3,1,38,
1661,240000,1,1,1,35,
1662,140000,2,3,2,28,
1663,200000,1,1,2,32,
1664,300000,2,2,1,27,
1665,10000,2,2,1,44,
1666,90000,1,2,2,25,
1667,100000,2,2,2,25,
1668,200000,1,2,2,39,
1669,50000,1,3,1,43,
1670,50000,1,2,2,27,
1671,100000,2,2,1,49,
1672,60000,2,2,1,50,
1673,170000,1,3,1,45,
1674,20000,1,2,2,28,
1675,80000,2,1,2,26,
1676,470000,2,2,2,43,
1677,20000,1,2,2,23,
1678,160000,2,2,2,43,
1679,50000,2,1,2,22,
1680,500000,1,2,2,32,
1681,60000,1,2,1,37,
1682,200000,1,1,1,67,
1683,500000,1,1,1,30,
1684,230000,2,1,1,46,
1685,180000,2,1,1,31,
1686,160000,1,2,1,62,
1687,50000,2,2,1,37,
1688,30000,1,1,2,34,
1689,20000,2,2,3,47,
1690,60000,2,1,2,33,
1691,260000,1,1,1,53,
1692,150000,1,4,1,41,
1693,150000,2,2,2,27,
1694,20000,1,1,1,31,
1695,100000,2,3,3,43,
1696,60000,2,2,2,25,
1697,90000,2,1,1,36,
1698,320000,1,1,2,57,
1699,230000,2,2,2,30,
1700,40000,2,1,2,25,
1701,70000,2,2,2,29,
1702,20000,1,3,2,37,
1703,300000,2,1,2,31,
1704,610000,2,1,2,43,
1705,360000,2,2,2,27,
1706,60000,2,2,2,26,
1707,230000,2,2,1,46,
1708,350000,2,1,2,33,
1709,80000,2,1,2,44,
1710,20000,1,2,2,43,
1711,30000,2,3,1,56,
1712,360000,2,1,1,31,
1713,70000,2,1,2,25,
1714,190000,2,1,2,28,
1715,360000,1,1,1,51,
1716,230000,2,2,1,38,
1717,150000,1,1,2,29,
1718,200000,2,2,1,30,
1719,180000,2,1,1,39,
1720,60000,1,2,1,42,
1721,130000,2,1,2,28,
1722,20000,2,3,1,54,
1723,340000,1,1,1,43,
1724,150000,2,1,1,49,
1725,50000,1,2,2,25,
1726,50000,2,1,2,23,
1727,60000,2,2,1,25,
1728,200000,1,1,2,32,
1729,140000,2,1,2,52,
1730,150000,2,3,2,38,
1731,30000,2,1,2,26,
1732,200000,2,3,1,38,
1733,450000,1,1,1,44,
1734,180000,1,3,1,37,
1735,300000,2,1,2,28,
1736,80000,1,1,1,42,
1737,220000,2,2,2,38,
1738,50000,2,2,1,50,
1739,20000,2,2,1,40,
1740,280000,1,2,1,31,
1741,20000,2,1,2,25,
1742,130000,2,1,1,36,
1743,90000,2,3,2,60,
1744,170000,1,2,2,32,
1745,320000,1,1,1,40,
1746,220000,1,1,2,32,
1747,300000,2,1,1,30,
1748,100000,2,2,2,41,
1749,50000,1,2,2,22,
1750,100000,1,2,1,46,
1751,240000,1,1,2,48,
1752,120000,2,1,2,26,
1753,20000,1,2,2,24,
1754,110000,1,1,2,30,
1755,50000,1,2,2,29,
1756,120000,2,2,2,52,
1757,170000,2,3,2,30,
1758,180000,2,1,2,35,
1759,50000,1,3,1,51,
1760,80000,2,2,1,38,
1761,80000,1,2,2,24,
1762,290000,2,2,2,31,
1763,130000,2,2,1,51,
1764,350000,2,1,2,33,
1765,30000,2,2,1,30,
1766,320000,2,1,2,30,
1767,270000,2,1,1,45,
1768,100000,2,2,1,33,
1769,200000,1,1,2,36,
1770,170000,1,1,1,41,
1771,30000,2,2,2,24,
1772,70000,2,2,1,33,
1773,100000,2,1,2,22,
1774,180000,2,1,2,33,
1775,420000,1,1,1,47,
1776,80000,2,2,1,41,
1777,160000,2,1,1,30,
1778,310000,1,2,1,37,
1779,220000,1,1,2,24,
1780,170000,2,1,2,27,
1781,280000,2,1,1,32,
1782,60000,1,2,2,33,
1783,200000,2,2,2,30,
1784,230000,1,1,1,32,
1785,30000,2,2,1,30,
1786,310000,2,2,1,36,
1787,200000,2,3,2,32,
1788,20000,2,2,2,22,
1789,50000,1,2,1,38,
1790,80000,2,2,2,42,
1791,250000,1,1,2,30,
1792,50000,2,1,2,24,
1793,140000,2,2,2,27,
1794,320000,2,1,1,38,
1795,520000,2,1,2,35,
1796,500000,2,2,1,34,
1797,150000,2,3,2,38,
1798,500000,2,2,1,43,
1799,360000,2,3,1,30,
1800,160000,2,1,2,28,
1801,180000,2,1,2,25,
1802,310000,2,1,1,33,
1803,120000,2,2,2,25,
1804,80000,2,2,2,24,
1805,490000,2,2,2,52,
1806,110000,1,3,1,34,
1807,50000,1,1,2,34,
1808,50000,2,2,1,30,
1809,350000,2,3,1,64,
1810,170000,1,3,1,29,
1811,430000,2,2,1,42,
1812,230000,1,2,1,36,
1813,30000,2,1,2,24,
1814,290000,1,2,1,38,
1815,50000,1,1,2,31,
1816,40000,2,1,2,23,
1817,280000,1,2,1,35,
1818,80000,2,1,2,28,
1819,240000,1,1,2,43,
1820,60000,2,2,2,23,
1821,200000,2,1,2,47,
1822,450000,2,1,2,35,
1823,100000,2,2,2,24,
1824,60000,2,1,2,27,
1825,50000,2,1,2,28,
1826,70000,2,2,2,24,
1827,30000,2,1,2,29,
1828,210000,2,1,1,32,
1829,150000,2,1,2,40,
1830,250000,2,1,2,29,
1831,170000,2,1,1,41,
1832,430000,2,1,2,42,
1833,270000,2,1,1,37,
1834,30000,2,1,2,24,
1835,340000,2,1,1,27,
1836,90000,1,2,1,50,
1837,100000,1,1,1,35,
1838,210000,1,2,1,36,
1839,10000,1,3,2,44,
1840,40000,1,1,2,34,
1841,50000,2,1,2,23,
1842,20000,1,2,1,45,
1843,500000,2,2,1,38,
1844,150000,2,2,1,38,
1845,50000,1,2,2,23,
1846,210000,1,3,2,48,
1847,360000,1,2,1,56,
1848,80000,1,2,1,32,
1849,360000,2,2,1,42,
1850,50000,1,3,2,34,
1851,110000,2,2,2,42,
1852,180000,2,2,1,58,
1853,80000,1,4,2,28,
1854,80000,2,3,1,32,
1855,40000,2,2,2,26,
1856,500000,2,1,1,38,
1857,20000,2,2,2,27,
1858,50000,2,1,2,26,
1859,200000,1,1,2,24,
1860,70000,1,2,1,36,
1861,50000,2,2,2,23,
1862,200000,2,1,2,29,
1863,200000,2,1,1,49,
1864,130000,1,1,2,30,
1865,230000,2,2,1,28,
1866,20000,2,2,1,29,
1867,70000,1,3,2,38,
1868,290000,1,2,1,33,
1869,160000,1,2,2,57,
1870,60000,2,2,2,25,
1871,90000,1,2,1,29,
1872,230000,1,3,1,53,
1873,170000,1,3,1,39,
1874,350000,1,1,2,35,
1875,150000,2,3,1,43,
1876,200000,2,1,2,29,
1877,30000,2,3,1,58,
1878,50000,2,2,1,45,
1879,90000,2,2,1,40,
1880,320000,1,1,1,44,
1881,190000,2,1,2,40,
1882,20000,2,2,1,37,
1883,50000,1,2,2,24,
1884,130000,1,2,1,35,
1885,180000,2,3,2,26,
1886,50000,1,1,2,23,
1887,60000,1,2,2,27,
1888,300000,2,2,1,50,
1889,180000,2,2,1,39,
1890,210000,1,1,2,38,
1891,80000,2,1,2,25,
1892,80000,2,3,1,29,
1893,10000,2,2,2,26,
1894,260000,2,2,2,28,
1895,90000,1,3,2,42,
1896,120000,2,3,2,31,
1897,210000,2,2,1,50,
1898,20000,1,1,2,30,
1899,110000,1,3,1,40,
1900,50000,2,1,2,30,
1901,30000,2,2,2,22,
1902,320000,1,1,2,30,
1903,50000,2,2,2,36,
1904,140000,2,2,1,28,
1905,200000,2,1,2,32,
1906,280000,2,1,1,37,
1907,340000,2,1,2,27,
1908,50000,1,2,2,29,
1909,170000,2,3,2,31,
1910,20000,1,1,2,22,
1911,620000,2,1,2,38,
1912,30000,2,2,3,35,
1913,110000,2,1,2,27,
1914,20000,2,1,1,37,
1915,70000,1,2,2,28,
1916,200000,2,2,2,36,
1917,130000,2,2,1,42,
1918,50000,2,2,1,25,
1919,300000,2,2,1,40,
1920,200000,2,1,2,32,
1921,10000,2,2,2,23,
1922,230000,1,2,1,29,
1923,50000,2,3,1,29,
1924,80000,2,2,1,28,
