ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
868,0,0,-2,-2,-2,-2
869,0,0,0,0,0,0
870,0,0,0,0,0,0
871,0,0,0,0,0,0
872,0,0,0,0,0,0
873,-2,-2,-2,-2,-2,-2
874,-1,-1,-1,-1,-1,-1
875,-1,-1,-1,-1,-1,-1
876,0,0,0,0,0,2
877,0,0,0,0,0,0
878,-1,-1,-1,-1,-1,-1
879,0,0,0,-1,0,0
880,2,0,0,0,0,2
881,-1,-1,-1,0,0,0
882,1,-2,-2,-2,-2,-2
883,0,0,0,0,0,0
884,0,0,0,0,0,0
885,0,0,0,0,0,0
886,0,0,0,0,0,0
887,-2,-2,-2,-2,-2,-2
888,-1,-1,-1,-1,-1,-1
889,0,0,0,0,0,2
890,0,0,0,0,0,0
891,-1,-1,-1,-1,-1,-1
892,1,1,1,2,0,0
893,0,0,0,0,0,-2
894,0,0,0,0,0,0
895,-1,-1,-2,-2,-2,-2
896,-2,-2,-2,-2,-2,-2
897,1,2,2,2,3,2
898,2,2,2,2,2,2
899,0,0,0,0,2,0
900,-1,-1,0,-1,-1,-1
901,-2,-1,-1,-2,-2,-2
902,-1,-1,-2,-1,0,0
903,0,0,0,0,0,0
904,0,0,-2,-2,-2,-2
905,2,0,0,0,2,2
906,-1,-1,2,0,-1,2
907,2,2,2,-1,2,2
908,0,0,0,0,0,0
909,0,0,0,0,0,0
910,0,-1,0,-1,-1,-1
911,2,2,2,2,0,0
912,-1,0,0,0,0,0
913,0,0,0,0,0,0
914,0,0,2,0,0,0
915,0,0,0,0,0,0
916,-2,-2,-2,-2,-2,-2
917,0,0,0,0,0,0
918,1,-2,-2,-2,-2,-2
919,0,0,0,0,0,0
920,0,0,0,0,0,0
921,1,-2,-2,-2,-1,-1
922,0,0,0,2,0,0
923,0,0,0,0,0,0
924,-1,-1,2,-1,0,-1
925,0,0,0,0,0,0
926,-2,-1,2,2,-2,-2
927,0,0,0,0,0,0
928,0,0,0,0,0,0
929,-2,-2,-2,-2,-2,-2
930,-2,-2,-2,-2,-2,-2
931,0,0,0,0,0,0
932,-1,-1,-1,-1,0,-1
933,2,2,-1,-1,-1,-1
934,2,0,0,2,2,2
935,0,0,0,0,0,0
936,0,0,0,0,-2,-2
937,0,0,0,0,0,0
938,1,2,-1,-1,0,-1
939,1,2,2,2,0,0
940,-1,-1,-1,-1,-1,-1
941,0,0,0,0,0,2
942,-1,-1,-1,-1,-1,-1
943,-1,-1,-1,-1,0,-1
944,2,2,5,5,4,3
945,-2,-2,-2,-2,-2,-2
946,0,0,-1,-1,-1,-1
947,0,0,0,0,0,0
948,0,0,0,0,0,0
949,0,0,0,0,0,0
950,-1,2,-1,-1,-1,-1
951,-1,0,0,0,0,-2
952,0,0,0,0,0,0
953,-2,-1,-1,0,0,0
954,-1,-1,-1,-1,-1,0
955,-1,-1,-1,-1,-1,0
956,0,-1,0,0,2,2
957,0,0,0,0,0,0
958,-1,0,0,-1,0,-1
959,-1,-1,-1,0,0,0
960,-1,-1,-1,0,-1,-1
961,1,2,2,-2,-2,-2
962,-1,-1,-1,-1,0,-1
963,0,0,0,0,0,0
964,-1,0,0,0,0,0
965,0,0,-1,-1,0,0
966,0,0,0,0,0,0
967,1,-2,-1,-1,-1,-2
968,-1,-1,0,-1,-1,-1
969,0,0,0,-1,0,0
970,0,0,0,0,-1,-1
971,-1,0,0,-1,0,0
972,0,0,0,0,0,0
973,2,2,2,2,2,0
974,-2,-2,-2,-2,-2,-2
975,0,0,0,0,0,0
976,0,0,0,0,0,0
977,1,2,2,0,0,0
978,-1,-1,-1,-1,-1,-1
979,0,0,0,0,0,0
980,-1,0,0,0,2,0
981,0,0,0,0,0,0
982,8,7,6,5,4,3
983,-2,-2,-2,-2,-2,-2
984,0,0,0,0,0,0
985,-2,-2,-2,-2,-2,-2
986,1,-1,-1,-2,-1,-1
987,-2,-2,-2,-1,-1,0
988,-2,-2,-2,-2,-2,-2
989,2,2,2,2,2,2
990,1,2,2,0,0,0
991,0,0,2,-1,0,0
992,-1,2,2,-1,-1,-2
993,0,0,0,0,0,0
994,0,0,0,0,0,-2
995,1,-2,-2,-2,-2,-2
996,-2,-2,-2,-2,-2,-2
997,0,0,0,0,2,2
998,1,-2,-2,-2,-2,-2
999,-1,-1,-1,0,-1,-1
1000,2,2,0,0,0,0
1001,0,0,0,0,-1,-1
1002,0,0,0,0,0,0
1003,-1,-1,-1,-1,-1,-1
1004,1,-2,-2,-2,-2,-2
1005,-2,-2,-2,-2,-2,-2
1006,-1,-1,-1,-1,-1,-1
1007,-1,-1,-1,-2,-2,-1
1008,0,0,0,0,0,0
1009,0,0,4,3,2,0
1010,0,0,-2,-2,-2,-2
1011,0,0,0,0,0,2
1012,-1,-1,2,2,-2,-2
1013,-1,0,-1,-1,-1,-1
1014,0,0,0,0,0,0
1015,0,0,0,0,-2,-2
1016,0,0,0,0,0,0
1017,0,0,0,-1,-1,-1
1018,2,0,0,0,0,0
1019,1,-2,-1,-1,-1,-1
1020,-1,-1,-2,-2,-2,-2
1021,0,0,0,0,0,0
1022,0,0,0,0,0,0
1023,-2,-2,-2,-2,-2,-2
1024,-1,0,0,0,0,0
1025,-2,-2,-2,-2,-2,-2
1026,0,0,0,0,0,2
1027,0,0,0,-1,-1,-1
1028,-1,-1,-1,-1,-1,-1
1029,1,-1,-1,0,-1,-1
1030,2,2,0,0,2,2
1031,-1,-1,-1,0,0,-1
1032,-1,-1,-1,-1,-1,-1
1033,-1,2,-1,-1,-1,-1
1034,0,0,0,0,0,0
1035,1,-2,-2,-2,-2,-2
1036,1,2,0,0,2,2
1037,0,0,0,0,0,0
1038,0,0,0,0,0,0
1039,0,0,0,0,0,0
1040,-1,-1,-1,-1,0,0
1041,-1,-1,-2,-2,-2,-2
1042,2,-1,2,0,-1,-1
1043,0,0,0,0,0,0
1044,0,0,0,0,0,0
1045,2,2,2,2,2,2
1046,0,0,0,0,0,0
1047,0,0,0,0,2,0
1048,1,2,2,2,0,0
1049,-2,-2,-2,-2,-2,-2
1050,0,0,0,2,0,0
1051,2,2,3,3,2,-1
1052,0,-1,-1,-1,0,0
1053,0,0,-1,-1,-1,-1
1054,0,0,0,0,0,0
1055,2,2,-2,-2,-2,-1
1056,0,0,0,0,0,0
1057,1,2,0,0,0,0
1058,0,0,0,0,0,0
1059,0,0,0,0,0,-1
1060,2,0,0,0,0,-2
1061,0,0,0,2,0,0
1062,0,0,0,0,0,0
1063,0,0,0,0,0,0
1064,0,0,0,0,0,0
1065,2,0,0,0,0,0
1066,0,0,0,0,0,0
1067,0,0,0,0,0,0
1068,-1,-1,-1,-1,-1,-1
1069,-1,-1,-1,-1,-1,-1
1070,0,0,2,2,0,0
1071,-1,-1,-1,-1,-1,-1
1072,-1,-1,-1,-1,-1,-1
1073,-1,-1,-1,-1,-1,-1
1074,-1,-1,-1,-1,-1,-1
1075,1,-1,-1,-1,-1,-2
1076,0,0,0,0,0,0
1077,0,0,0,0,0,0
1078,-1,0,-1,-1,-1,0
1079,-1,-1,-1,-1,-1,-1
1080,1,-1,-1,-1,-2,-1
1081,0,0,0,0,0,0
1082,1,2,2,2,2,2
1083,2,2,2,2,2,2
1084,1,2,2,2,2,2
1085,-1,0,0,0,0,0
1086,0,0,2,0,0,0
1087,0,0,0,0,0,0
1088,1,-1,-1,-2,-2,-2
1089,0,0,0,0,0,0
1090,0,0,0,0,-1,-1
1091,0,0,0,0,0,0
1092,0,0,0,0,0,0
1093,1,2,0,0,0,0
1094,1,-2,-2,-2,-2,-2
1095,1,2,0,0,2,0
1096,0,0,0,0,0,0
1097,-1,-1,0,0,0,0
1098,1,-2,-2,-2,-2,-1
1099,-1,-1,-1,-1,-2,-2
1100,0,0,0,0,0,0
1101,1,2,0,0,-1,-1
1102,0,0,2,2,2,0
1103,0,0,2,2,2,0
1104,-2,-1,-1,-1,-1,-1
1105,1,2,2,3,2,0
1106,-1,-1,-2,-2,-2,-2
1107,-2,-2,-2,-2,-2,-2
1108,-1,-1,-1,-1,-1,-1
1109,0,0,0,0,0,0
1110,1,2,0,0,0,0
1111,1,2,2,2,0,0
1112,-1,-1,-1,-1,-1,-1
1113,0,0,0,0,0,0
1114,0,0,0,0,0,0
1115,0,0,0,0,0,0
1116,-2,-2,-2,-2,-1,-1
1117,0,0,0,0,0,0
1118,1,2,0,0,0,-2
1119,1,-2,-2,-2,-2,-2
1120,1,-1,-1,-1,-1,-1
1121,2,0,0,0,0,0
1122,1,2,4,3,2,2
1123,0,0,0,0,0,0
1124,0,0,0,0,0,-1
1125,-2,-1,0,0,0,0
1126,-1,-1,-2,-2,-2,-2
1127,-1,-1,-1,-1,0,-1
1128,-1,-1,-2,-2,-2,-2
1129,1,-2,-2,-2,-2,-2
1130,0,0,0,2,2,2
1131,0,0,0,0,0,0
1132,1,-1,-1,-1,-1,-1
1133,3,3,4,4,4,4
1134,2,2,2,0,0,2
1135,1,2,2,2,0,0
1136,0,0,0,0,2,0
1137,-1,-1,-1,0,0,-1
1138,0,0,0,0,0,0
1139,0,0,0,0,0,2
1140,0,0,0,0,0,0
1141,0,0,0,-2,-1,0
1142,0,0,2,0,0,2
1143,-1,0,-1,0,0,0
1144,-1,-1,-2,-2,-1,-1
1145,2,0,0,2,2,0
1146,2,2,2,0,0,0
1147,2,2,7,7,7,7
1148,1,2,0,0,-1,-1
1149,1,2,0,0,0,0
1150,-1,2,0,0,0,0
1151,-1,-1,-1,0,-1,-1
1152,1,2,2,0,0,0
1153,2,2,2,2,2,2
1154,-1,0,-1,0,-1,-1
1155,1,2,0,0,0,2
1156,-1,-1,-1,-1,-1,-1
1157,-1,-1,-1,0,-1,0
1158,1,-2,-2,-2,-2,-2
1159,-1,-1,-1,0,0,-1
1160,1,2,2,2,0,0
1161,0,0,0,0,-2,-2
1162,-2,-2,-2,-2,-2,-2
1163,0,0,0,-2,-1,0
1164,0,0,0,0,0,-1
1165,-1,-1,-1,-1,-1,-1
1166,2,0,0,-1,-1,0
1167,0,0,0,0,0,0
1168,0,0,0,0,0,0
1169,-1,-1,0,0,-1,-1
1170,0,0,0,0,0,0
1171,0,0,2,0,0,0
1172,-1,-1,-1,-1,-1,-1
1173,-1,-1,-1,-1,-1,-1
1174,-1,-1,-1,-1,-1,-1
1175,0,0,0,0,0,0
1176,2,2,2,0,0,0
1177,0,0,0,0,0,0
1178,0,0,0,0,0,0
1179,0,0,0,0,0,0
1180,0,0,0,0,0,0
1181,-1,-1,-2,-2,-2,-2
1182,2,0,0,0,0,0
1183,2,2,0,0,0,0
1184,0,0,0,0,0,0
1185,0,0,0,0,0,0
1186,0,0,0,0,0,-2
1187,-1,-1,0,0,-1,-1
1188,-1,-1,-1,-1,-2,-1
1189,0,0,0,0,0,0
1190,0,0,0,0,0,0
1191,0,0,0,0,0,-2
1192,-2,-2,-2,-2,-2,-2
1193,-1,-1,-1,-1,-1,-1
1194,0,0,0,0,0,0
1195,0,0,0,0,0,0
1196,-2,-2,-2,-2,-2,-2
1197,0,0,0,0,0,0
1198,-1,2,0,0,0,0
1199,0,0,0,0,0,0
1200,-2,-1,-1,-1,-2,-2
1201,0,0,0,0,0,0
1202,0,0,0,0,0,0
1203,0,0,0,0,0,0
1204,2,2,-2,-2,-1,-1
1205,0,0,0,0,0,0
1206,0,0,0,0,0,0
1207,2,2,2,2,2,2
1208,0,0,2,-1,-1,0
1209,0,0,0,0,0,0
1210,-1,-1,0,0,0,0
1211,0,0,0,0,0,0
1212,-1,-1,-1,-1,-1,-1
1213,-1,-1,-1,-1,-1,-1
1214,0,0,0,0,0,0
1215,-1,-1,-2,-2,-2,-2
1216,0,0,0,0,0,0
1217,-2,-2,-2,-2,-2,-1
1218,0,0,0,0,0,0
1219,0,0,0,0,0,0
1220,0,0,0,0,0,0
1221,0,0,-1,-1,0,0
1222,-1,-1,-1,0,0,0
1223,-1,-1,-2,-1,-1,-2
1224,-1,-1,-1,-1,-1,-1
1225,0,0,-1,0,0,-2
1226,0,0,0,-2,-2,-2
1227,-1,-1,-2,-1,-1,-1
1228,-2,-1,-1,-1,-1,-1
1229,0,0,0,0,0,0
1230,0,0,0,0,0,0
1231,0,0,0,0,0,0
1232,0,0,0,0,0,0
1233,0,0,2,2,2,2
1234,-1,-1,-1,0,-1,-1
1235,0,0,0,0,0,0
1236,0,0,0,0,0,0
1237,2,2,0,0,0,0
1238,-1,-1,-1,-1,-1,-1
1239,0,0,0,0,0,0
1240,-1,-1,-1,-1,-1,0
1241,-1,-1,-1,-1,-1,-2
1242,2,2,0,0,0,-1
1243,-2,-2,-2,-2,-2,-2
1244,2,2,2,-1,0,0
1245,0,0,0,0,0,0
1246,-1,-1,-1,-1,-1,0
1247,2,2,2,2,4,3
1248,-1,-1,-1,-2,-2,-2
1249,0,0,0,0,0,0
1250,2,2,7,7,7,7
1251,0,0,0,-1,-1,-1
1252,0,0,-1,0,0,-2
1253,0,0,0,0,0,0
1254,0,0,0,0,0,0
1255,0,0,0,0,0,0
1256,1,2,0,0,0,0
1257,-2,-2,-2,-2,-2,-2
1258,-1,-1,-1,-1,-1,0
1259,-1,-1,-1,-1,-1,-1
1260,2,2,0,0,0,0
1261,0,0,0,0,0,0
1262,0,0,0,0,0,0
1263,0,0,0,0,0,0
1264,-1,-1,2,0,-1,-1
1265,0,0,0,0,0,0
1266,0,0,0,0,0,0
1267,0,0,0,0,0,0
1268,1,2,2,2,0,0
1269,-1,2,0,0,0,2
1270,0,0,0,0,0,0
1271,0,0,0,0,0,0
1272,1,2,0,0,0,0
1273,-1,-1,-1,-1,-1,0
1274,-1,0,-1,-1,-1,-1
1275,0,0,0,0,0,0
1276,-1,-1,-1,-1,-1,-1
1277,-2,-2,-2,-2,-2,-2
1278,0,0,0,0,2,0
1279,0,0,0,0,0,0
1280,-2,-2,-2,-2,-2,-2
1281,0,0,0,0,0,0
1282,1,-2,-2,-2,-2,-1
1283,0,0,0,0,0,0
1284,-2,-2,-2,-2,-2,-2
1285,0,0,0,0,0,0
1286,0,0,0,0,0,0
1287,0,0,0,0,0,0
1288,-2,-2,-2,-2,-2,-1
1289,1,2,2,3,2,2
1290,0,0,0,0,0,0
1291,0,0,-2,-1,0,0
1292,0,0,0,0,0,0
1293,1,-1,-1,-1,-1,-1
1294,0,-1,-1,0,0,0
1295,0,0,0,-1,-1,2
1296,0,0,0,0,0,0
1297,1,2,2,2,0,0
1298,-2,-2,-2,-1,-1,-1
1299,0,0,0,0,0,0
1300,-1,2,0,0,-1,-1
1301,3,2,0,0,0,0
1302,0,0,2,0,0,0
1303,0,0,2,0,0,0
1304,2,0,0,0,0,0
1305,0,0,0,0,0,0
1306,-1,-1,-1,-1,-1,0
1307,-1,-1,-1,-1,-1,-1
1308,-1,-1,-1,-1,-1,-1
1309,0,0,0,2,0,0
1310,0,0,0,0,0,0
1311,3,2,0,0,0,0
1312,3,2,0,0,-1,-1
1313,0,0,0,0,0,0
1314,0,0,0,0,0,0
1315,2,0,0,0,-1,2
1316,-1,-1,2,0,0,-2
1317,-2,-2,-2,-2,-2,-2
1318,0,0,0,0,0,0
1319,1,-2,-1,-1,-2,-2
1320,-1,-1,-1,0,0,-1
1321,-2,-2,-2,-2,-2,-2
1322,0,0,0,0,0,0
1323,0,0,0,0,0,0
1324,1,-1,-1,0,0,-1
1325,0,0,0,0,0,0
1326,2,-1,-1,0,-1,-1
1327,0,0,0,0,0,0
1328,0,0,0,0,2,2
1329,0,0,0,0,0,0
1330,0,0,-1,-1,0,0
1331,-2,-2,-2,-2,-2,-2
1332,0,0,0,0,0,0
1333,1,-2,-2,-2,-2,-2
1334,-2,-2,-2,-2,-2,-1
1335,-2,-2,-2,-2,-2,-2
1336,0,0,0,0,0,0
1337,2,2,2,3,2,2
1338,-1,-1,-1,-1,-1,0
1339,0,0,0,-2,-2,-2
1340,1,-2,-2,-2,-2,-2
1341,-1,-1,0,0,0,-1
1342,-2,-2,-2,-2,-2,-2
1343,-1,-1,-1,-1,-1,-1
1344,2,-1,0,0,0,0
1345,-1,-1,-1,-1,-1,-1
1346,1,2,0,0,0,0
1347,0,0,0,0,0,0
1348,0,0,0,0,0,0
1349,-1,-1,-1,-1,-1,-1
1350,1,2,0,0,0,0
1351,1,-2,-2,-2,-2,-2
1352,-1,0,-1,-1,-1,-1
1353,0,0,0,0,0,0
1354,0,0,0,2,0,0
1355,0,0,0,0,0,0
1356,0,0,0,0,0,0
1357,0,0,0,0,0,0
1358,2,2,2,0,0,0
1359,0,0,0,0,0,0
1360,0,0,0,0,0,0
1361,0,-1,-1,-2,-2,-2
1362,-1,-1,-1,-2,-2,-2
1363,2,2,2,0,0,0
1364,1,-2,-1,-1,-1,-1
1365,0,0,2,2,2,2
1366,0,0,0,0,0,2
1367,-1,-1,-1,-1,-1,-1
1368,0,0,0,0,0,0
1369,2,2,2,2,0,0
1370,1,-2,-2,-2,-2,-2
1371,-1,-1,-1,-1,-1,-1
1372,0,0,0,0,0,0
1373,2,2,5,5,4,3
1374,0,0,0,0,0,0
1375,-1,-1,-1,-1,0,-1
1376,-2,-2,-2,-2,-1,2
1377,0,0,0,0,0,-1
1378,-1,-1,-1,-1,-1,-1
1379,0,0,0,0,0,0
1380,1,2,2,2,2,2
1381,0,0,0,3,2,2
1382,0,0,0,2,0,0
1383,0,0,0,0,0,0
1384,-1,-1,-1,0,0,0
1385,0,0,0,0,-1,0
1386,-1,-1,-1,-1,0,-1
1387,-1,-1,-1,0,0,0
1388,1,2,2,0,-1,-1
1389,0,0,0,0,0,0
1390,0,0,2,0,0,2
1391,3,4,3,2,2,2
1392,-1,0,-1,-1,0,-1
1393,0,0,0,0,0,0
1394,0,0,0,0,0,0
1395,-2,-2,-2,-2,-2,-2
1396,-2,-2,-2,-2,-2,-2
1397,1,2,2,2,2,2
1398,0,0,0,-1,-1,0
1399,2,0,0,0,0,0
1400,0,0,0,0,0,2
1401,0,0,0,0,0,0
1402,2,2,0,0,0,0
1403,0,0,0,0,0,0
1404,-1,-1,-1,0,0,-1
1405,-1,-1,-2,-2,-2,-2
1406,-1,-1,-1,0,0,-1
1407,-2,-2,-2,-2,-2,-2
1408,0,0,0,0,0,0
1409,0,0,0,0,0,0
1410,-2,-2,-2,-2,-2,-2
1411,-2,-2,-2,-2,-2,-2
1412,-1,-1,-1,-1,-1,-1
1413,-1,-1,-1,-1,-1,-1
1414,-1,-1,-1,-1,-1,-1
1415,-1,0,0,0,0,0
1416,0,0,0,0,0,0
1417,-1,-1,-1,-1,-1,-1
1418,-2,-2,-1,2,2,3
1419,0,0,0,0,0,0
1420,-2,-2,-2,-2,-2,-2
1421,0,0,0,0,0,0
1422,0,0,0,0,0,0
1423,0,0,0,0,0,0
1424,1,-2,-2,-2,-2,-2
1425,0,0,0,0,0,0
1426,-1,-1,-1,-1,0,0
1427,-2,-2,-2,-2,-2,-2
1428,2,3,2,2,2,0
1429,2,2,2,2,2,2
1430,0,0,0,0,0,0
1431,0,0,0,0,0,0
1432,2,2,2,2,2,2
1433,2,2,2,2,2,2
1434,0,0,0,0,0,0
1435,-1,0,-1,0,-1,-1
1436,2,2,2,2,2,2
1437,0,0,0,2,0,0
1438,0,0,0,0,0,0
1439,1,2,0,0,0,0
1440,0,0,0,0,0,0
1441,0,0,2,2,2,2
1442,0,0,0,0,0,0
1443,-1,-1,-1,-1,-1,-1
1444,-1,-1,-1,-1,0,-1
1445,1,2,0,0,0,3
1446,2,3,2,2,2,2
1447,1,-1,-1,-1,-1,-1
1448,-1,-1,-1,2,-1,-1
1449,0,0,0,0,0,0
1450,0,0,0,0,0,0
1451,0,0,0,0,0,0
1452,-1,-1,-1,-1,-1,-1
1453,-2,-2,-2,-2,-2,-2
1454,0,0,0,0,2,2
1455,0,0,0,0,0,0
1456,0,0,0,0,0,2
1457,0,0,0,0,0,0
1458,1,-1,2,2,0,0
1459,-1,-1,-1,-1,-1,-2
1460,0,0,0,0,0,0
1461,2,2,3,3,3,3
1462,0,0,2,0,0,2
1463,0,0,0,0,0,0
1464,-1,-1,-1,0,0,0
1465,-1,0,0,0,0,0
1466,0,0,0,0,0,0
1467,1,-2,-2,-2,-2,-2
1468,-1,-1,-1,-1,0,-1
1469,-1,-1,-1,-2,-2,-2
1470,1,-2,-2,-2,-2,-2
1471,0,0,0,0,0,0
1472,0,0,2,0,0,-2
1473,0,0,-1,0,0,0
1474,-1,-1,-1,-1,-1,-1
1475,0,0,0,0,0,0
1476,0,0,0,0,0,0
1477,-1,-1,0,0,0,0
1478,0,0,0,0,0,0
1479,1,-2,-2,-2,-1,-1
1480,1,-2,-1,0,-1,-1
1481,0,0,0,-1,-1,0
1482,0,0,0,0,0,-2
1483,0,0,0,0,0,0
1484,-1,-1,-1,-1,-1,-1
1485,0,0,0,0,0,0
1486,2,2,7,7,7,6
1487,0,0,0,0,0,0
1488,0,0,0,0,0,-1
1489,3,2,2,0,0,0
1490,0,0,2,2,2,2
1491,0,0,0,0,0,0
1492,0,0,0,0,0,0
1493,2,0,0,0,0,0
1494,-1,-1,0,0,0,-1
1495,0,-1,-1,0,-1,0
1496,2,2,2,0,0,0
1497,2,2,2,0,0,0
1498,0,0,0,2,0,0
1499,1,-1,-1,-1,-1,-1
1500,1,2,-1,-1,0,0
1501,0,0,0,0,0,0
1502,1,-2,-2,-2,-2,-2
1503,-2,-2,-2,-2,-2,-2
1504,0,0,0,-1,-1,0
1505,0,0,0,0,0,0
1506,0,0,0,0,0,0
1507,-1,-1,-1,-1,-1,-1
1508,1,-2,-1,0,0,0
1509,0,0,0,0,0,0
1510,2,2,2,2,2,0
1511,0,0,0,0,0,0
1512,2,0,0,0,0,0
1513,0,0,0,-1,0,0
1514,1,-2,-1,-1,-1,-1
1515,0,0,0,0,0,0
1516,1,-2,-1,-1,-1,-2
1517,0,0,0,-1,-1,2
1518,2,2,2,2,2,2
1519,2,0,0,0,2,2
1520,0,0,0,0,0,0
1521,2,0,0,0,0,0
1522,3,3,5,4,3,2
1523,0,0,0,0,0,0
1524,2,2,2,2,2,2
1525,-1,-1,-2,-1,-1,-2
1526,-1,2,2,2,2,2
1527,0,0,0,0,0,0
1528,0,0,0,0,0,0
1529,1,-2,-2,-2,-2,-2
1530,-1,-1,-1,-1,-1,-1
1531,-2,-2,-2,-2,-2,-2
1532,-2,-1,0,-1,-1,-1
1533,0,0,2,2,4,3
1534,0,0,0,0,0,0
1535,0,0,0,0,0,0
1536,-1,-1,0,0,0,0
1537,-1,2,-1,-1,0,0
1538,2,-1,-1,-1,2,-1
1539,-1,-1,-1,-1,-1,-1
1540,0,0,2,2,0,0
1541,1,2,0,0,0,0
1542,1,-2,-2,-2,-2,-2
1543,0,0,0,0,0,0
1544,0,0,0,-2,-2,-2
1545,1,-2,-2,-1,-1,-2
1546,-1,-1,-1,-1,-1,-1
1547,0,-1,-1,-1,-1,-2
1548,0,0,0,0,2,0
1549,-1,-1,-1,2,-1,-1
1550,0,0,0,0,0,0
1551,0,0,0,0,0,0
1552,0,0,0,0,0,0
1553,0,0,0,0,0,0
1554,1,-2,-2,-2,-2,-1
1555,1,2,0,0,0,0
1556,-2,-2,-2,-2,-2,-2
1557,0,0,0,0,0,0
1558,-1,-1,-1,-1,-1,-1
1559,1,2,2,2,2,2
1560,0,0,2,0,0,0
1561,0,0,0,0,0,0
1562,-2,-1,2,0,0,-2
1563,0,0,0,0,0,0
1564,0,0,2,2,0,0
1565,0,0,0,0,0,0
1566,0,0,0,0,0,0
1567,0,0,0,0,0,0
1568,0,0,0,0,0,0
1569,1,-1,-1,-1,0,0
1570,-1,0,0,0,0,-1
1571,1,2,0,0,0,0
1572,1,2,2,0,0,2
1573,0,0,0,2,0,0
1574,0,0,0,0,0,0
1575,1,-1,2,-1,0,-1
1576,0,0,0,0,0,2
1577,-2,-2,-2,-2,-2,-2
1578,0,0,0,0,0,0
1579,1,-1,-1,-1,-1,-1
1580,-1,-1,-1,-1,-1,-1
1581,0,0,0,2,0,0
1582,0,0,0,0,0,0
1583,0,0,0,0,0,0
1584,2,2,0,0,0,0
1585,0,0,0,0,0,0
1586,0,0,0,0,0,-1
1587,-1,-1,-1,-2,-2,-1
1588,0,0,0,0,0,0
1589,-1,-1,-1,-1,-1,-1
1590,-1,-1,-1,0,0,0
1591,0,0,0,0,0,0
1592,1,2,2,0,0,0
1593,0,0,0,0,0,0
1594,-2,-2,-2,-2,-1,-1
1595,-1,-1,-1,-2,-2,-1
1596,-1,2,-1,-1,2,0
1597,-1,2,2,-2,-1,-1
1598,0,0,2,0,0,0
1599,-1,-1,-1,0,0,0
1600,0,0,0,0,0,0
1601,-1,-1,-1,-1,-1,-1
1602,1,-2,-2,-2,-2,-2
1603,0,0,0,0,0,0
1604,-2,-2,-2,-2,-2,-2
1605,-2,-2,-2,-2,-2,-2
1606,0,0,-2,-2,-2,-1
1607,2,3,2,0,0,0
1608,-1,-1,-1,-1,-1,-1
1609,-1,-1,0,0,0,0
1610,0,0,0,0,2,0
1611,0,0,0,2,0,0
1612,-1,-1,0,0,-1,-1
1613,0,0,0,0,0,0
1614,-1,-1,-1,-1,-1,-1
1615,0,0,0,0,2,0
1616,1,-2,-2,-2,-2,-2
1617,1,-2,-2,-2,-2,-2
1618,-2,-2,-2,-2,-2,-2
1619,0,0,0,0,-1,0
1620,0,0,-1,-1,0,0
1621,-1,-1,-1,-1,-1,2
1622,0,0,0,0,0,0
1623,0,0,0,0,0,0
1624,-1,-1,-1,-1,-1,-1
1625,0,0,0,0,0,0
1626,2,2,2,2,2,0
1627,0,0,2,0,0,0
1628,0,0,0,0,0,0
1629,2,2,2,2,2,2
1630,0,0,0,0,2,0
1631,0,0,0,0,0,0
1632,-1,-1,-1,-1,-1,-1
1633,0,0,0,0,-1,-1
1634,-2,-2,-2,-2,-2,-2
1635,0,0,0,0,0,0
1636,0,0,0,0,0,0
1637,0,0,0,0,0,0
1638,2,2,2,2,0,0
1639,1,3,2,0,0,0
1640,-1,-1,-1,-1,-1,-1
1641,-1,-1,-1,-1,-1,-1
1642,-1,-1,-1,-2,-2,-2
1643,0,0,0,0,0,0
1644,-1,-1,-2,-2,-2,-2
1645,2,0,0,0,2,2
1646,0,0,0,0,0,0
1647,1,2,2,2,2,2
1648,0,0,0,0,0,0
1649,-2,-2,-2,-2,-2,-2
1650,0,0,0,0,0,0
1651,-1,-1,-1,-1,-1,-1
1652,-1,-1,-1,-1,-1,-1
1653,-1,-1,-1,-2,-2,-2
1654,1,-2,-2,-2,-2,-2
1655,0,0,0,0,0,0
1656,-1,-1,-1,-2,-2,-2
1657,0,0,2,0,0,0
1658,0,0,0,0,0,0
1659,-1,-1,-1,-1,-2,-1
1660,0,0,0,0,-1,-1
1661,1,2,2,2,0,0
1662,-1,-1,-1,-1,-1,-1
1663,-2,-2,2,2,-2,-2
1664,-2,-2,-2,-2,-2,-2
1665,-1,-1,-1,-1,-1,-1
1666,0,0,0,-1,-1,-2
1667,2,2,2,2,2,2
1668,1,2,0,0,2,2
1669,-2,-2,-2,-2,-2,-2
1670,0,0,2,3,2,2
1671,0,0,0,0,0,0
1672,0,-1,0,0,0,-2
1673,-1,-1,-1,-1,-1,0
1674,-2,-2,-2,-2,-2,-2
1675,-1,-1,-1,-1,-1,-1
1676,0,0,0,0,0,0
1677,-1,-1,-1,-1,-1,-1
1678,0,0,0,0,0,0
1679,1,2,0,0,0,0
1680,0,0,0,0,0,0
1681,-1,-1,-2,-1,-1,-2
1682,0,0,-1,0,0,0
1683,0,0,0,0,0,0
1684,-1,-1,-2,-2,-2,-2
1685,0,0,0,0,0,0
1686,-2,-2,-2,-2,-2,-2
1687,0,0,0,0,0,0
1688,0,0,0,0,0,0
1689,0,0,2,0,0,0
