ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
817,2,2,2,2,0,0,
818,-1,-1,0,-1,0,0,
819,0,0,0,0,0,0,
820,-1,2,0,0,0,0,
821,0,0,0,0,0,0,
822,0,0,0,0,0,0,
823,-1,0,0,0,-1,-1,
824,2,2,2,2,0,0,
825,0,0,-1,-1,-1,-1,
826,0,0,0,2,-1,-1,
827,0,0,0,0,0,0,
828,1,2,0,0,2,2,
829,-1,-1,-2,-2,-2,-2,
830,-1,-1,-1,-1,-1,-1,
831,-1,-1,-1,-1,-1,-1,
832,0,0,0,-1,-1,-1,
833,0,0,0,0,0,0,
834,0,0,0,0,0,0,
835,0,0,0,0,0,0,
836,1,2,2,4,3,2,
837,0,0,0,0,0,0,
838,-1,-1,-1,2,-1,0,
839,1,-2,-2,-2,-1,-1,
840,-2,-2,-2,-2,-2,-2,
841,-1,-1,-1,-2,-1,-1,
842,-1,-1,-1,-1,-1,-1,
843,-1,-1,-1,-1,-1,0,
844,1,-1,-1,-2,-2,-2,
845,0,0,0,0,0,0,
846,-1,-1,-1,-1,-1,-2,
847,-1,-1,-1,-1,-1,-1,
848,0,0,0,0,0,0,
849,-1,0,-1,-1,-1,-1,
850,1,-1,2,2,2,2,
851,-1,-1,-1,-1,-1,-1,
852,-2,-2,-2,-2,-2,-2,
853,0,0,0,0,0,0,
854,2,0,0,0,0,0,
855,-1,-1,-1,-1,-1,-1,
856,0,-1,-1,2,0,0,
857,0,0,0,0,0,0,
858,-1,-1,-1,-1,-1,-1,
859,0,0,0,0,0,0,
860,-2,-2,-2,-2,-2,-2,
861,0,0,0,0,0,0,
862,0,0,0,-2,-2,-2,
863,0,0,0,-1,-1,2,
864,0,0,0,0,0,0,
865,-1,-1,-1,-1,0,0,
866,0,0,0,0,0,0,
867,0,0,0,0,0,0,
868,-1,-1,-2,-2,-2,-2,
869,0,0,0,0,0,0,
870,0,-1,0,-1,-1,2,
871,0,0,0,0,0,0,
872,4,4,3,3,2,2,
873,0,0,0,2,0,0,
874,-1,-1,-1,-1,-1,-1,
875,0,-1,-1,-1,-1,-1,
876,-1,-1,-2,-2,-1,0,
877,0,0,0,0,0,0,
878,0,0,0,0,0,0,
879,1,2,0,0,0,0,
880,3,2,2,2,0,0,
881,0,0,0,0,0,0,
882,0,0,0,0,0,0,
883,-1,-1,-1,-1,-1,0,
884,0,0,0,0,0,0,
885,-1,-1,-1,-1,-2,-2,
886,-2,-2,-2,-2,-2,-2,
887,-2,-2,-2,-2,-1,-1,
888,-1,0,0,0,0,0,
889,0,0,2,0,0,-1,
890,0,-1,-1,-1,-1,-1,
891,0,0,0,0,0,0,
892,-2,-2,-2,-2,-2,-2,
893,-1,-1,-1,-1,-1,0,
894,1,2,2,0,0,0,
895,2,0,0,0,0,0,
896,0,0,0,0,2,0,
897,0,0,0,0,0,0,
898,-1,2,-1,-1,0,-1,
899,2,-1,-1,-1,-1,-1,
900,1,-1,-1,-1,0,-1,
901,0,0,0,0,0,0,
902,0,0,0,0,0,0,
903,1,-2,-2,-1,-1,-1,
904,-1,-1,-1,-1,-1,-1,
905,2,0,0,2,3,2,
906,0,0,0,0,0,0,
907,1,-2,-2,-2,-2,-2,
908,0,0,0,0,0,-1,
909,-1,-1,-2,-2,-2,-2,
910,0,0,0,0,0,0,
911,-2,-2,-2,-2,-1,0,
912,0,0,0,0,0,2,
913,-1,-1,-1,-1,-1,0,
914,-1,-1,-1,-1,-1,-1,
915,-1,-1,-1,-1,-1,-1,
916,2,0,0,2,0,0,
917,1,-2,-2,-2,-2,-1,
918,0,0,0,0,0,0,
919,0,0,0,0,0,0,
920,0,0,0,0,0,0,
921,0,0,0,0,0,0,
922,0,0,0,0,0,0,
923,0,0,0,0,0,0,
924,0,0,0,0,0,0,
925,-1,-1,-1,-1,-1,-1,
926,0,0,0,0,0,0,
927,0,0,0,0,0,0,
928,-1,-1,-1,-1,-1,-1,
929,1,2,0,0,2,2,
930,0,-1,-1,-1,0,0,
931,-1,0,0,0,-1,-1,
932,-1,-1,-1,-1,-1,-1,
933,0,0,0,0,0,0,
934,-1,-1,-1,-1,-1,-1,
935,0,0,0,0,0,0,
936,0,0,-2,-2,-2,-2,
937,-2,-2,-2,-2,-2,-2,
938,0,0,0,0,0,0,
939,0,0,0,0,0,0,
940,-2,-2,-2,-2,-1,-1,
941,1,-2,-1,0,0,0,
942,-2,-2,-2,-2,-2,-2,
943,1,-1,-1,-1,-1,-1,
944,-1,0,0,0,-1,0,
945,-2,-2,-2,-2,-2,-2,
946,1,-1,0,-1,2,0,
947,0,0,0,0,0,0,
948,1,2,2,0,0,0,
949,1,-2,-2,-2,-2,-2,
950,0,0,0,0,0,0,
951,1,-2,-1,-1,-1,-1,
952,-1,-1,-1,-1,0,-1,
953,-2,-2,-2,-2,-2,-2,
954,0,0,4,3,2,2,
955,-1,-1,-2,-1,-1,-1,
956,0,0,0,-1,-1,2,
957,-1,-1,0,-1,-1,-1,
958,0,0,0,0,2,2,
959,0,0,2,0,0,0,
960,0,0,2,2,2,0,
961,0,0,0,0,0,0,
962,0,0,0,0,0,0,
963,0,0,0,0,0,0,
964,0,0,0,0,0,0,
965,2,2,2,2,-1,0,
966,2,2,2,2,2,2,
967,-1,2,-1,-1,-1,-1,
968,4,3,2,3,2,0,
969,-1,-1,-1,-1,-1,0,
970,0,0,0,0,0,0,
971,1,2,2,-2,-2,-2,
972,0,0,0,0,0,0,
973,2,2,2,2,2,2,
974,1,2,0,0,0,0,
975,0,0,2,0,0,0,
976,2,2,3,2,0,0,
977,0,0,0,0,0,0,
978,0,0,0,0,0,0,
979,-1,-1,-1,-1,-1,-1,
980,-2,-2,-2,-2,-2,-2,
981,1,-2,-1,-1,-1,-1,
982,-1,-1,-2,-2,-2,-2,
983,0,0,2,2,0,0,
984,-1,-1,-1,-1,-1,-1,
985,0,0,0,0,0,-1,
986,-1,-1,2,0,0,-2,
987,2,0,0,0,0,0,
988,2,2,2,2,2,2,
989,-1,-1,-1,-1,-1,0,
990,0,0,0,2,2,0,
991,-2,-1,-1,-2,-2,-2,
992,-2,-2,-2,-2,-2,-2,
993,0,0,0,0,0,0,
994,-1,-1,-1,-1,-1,-1,
995,0,0,0,0,0,-2,
996,4,3,2,2,2,2,
997,1,-2,-2,-2,-2,-2,
998,1,2,2,2,2,0,
999,-1,-1,-1,-1,-1,-1,
1000,0,0,0,0,0,0,
1001,0,0,0,0,0,0,
1002,0,0,0,0,0,0,
1003,-1,2,-1,-1,-1,-1,
1004,0,0,0,0,0,2,
1005,-2,-2,-2,-2,-2,-2,
1006,0,0,0,0,0,0,
1007,0,0,0,0,0,0,
1008,-1,-1,-2,-2,-2,-2,
1009,2,2,2,2,2,2,
1010,0,0,0,0,0,0,
1011,0,-1,-1,0,0,0,
1012,5,4,3,2,2,2,
1013,0,0,0,0,0,0,
1014,3,2,2,2,0,0,
1015,-1,-1,-1,0,-1,-1,
1016,2,0,0,2,2,2,
1017,0,0,0,0,0,0,
1018,-1,-1,-1,-1,-1,-1,
1019,0,0,0,0,0,0,
1020,0,0,0,0,0,0,
1021,0,0,0,0,0,0,
1022,-1,-1,-1,-1,-1,-1,
1023,0,-1,-1,-1,-2,-2,
1024,-1,-1,-1,-1,-1,-1,
1025,-1,-1,-1,-1,-1,-1,
1026,0,0,-1,-1,0,-1,
1027,1,2,2,2,0,0,
1028,0,0,0,0,0,0,
1029,0,0,0,0,0,0,
1030,0,0,0,0,-1,-1,
1031,0,0,0,0,0,0,
1032,1,2,2,0,0,2,
1033,0,0,0,0,0,0,
1034,1,2,2,0,0,0,
1035,-2,-2,-2,-2,-2,-2,
1036,2,2,2,0,0,0,
1037,1,-2,-2,-2,-2,-2,
1038,-1,-1,-1,-1,-1,-1,
1039,4,3,2,2,2,2,
1040,0,0,0,0,0,0,
1041,0,0,0,0,-1,-1,
1042,0,0,0,0,0,-1,
1043,1,-1,-1,2,2,-2,
1044,-1,-1,-1,2,0,-1,
1045,-2,-2,-2,-2,-2,-2,
1046,-2,-2,-2,-2,-2,-2,
1047,1,2,2,2,2,2,
1048,0,0,0,-1,-1,0,
1049,-1,0,-1,-1,-1,-1,
1050,0,0,0,0,0,0,
1051,1,2,2,2,0,0,
1052,2,0,0,2,2,2,
1053,0,0,0,0,0,0,
1054,-1,-1,-1,-1,-1,-1,
1055,0,0,0,0,0,0,
1056,0,0,0,0,0,0,
1057,0,0,-1,-1,-1,-1,
1058,0,0,0,0,0,2,
1059,0,0,0,0,2,0,
1060,0,0,0,0,0,0,
1061,1,3,2,0,0,0,
1062,1,-2,-2,-2,-2,-2,
1063,0,0,-1,-1,-2,-2,
1064,2,-1,-1,-1,-1,0,
1065,2,-1,2,-1,0,-1,
1066,3,3,2,3,2,2,
1067,1,-2,-2,-2,-1,0,
1068,0,0,0,0,0,0,
1069,0,0,0,0,0,0,
1070,1,2,2,2,2,2,
1071,0,0,0,0,0,0,
1072,-1,-1,-1,-1,-1,-1,
1073,0,0,0,0,0,2,
1074,1,2,2,2,2,2,
1075,1,2,2,2,2,3,
1076,-1,-1,-1,-1,-1,-1,
1077,0,0,0,0,0,0,
1078,0,0,0,0,0,0,
1079,0,0,-2,-2,-1,2,
1080,0,0,0,0,0,0,
1081,-1,-1,-1,-1,-1,-2,
1082,0,0,0,0,0,0,
1083,-1,0,0,0,0,-2,
1084,1,-2,-2,-2,-2,-2,
1085,2,2,0,0,0,0,
1086,0,0,0,0,0,0,
1087,2,2,2,0,0,0,
1088,0,0,2,0,0,0,
1089,2,2,2,2,2,2,
1090,0,0,0,0,0,0,
1091,0,0,0,0,0,0,
1092,-1,0,0,0,-2,-2,
1093,-1,-1,2,-1,-1,-1,
1094,0,0,0,0,0,0,
1095,-2,-2,-2,-2,-2,-2,
1096,0,0,0,0,0,0,
1097,0,0,0,0,0,0,
1098,0,0,0,0,-1,-1,
1099,0,0,0,0,0,2,
1100,0,0,0,0,-2,-2,
1101,2,3,2,2,2,0,
1102,0,0,0,0,0,0,
1103,-1,0,0,2,0,0,
1104,-1,-1,-1,-1,-1,-1,
1105,2,2,2,2,2,2,
1106,0,0,0,0,-2,-2,
1107,0,0,0,-2,-2,-2,
1108,0,0,0,0,0,0,
1109,2,2,2,0,0,0,
1110,0,-1,-1,-1,-1,-1,
1111,0,0,0,0,0,0,
1112,1,-2,-2,-2,-2,-2,
1113,1,1,-1,2,2,0,
1114,0,0,0,0,0,-2,
1115,1,4,3,3,2,3,
1116,0,0,0,0,0,0,
1117,2,2,2,2,2,2,
1118,-1,-1,-2,-2,-1,-1,
1119,0,0,0,0,0,0,
1120,2,2,2,2,0,0,
1121,-1,-1,-1,0,-1,-1,
1122,1,2,0,-1,-1,0,
1123,-2,-2,-2,-2,-2,-2,
1124,0,0,0,0,0,0,
1125,1,3,2,2,2,2,
1126,0,0,0,0,0,0,
1127,2,2,-1,-1,-2,-1,
1128,1,-1,-1,-1,-1,-1,
1129,-2,-2,-2,-2,-2,-2,
1130,-1,-1,0,0,-2,-1,
1131,-1,0,0,0,0,0,
1132,0,0,0,-1,-1,-1,
1133,0,0,0,0,0,2,
1134,0,0,0,0,0,0,
1135,0,0,0,0,-1,0,
1136,-1,-1,-1,-1,-1,0,
1137,-1,-1,-1,-1,0,-1,
1138,-1,0,0,0,-1,0,
1139,1,-2,-2,-2,-2,-2,
1140,0,0,0,0,-1,-1,
1141,0,0,0,0,0,0,
1142,0,0,0,0,0,0,
1143,0,0,0,0,0,0,
1144,0,0,0,0,0,0,
1145,1,-2,-2,-2,-2,-2,
1146,0,0,0,0,0,2,
1147,-1,-1,2,-1,0,-1,
1148,1,1,-2,-2,-2,-2,
1149,0,0,0,0,0,0,
1150,0,0,0,-1,-1,-1,
1151,0,0,0,0,0,0,
1152,-1,-1,-1,0,-1,-1,
1153,0,0,0,0,0,0,
1154,-1,-1,-1,-1,-2,-2,
1155,0,0,-2,-2,-2,-2,
1156,0,0,0,0,-1,-1,
1157,-1,-1,-1,-1,-1,-1,
1158,0,0,0,0,0,0,
1159,0,0,0,0,0,0,
1160,0,0,0,-2,-2,-2,
1161,-2,-2,-2,-2,-2,-2,
1162,-1,-1,-1,-1,-1,-1,
1163,0,0,2,0,-1,-1,
1164,0,0,0,0,0,0,
1165,0,0,0,0,0,0,
1166,-1,-1,-1,-1,-1,-1,
1167,0,0,0,0,0,0,
1168,0,-1,-1,-1,-1,-2,
1169,2,0,0,0,0,0,
1170,2,2,2,2,2,2,
1171,-1,-1,-1,-2,-2,-2,
1172,2,0,0,0,0,0,
1173,-1,2,-1,0,0,0,
1174,-1,2,2,2,2,2,
1175,0,0,0,0,0,0,
1176,-1,-1,-2,-2,-2,-2,
1177,-1,-1,-1,-1,-1,-2,
1178,1,-1,-1,0,0,-1,
1179,1,3,2,-1,0,-1,
1180,3,2,0,0,0,0,
1181,0,0,0,0,0,0,
1182,3,3,2,2,2,2,
1183,1,2,0,0,0,0,
1184,2,2,2,2,2,2,
1185,3,2,2,2,-1,-1,
1186,1,-2,-2,-2,-2,-2,
1187,-1,2,-1,-1,-1,-1,
1188,-2,-2,-2,-2,-2,-2,
1189,1,-2,-2,-2,-2,-2,
1190,0,0,0,0,0,-1,
1191,0,0,0,0,0,0,
1192,1,2,2,2,2,2,
1193,-1,-1,-1,0,0,-1,
1194,-1,-1,-1,-1,-1,-1,
1195,1,2,0,0,0,0,
1196,-2,-2,-2,-2,-2,-2,
1197,-1,-1,-1,-1,-1,-1,
1198,0,0,0,0,0,0,
1199,0,0,0,0,0,0,
1200,2,-1,-1,-1,-1,-1,
1201,0,0,-2,-2,-2,-2,
1202,0,0,0,0,0,0,
1203,0,0,0,0,0,0,
1204,2,2,5,5,4,3,
1205,0,0,0,2,2,2,
1206,-1,-1,-1,-2,-2,-1,
1207,0,0,0,0,0,2,
1208,-2,-2,-2,-2,-2,-2,
1209,0,0,-1,-1,0,0,
1210,0,0,0,0,0,0,
1211,0,0,0,2,2,3,
1212,2,0,0,0,0,0,
1213,3,2,0,0,0,0,
1214,-1,2,2,-1,0,-1,
1215,0,0,0,0,0,0,
1216,-2,-2,-2,-2,-2,-2,
1217,-1,-1,-1,-1,-1,-1,
1218,0,0,0,0,0,0,
1219,0,0,0,0,0,0,
1220,-1,-1,-1,-1,-1,-1,
1221,0,0,0,0,0,0,
1222,1,-2,-2,-2,-2,-2,
1223,1,-2,-2,-2,-2,-2,
1224,0,-1,-1,-2,-2,-2,
1225,1,-2,-2,-2,-2,-2,
1226,2,2,2,2,2,0,
1227,0,0,0,0,0,0,
1228,0,0,0,0,0,0,
1229,0,0,0,0,2,0,
1230,-1,-1,-1,-1,-1,-1,
1231,0,0,0,0,0,0,
1232,0,0,2,2,2,2,
1233,0,0,0,0,0,0,
1234,-1,0,0,2,0,0,
1235,0,0,0,0,-1,-1,
1236,-1,-1,-1,-1,-1,-1,
1237,0,0,-1,-1,-1,0,
1238,-1,-1,-1,-2,-2,-2,
1239,2,0,0,0,0,0,
1240,-2,-2,-2,-2,-1,-1,
1241,0,0,0,0,0,0,
1242,0,0,0,0,0,0,
1243,0,0,0,0,0,0,
1244,-1,-1,2,-1,0,-1,
1245,-2,-2,-2,-2,-2,-2,
1246,-1,2,-1,-1,-2,-1,
1247,0,0,0,0,0,0,
1248,0,0,0,0,0,0,
1249,-1,-1,-1,2,0,0,
1250,0,0,-2,-2,-2,-2,
1251,0,0,2,0,0,0,
1252,2,0,0,0,0,2,
1253,1,2,2,2,2,2,
1254,0,0,0,0,0,0,
1255,-1,-1,-1,-1,-1,-1,
1256,0,0,0,-1,0,0,
1257,0,0,0,0,0,0,
1258,0,0,-1,-1,-1,-1,
1259,1,-2,-2,-1,0,-1,
1260,-1,-1,-1,-1,0,-1,
1261,0,-1,-1,-2,-2,-2,
1262,0,0,0,2,0,0,
1263,-1,0,0,0,0,0,
1264,0,0,0,0,0,3,
1265,2,0,0,0,0,3,
1266,0,0,0,-1,-1,-1,
1267,0,0,0,0,0,-2,
1268,1,2,2,2,2,3,
1269,1,2,0,0,0,2,
1270,0,0,0,0,0,0,
1271,-1,-1,-1,-1,-1,-1,
1272,0,0,0,0,0,-1,
1273,0,0,0,0,0,0,
1274,0,0,0,0,0,0,
1275,1,-1,-1,0,-1,-1,
1276,-2,-2,-2,-2,-2,-2,
1277,0,0,0,0,0,0,
1278,0,0,0,0,0,0,
1279,2,2,2,2,2,2,
1280,0,0,0,0,0,0,
1281,1,-2,-2,-2,-2,-2,
1282,0,0,0,0,0,2,
1283,1,-2,-2,-2,-2,-2,
1284,-2,-2,-2,-2,-2,-2,
1285,-1,0,0,0,0,0,
1286,2,0,0,2,2,0,
1287,1,-2,-2,-2,-2,-2,
1288,3,2,2,3,3,2,
1289,1,2,2,2,0,0,
1290,0,0,0,0,0,0,
1291,2,0,0,0,0,0,
1292,-1,-1,-1,-1,-1,-1,
1293,1,-1,-1,-1,-1,0,
1294,1,2,0,0,0,0,
1295,2,0,0,0,2,2,
1296,0,0,0,0,0,0,
1297,2,2,2,2,2,2,
1298,0,0,0,0,0,0,
1299,0,0,-2,-2,-1,-1,
1300,0,0,0,0,0,0,
1301,0,0,0,-1,-1,0,
1302,0,0,0,0,0,0,
1303,1,2,2,2,2,2,
1304,0,0,0,0,2,0,
1305,0,0,0,0,0,0,
1306,1,-2,-2,-2,-2,-2,
1307,-1,-1,-2,-2,-1,-1,
1308,0,0,0,0,0,0,
1309,0,0,0,0,0,0,
1310,-1,-1,-1,-1,-1,-1,
1311,-1,-1,-2,-1,-1,-1,
1312,2,2,2,0,0,2,
1313,0,0,0,0,0,0,
1314,1,-2,-2,-2,-2,-2,
1315,0,0,0,0,0,0,
1316,-1,-1,-1,-1,0,-1,
1317,1,-2,-2,-2,-2,-2,
1318,-1,-1,-1,-2,-2,-2,
1319,1,-2,-1,0,0,0,
1320,0,0,0,0,0,0,
1321,0,0,0,0,0,-1,
1322,-2,-2,-2,-2,-2,-2,
1323,2,2,2,2,0,0,
1324,0,0,0,0,0,0,
1325,0,0,2,0,0,2,
1326,0,0,0,0,0,2,
1327,0,0,0,0,0,0,
1328,-2,-2,-2,-2,-2,-2,
1329,2,2,2,2,2,2,
1330,0,0,0,0,0,0,
1331,2,2,4,4,4,4,
1332,0,0,0,0,0,0,
1333,0,0,0,0,0,0,
1334,-2,-2,-2,-2,-2,-2,
1335,1,2,0,0,0,2,
1336,0,0,0,-1,-1,-1,
1337,2,0,0,0,0,0,
1338,0,0,0,0,0,0,
1339,-1,-1,-1,-1,-1,-1,
1340,0,0,0,-1,0,0,
1341,0,0,0,0,0,0,
1342,0,0,0,0,0,0,
1343,3,2,2,3,3,3,
1344,2,2,2,2,0,0,
1345,1,2,0,0,0,0,
1346,-2,-2,-2,-2,-2,-2,
1347,-1,-1,0,-1,2,-1,
1348,0,0,0,0,0,0,
1349,-2,-2,-1,-1,-2,-2,
1350,-1,2,2,-2,-2,-2,
1351,-1,-1,-1,0,-1,-1,
1352,2,2,2,2,0,0,
1353,0,0,0,0,0,0,
1354,-2,-2,-2,-2,-2,-2,
1355,0,0,0,0,0,0,
1356,0,0,0,0,0,-1,
1357,-1,-1,-2,-2,-2,-2,
1358,0,0,0,0,0,0,
1359,-2,-2,-2,-2,-2,-2,
1360,0,0,0,0,0,0,
1361,0,0,0,-1,-1,0,
1362,-1,-1,-1,-1,-1,-1,
1363,2,2,-1,0,0,0,
1364,-1,-1,-1,-1,-1,0,
1365,1,-2,-2,-2,-2,-2,
1366,0,0,0,0,0,0,
1367,-2,-2,-2,-2,-2,-2,
1368,1,-2,-2,-2,-2,-2,
1369,0,0,0,0,0,0,
1370,0,0,0,0,0,0,
1371,0,0,0,0,0,0,
1372,-1,-1,-1,-1,-1,-1,
1373,1,-2,-2,-2,-2,-2,
1374,2,2,2,2,2,2,
1375,-2,-2,-2,-2,-2,-2,
1376,0,0,0,0,0,0,
1377,2,-1,-1,-1,0,-1,
1378,-1,-1,2,-1,-1,-1,
1379,0,0,2,0,0,0,
1380,-2,-2,-2,-2,-2,-2,
1381,-1,-1,-1,-1,0,0,
1382,1,2,0,0,2,2,
1383,0,0,0,0,0,0,
1384,0,0,0,-2,-2,-1,
1385,-2,-2,-2,-2,-2,-2,
1386,3,2,0,0,0,0,
1387,-1,-1,-1,-1,0,0,
1388,2,2,2,2,2,2,
1389,0,0,0,0,0,0,
1390,1,-2,-1,-1,-2,-1,
1391,-1,0,0,0,-1,-1,
1392,0,0,0,0,0,0,
1393,1,-2,-2,-2,-2,-1,
1394,1,2,2,2,2,2,
1395,0,0,0,0,0,0,
1396,0,0,0,0,0,0,
1397,0,0,0,0,0,0,
1398,2,2,2,2,2,0,
1399,0,0,0,0,0,0,
1400,0,0,0,-1,-1,-1,
1401,-1,-1,-2,-2,-2,-2,
1402,-1,-1,-1,-1,-1,-1,
1403,0,0,0,0,0,0,
1404,0,0,0,0,0,0,
1405,0,0,0,0,0,0,
1406,1,-2,-2,-2,-2,-2,
1407,0,0,0,0,0,0,
1408,0,-1,-1,-1,0,0,
1409,1,-2,-2,-2,-1,-1,
1410,1,-2,-2,-1,-1,-1,
1411,0,0,2,2,0,0,
1412,0,0,0,0,0,0,
1413,0,-1,-1,-2,-2,-2,
1414,0,0,0,0,0,0,
1415,0,0,0,0,0,0,
1416,-1,0,0,0,0,0,
1417,0,0,0,0,0,0,
1418,-1,-1,-1,-1,-1,-1,
1419,2,0,0,2,2,2,
1420,1,-1,-1,-1,2,0,
1421,0,0,0,0,0,0,
1422,0,0,0,0,0,0,
1423,0,0,0,0,0,0,
1424,-1,-1,-1,-1,0,-1,
1425,-1,2,-1,-1,-1,-1,
1426,2,2,2,0,0,0,
1427,-1,-1,-1,0,-1,-1,
1428,0,0,0,0,0,0,
1429,1,2,0,0,2,2,
1430,0,0,2,2,2,2,
1431,0,0,0,0,0,0,
1432,0,0,0,0,0,2,
1433,-2,-2,-2,-2,-2,-2,
1434,0,0,0,0,0,-1,
1435,-2,-2,-2,-2,-2,-2,
1436,0,-1,0,0,-1,-1,
1437,2,2,2,2,0,0,
1438,0,0,2,2,2,2,
1439,3,2,0,0,-2,-2,
1440,0,0,0,0,0,0,
1441,0,0,-1,-1,-2,-2,
1442,-1,-1,-1,-1,-1,-1,
1443,0,0,0,0,0,0,
1444,0,0,0,0,0,0,
1445,0,0,0,0,0,0,
1446,0,0,0,0,0,0,
1447,0,0,0,0,0,0,
1448,0,0,0,0,0,0,
1449,1,2,2,2,2,0,
1450,0,0,-1,0,-1,-1,
1451,-1,-1,-1,-1,-1,0,
1452,0,0,-1,2,-1,0,
1453,2,2,0,0,0,0,
1454,2,2,2,0,0,0,
1455,1,2,3,4,4,3,
1456,0,0,0,2,0,0,
1457,0,0,0,-1,0,0,
1458,0,0,0,0,0,-1,
1459,0,0,2,0,0,0,
1460,-1,0,0,0,0,0,
1461,1,2,2,2,0,0,
1462,-1,-1,-1,-1,-1,-1,
1463,0,0,0,0,0,0,
1464,0,0,0,0,0,0,
1465,-1,-1,-1,-1,0,-1,
1466,0,0,0,0,0,0,
1467,0,0,0,-1,0,0,
1468,-1,2,-1,-1,2,-1,
1469,0,0,2,0,0,2,
1470,0,0,0,0,0,0,
1471,-1,-1,-1,-1,-1,-1,
1472,-1,-1,-1,-1,-1,-1,
1473,-1,-1,-1,-1,-1,-1,
1474,0,0,0,0,0,0,
1475,-1,-1,-1,-1,-1,-1,
1476,1,-1,-1,-1,0,0,
1477,1,-2,-2,-1,-1,-2,
1478,0,0,0,0,0,0,
1479,-1,-1,-1,-1,-2,-2,
1480,2,0,0,0,0,0,
1481,-1,-1,0,-1,-1,-1,
1482,1,-1,-1,-1,-1,-1,
1483,0,0,0,-1,0,0,
1484,2,2,7,7,7,7,
1485,1,2,0,0,0,0,
1486,2,0,0,0,0,3,
1487,0,0,0,0,0,-1,
1488,-2,-2,-2,-2,-2,-2,
1489,-2,-2,-2,-2,-2,-2,
1490,0,0,0,0,0,0,
1491,0,0,0,0,0,0,
1492,0,0,0,0,0,0,
1493,0,0,0,0,0,0,
1494,0,-1,-1,0,0,0,
1495,2,2,0,0,0,0,
1496,0,0,0,0,0,0,
1497,0,0,0,2,0,0,
1498,2,-1,-1,-1,-1,-1,
1499,0,0,0,0,0,0,
1500,-1,0,0,0,0,0,
1501,0,0,2,0,0,0,
1502,-1,-1,-1,-1,-1,-1,
1503,-1,-1,-1,-1,-1,2,
1504,-2,-1,0,0,-2,-2,
1505,-1,-1,-1,-2,-2,-2,
1506,0,0,-1,-1,-1,-1,
1507,0,0,0,0,0,0,
1508,0,0,0,0,0,0,
1509,2,2,2,-1,-1,-1,
1510,0,0,-1,0,0,0,
1511,-1,2,2,2,2,2,
1512,2,3,2,2,2,2,
1513,0,-1,-1,-1,-1,0,
1514,-1,-1,-1,-1,-1,-1,
1515,0,0,0,0,0,0,
1516,0,0,0,0,0,0,
1517,0,0,0,0,0,0,
1518,0,0,0,0,0,0,
1519,0,0,0,0,0,0,
1520,0,0,0,0,0,0,
1521,0,0,0,0,0,0,
1522,-2,-2,-2,-1,0,-1,
1523,1,2,3,2,2,0,
1524,1,-1,0,0,0,0,
1525,-1,-1,2,-1,-1,-1,
1526,-1,0,0,0,-1,-1,
1527,1,-1,-1,-1,-1,-1,
1528,2,2,7,7,7,7,
1529,0,0,0,0,0,0,
1530,1,2,0,0,-1,0,
1531,2,2,2,2,2,2,
1532,0,0,0,0,0,0,
1533,-1,0,0,0,0,0,
1534,-1,0,0,0,0,0,
1535,-1,-1,-1,-1,-1,-1,
1536,2,0,0,0,0,2,
1537,0,0,0,0,0,0,
1538,2,2,2,0,0,0,
1539,-1,-1,-1,2,0,0,
1540,-1,-1,-1,-1,-1,-1,
1541,0,0,0,0,0,0,
1542,0,0,0,0,0,0,
1543,0,0,0,0,0,0,
1544,1,-2,-1,2,2,2,
1545,0,0,0,0,0,0,
1546,0,0,0,0,0,-1,
1547,-1,-1,-1,-1,-1,-1,
1548,-1,2,-1,-1,-1,-1,
1549,0,0,0,0,0,0,
1550,0,0,0,0,0,0,
1551,0,0,0,0,0,0,
1552,0,0,0,0,0,0,
1553,1,2,0,0,0,0,
1554,0,-1,-1,-1,-1,-1,
1555,0,0,0,0,0,0,
1556,0,0,0,0,0,0,
1557,0,0,0,0,0,-2,
1558,-1,-1,-1,-1,-1,-1,
1559,1,2,0,0,0,0,
1560,-1,-1,0,-1,-1,2,
1561,1,2,0,0,0,0,
1562,0,0,0,0,0,0,
1563,2,2,2,0,0,0,
1564,0,0,0,0,0,0,
1565,0,0,0,0,0,0,
1566,2,0,0,0,-1,-1,
1567,0,0,0,0,0,0,
1568,-1,-1,-1,-1,0,-1,
1569,2,-1,-1,-1,-1,-1,
1570,-1,-1,-1,-1,-1,-1,
1571,0,0,0,0,0,0,
1572,1,-2,-2,-2,-2,-2,
1573,2,2,2,2,2,2,
1574,-2,-2,-2,-2,-2,-2,
1575,0,0,0,0,0,-2,
1576,0,0,0,0,0,0,
1577,0,0,0,0,0,0,
1578,0,0,0,0,0,0,
1579,0,0,0,0,0,0,
1580,2,0,0,-1,-1,-1,
1581,3,2,2,2,2,0,
1582,1,2,2,2,2,2,
1583,0,0,0,0,0,0,
1584,0,0,0,0,0,0,
1585,-2,-2,-2,-2,-2,-2,
1586,0,0,2,2,2,0,
1587,-1,-1,-1,-1,2,-1,
1588,-1,0,0,-2,-2,-2,
1589,0,0,0,0,0,0,
1590,3,2,2,2,3,2,
1591,0,0,0,0,0,0,
1592,0,0,0,0,-2,-2,
1593,0,0,0,0,0,0,
1594,0,0,0,0,0,0,
1595,-1,-1,-1,-2,-1,-1,
1596,0,0,0,0,0,0,
1597,3,3,2,2,3,2,
1598,-1,-1,-2,-1,-1,-1,
